name,acronym,volume_left,volume_right,volume_sum,count_left,count_right,count_sum,density_left,density_right,average_density,st_level,depth,graph_order,acronym_path,color_hex_triplet,svg_hex_triplet
"Frontal pole, layer 6a",FRP6a,0.05609375,0.05615625,0.1122499999999999,205.0,324.0,529.0,3654.596100278552,5769.616026711185,4712.694877505568,11,7,10,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP6a,268F45,268E44
"Frontal pole, layer 6b",FRP6b,0.000515625,0.00053125,0.001046875,1.0,1.0,2.0,1939.3939393939393,1882.3529411764705,1910.4477611940297,11,7,11,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP6b,268F45,258F44
Somatomotor areas,MO,12.231046875,12.226390625,24.4574375,62967.0,110361.0,173328.0,5148.128418075415,9026.45787991908,7086.923967402554,6,6,12,root/grey/CH/CTX/CTXpl/Isocortex/MO,1F9D5A,1F9C59
Primary motor area,MOp,5.676734375,5.676359375,11.35309375,28449.0,53687.0,82136.0,5011.508046824897,9457.998772320509,7234.6799743462,8,7,18,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp,1F9D5A,1E9B5A
"Primary motor area, Layer 1",MOp1,0.664609375,0.665328125,1.3299375,3324.0,6162.0,9486.0,5001.434113083344,9261.595547309833,7132.666008741012,11,8,19,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp1,1F9D5A,1E9D5A
"Primary motor area, Layer 2/3",MOp2/3,1.8444375,1.844640625,3.689078125,6362.0,13351.0,19713.0,3449.290095218732,7237.724150198633,5343.611420536126,11,8,20,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp2/3,1F9D5A,1F9C58
"Primary motor area, Layer 5",MOp5,1.636203125,1.6365625,3.272765625,10661.0,19333.0,29994.0,6515.694681856814,11813.175482146267,9164.725934201291,11,8,21,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp5,1F9D5A,1E9C5A
"Primary motor area, Layer 6a",MOp6a,1.437953125,1.438171875,2.876125,7591.0,14017.0,21608.0,5279.031609601321,9746.401138598265,7512.886261897518,11,8,22,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp6a,1F9D5A,1F9B5A
"Primary motor area, Layer 6b",MOp6b,0.09353125,0.09165625,0.1851875,511.0,824.0,1335.0,5463.414634146342,8990.112512785545,7208.909888626392,11,8,23,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp6b,1F9D5A,1D9D5A
Secondary motor area,MOs,6.5543125,6.55003125,13.10434375,34518.0,56674.0,91192.0,5266.456245410941,8652.477803063917,6958.913909748438,8,7,24,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs,1F9D5A,1D9D59
"Secondary motor area, layer 1",MOs1,1.1643125,1.159859375,2.324171875,7208.0,13397.0,20605.0,6190.777819528691,11550.538184855384,8865.523338285813,11,8,25,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs1,1F9D5A,1E9C59
"Secondary motor area, layer 2/3",MOs2/3,1.901640625,1.902859375,3.8045,6134.0,12224.0,18358.0,3225.6357585966066,6424.016488344022,4825.338415034827,11,8,26,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs2/3,1F9D5A,1E9D58
"Secondary motor area, layer 5",MOs5,2.26159375,2.261203125,4.522796875,14552.0,22136.0,36688.0,6434.400519545122,9789.47877581763,8111.79476195247,11,8,27,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs5,1F9D5A,1F9D58
"Secondary motor area, layer 6a",MOs6a,1.189171875,1.188921875,2.3780937499999997,6348.0,8609.0,14957.0,5338.168631006346,7241.014048967684,6289.491320516696,11,8,28,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6a,1F9D5A,1D9C5A
"Secondary motor area, layer 6b",MOs6b,0.03759375,0.0371875,0.07478125,276.0,308.0,584.0,7341.645885286783,8282.35294117647,7809.444212285835,11,8,29,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6b,1F9D5A,1E9C58
Somatosensory areas,SS,16.666171875,16.666015625,33.3321875,173830.0,272174.0,446004.0,10430.109643880052,16331.077932731749,13380.579957436035,6,6,30,root/grey/CH/CTX/CTXpl/Isocortex/SS,188064,1B8061
Primary somatosensory area,SSp,12.1535,12.1554375,24.3089375,123107.0,188204.0,311311.0,10129.34545604147,15483.111981777703,12806.442075059842,8,7,37,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp,188064,198063
"Primary somatosensory area, nose",SSp-n,1.509703125,1.5095625,3.019265625,12060.0,18775.0,30835.0,7988.325519297047,12437.378379497371,10212.74834008684,9,8,44,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n,188064,1A8064
"Primary somatosensory area, nose, layer 1",SSp-n1,0.2028125,0.202515625,0.405328125,648.0,2151.0,2799.0,3195.0693374422185,10621.402669547102,6905.516364056898,11,9,45,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n1,188064,197E63
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,0.3201875,0.32015625,0.64034375,1928.0,2956.0,4884.0,6021.471793870778,9232.991703269889,7627.153384412669,11,9,46,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n2/3,188064,1B7F64
"Primary somatosensory area, nose, layer 4",SSp-n4,0.274109375,0.273953125,0.5480625,2381.0,4389.0,6770.0,8686.31362936784,16020.98899218616,12352.605770327287,11,9,47,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n4,188064,1A8062
"Primary somatosensory area, nose, layer 5",SSp-n5,0.283515625,0.283515625,0.56703125,2247.0,2782.0,5029.0,7925.489115458804,9812.510333425187,8868.999724441996,11,9,48,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n5,188064,197E62
"Primary somatosensory area, nose, layer 6a",SSp-n6a,0.402328125,0.402546875,0.804875,4648.0,6225.0,10873.0,11552.759330459436,15464.037573263982,13508.929958068024,11,9,49,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6a,188064,187D62
"Primary somatosensory area, nose, layer 6b",SSp-n6b,0.02675,0.026875,0.053625,208.0,272.0,480.0,7775.70093457944,10120.93023255814,8951.048951048951,11,9,50,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6b,188064,1B7E64
"Primary somatosensory area, barrel field",SSp-bfd,3.145734375,3.144515625,6.29025,48383.0,57138.0,105521.0,15380.51031406617,18170.684077933307,16775.326894797505,9,8,51,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd,188064,197F64
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,0.419375,0.41946875,0.83884375,1835.0,5100.0,6935.0,4375.558867362146,12158.235863815838,8267.332265395075,11,9,52,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd1,188064,188060
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,0.75821875,0.75809375,1.5163125000000002,7950.0,8117.0,16067.0,10485.10077072085,10707.119007378704,10596.100737809653,11,9,53,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd2/3,188064,187F63
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,0.641265625,0.641375,1.282640625,14720.0,17772.0,32492.0,22954.60636924052,27709.21847593062,25332.115143320058,11,9,54,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd4,188064,197C64
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,0.603984375,0.6041875,1.208171875,8980.0,10638.0,19618.0,14867.934290518691,17607.116995965658,16237.755907039302,11,9,55,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd5,188064,1A7D62
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,0.648828125,0.64875,1.297578125,13572.0,14161.0,27733.0,20917.712221553284,21828.131021194604,21372.894213980373,11,9,56,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6a,188064,198060
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,0.0740625,0.072640625,0.146703125,1326.0,1350.0,2676.0,17903.79746835443,18584.641858464187,18240.920225796144,11,9,57,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6b,188064,1A7E61
"Primary somatosensory area, lower limb",SSp-ll,1.176484375,1.17609375,2.352578125,13402.0,22696.0,36098.0,11391.566505080018,19297.781320579248,15344.017533955435,9,8,65,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll,188064,197F63
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,0.149265625,0.14996875,0.299234375,785.0,2088.0,2873.0,5259.080916989427,13922.90060429256,9601.169651715314,11,9,66,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll1,188064,187F60
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,0.32325,0.32334375,0.64659375,2569.0,3914.0,6483.0,7947.409126063419,12104.764666086789,10026.388284761491,11,9,67,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll2/3,188064,187F64
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,0.1366875,0.13634375,0.27303125,2566.0,4346.0,6912.0,18772.74805669867,31875.315150126055,25315.783449696693,11,9,68,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll4,188064,1C7F64
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,0.278,0.2776875,0.5556875,3853.0,7001.0,10854.0,13859.712230215826,25211.793832995725,19532.56101675852,11,9,69,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll5,188064,197C63
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,0.263890625,0.26378125,0.527671875,3195.0,4810.0,8005.0,12107.288767837052,18234.806302570785,15170.412484083978,11,9,70,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6a,188064,1A7F64
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,0.025390625,0.02496875,0.050359375,434.0,537.0,971.0,17092.923076923078,21506.88360450563,19281.41483090289,11,9,71,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6b,188064,197F62
"Primary somatosensory area, mouth",SSp-m,3.105328125,3.1075,6.212828125,22351.0,34098.0,56449.0,7197.6290750272965,10972.807723250202,9085.878260957044,9,8,72,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m,188064,188062
"Primary somatosensory area, mouth, layer 1",SSp-m1,0.3904375,0.39221875,0.78265625,998.0,6660.0,7658.0,2556.106931327037,16980.320293203727,9784.627670193651,11,9,73,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m1,188064,187E61
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,0.7490625,0.749703125,1.498765625,6250.0,5568.0,11818.0,8343.763037129745,7426.939830349513,7885.155492540737,11,9,74,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m2/3,188064,1A7E64
"Primary somatosensory area, mouth, layer 4",SSp-m4,0.4736875,0.473421875,0.947109375,4523.0,7722.0,12245.0,9548.489246602454,16311.033367437867,12928.81300008249,11,9,75,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m4,188064,1B7F62
"Primary somatosensory area, mouth, layer 5",SSp-m5,0.60871875,0.60925,1.2179687499999998,4393.0,5259.0,9652.0,7216.797576877663,8631.924497332786,7924.669660038488,11,9,76,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m5,188064,1B7E63
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,0.82609375,0.8255625,1.6516562499999998,6004.0,8595.0,14599.0,7267.940230754682,10411.083352259822,8839.006300493824,11,9,77,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6a,188064,187D61
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,0.057328125,0.05734375,0.114671875,183.0,294.0,477.0,3192.1504497138185,5126.975476839237,4159.694781305355,11,9,78,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6b,188064,188064
"Primary somatosensory area, upper limb",SSp-ul,1.88471875,1.88615625,3.770875,12046.0,28320.0,40366.0,6391.404553066604,15014.66275659824,10704.677296383465,9,8,79,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul,188064,187E63
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,0.230640625,0.231265625,0.4619062499999999,1314.0,2414.0,3728.0,5697.174988144435,10438.213634213904,8070.901833434816,11,9,80,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul1,188064,197E64
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,0.4891875,0.48934375,0.97853125,2461.0,4532.0,6993.0,5030.7908521783565,9261.38323009132,7146.424807587902,11,9,81,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul2/3,188064,197F61
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,0.261640625,0.261640625,0.52328125,1845.0,6427.0,8272.0,7051.657211107793,24564.228127799342,15807.942669453569,11,9,82,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul4,188064,1A7F63
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,0.395625,0.3961875,0.7918125,2845.0,7507.0,10352.0,7191.1532385466035,18948.099069253825,13073.802194332622,11,9,83,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul5,188064,187E62
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,0.470546875,0.47053125,0.941078125,3272.0,6889.0,10161.0,6953.611157230616,14640.897921232649,10797.190722077405,11,9,84,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6a,188064,197D61
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,0.037078125,0.0371875,0.074265625,309.0,551.0,860.0,8333.754740834385,14816.806722689076,11580.054702293288,11,9,85,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6b,188064,1C8064
"Primary somatosensory area, trunk",SSp-tr,0.700375,0.700359375,1.400734375,11149.0,17506.0,28655.0,15918.615027663753,24995.738794815163,20457.1262842036,9,8,86,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr,188064,187F62
"Primary somatosensory area, trunk, layer 1",SSp-tr1,0.10228125,0.102109375,0.204390625,344.0,945.0,1289.0,3363.2752826153373,9254.78194338179,6306.5514868893815,11,9,87,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr1,188064,187C64
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,0.21225,0.211515625,0.423765625,2772.0,5150.0,7922.0,13060.070671378093,24348.08303169092,18694.295933040816,11,9,88,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr2/3,188064,188061
"Primary somatosensory area, trunk, layer 4",SSp-tr4,0.07596875,0.076625,0.15259375,2349.0,4488.0,6837.0,30920.608802961742,58570.96247960848,44805.24267868114,11,9,89,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr4,188064,1B7E62
"Primary somatosensory area, trunk, layer 5",SSp-tr5,0.17646875,0.176765625,0.353234375,3494.0,3626.0,7120.0,19799.539578537275,20513.03809776363,20156.588667226966,11,9,90,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr5,188064,197F60
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,0.11621875,0.116234375,0.2324531249999999,1813.0,2751.0,4564.0,15599.892444205432,23667.697271138593,19634.06600793171,11,9,91,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6a,188064,188063
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,0.0171875,0.017109375,0.034296875,377.0,546.0,923.0,21934.545454545452,31912.32876712329,26912.072892938493,11,9,92,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6b,188064,1A8063
"Primary somatosensory area, unassigned",SSp-un,0.63115625,0.63125,1.26240625,3716.0,9671.0,13387.0,5887.607070356984,15320.39603960396,10604.351808302596,9,8,93,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un,188064,1A7D64
"Primary somatosensory area, unassigned, layer 1",SSp-un1,0.08315625,0.083015625,0.166171875,310.0,594.0,904.0,3727.9218338970313,7155.27950310559,5440.150446638458,11,9,94,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un1,188064,1B8062
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,0.165390625,0.1659375,0.331328125,880.0,1846.0,2726.0,5320.736891828058,11124.670433145013,8227.493515680264,11,9,95,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un2/3,188064,1C7F63
"Primary somatosensory area, unassigned, layer 4",SSp-un4,0.09409375,0.093875,0.18796875,491.0,2635.0,3126.0,5218.199933576884,28069.24101198402,16630.423940149623,11,9,96,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un4,188064,197E61
"Primary somatosensory area, unassigned, layer 5",SSp-un5,0.129125,0.1288125,0.2579375,854.0,1909.0,2763.0,6613.74636979671,14819.99029597283,10711.89726193361,11,9,97,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un5,188064,197D62
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,0.146953125,0.147421875,0.294375,1060.0,2478.0,3538.0,7213.184476342371,16808.903020667727,12018.683651804671,11,9,98,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6a,188064,1A7F61
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,0.0124375,0.0121875,0.024625,121.0,209.0,330.0,9728.643216080402,17148.71794871795,13401.015228426397,11,9,99,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6b,188064,1A7D63
Supplemental somatosensory area,SSs,4.512671875,4.510578125,9.02325,50723.0,83970.0,134693.0,11240.12589548182,18616.23891061636,14927.326628432103,8,7,100,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs,188064,198062
"Supplemental somatosensory area, layer 1",SSs1,0.624,0.623453125,1.247453125,1403.0,9472.0,10875.0,2248.397435897436,15192.802185408886,8717.762440973484,11,8,101,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs1,188064,1A7E62
"Supplemental somatosensory area, layer 2/3",SSs2/3,1.072484375,1.07234375,2.144828125,9723.0,15005.0,24728.0,9065.866344206646,13992.71455631648,11529.12893661351,11,8,102,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs2/3,188064,1B8063
"Supplemental somatosensory area, layer 4",SSs4,0.5831875,0.58265625,1.16584375,11785.0,20304.0,32089.0,20207.909120137178,34847.3049074819,27524.271584421153,11,8,103,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs4,188064,187C63
"Supplemental somatosensory area, layer 5",SSs5,1.092734375,1.09278125,2.185515625,12874.0,20704.0,33578.0,11781.454207478371,18946.152306328466,15363.880091225612,11,8,104,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs5,188064,1C8063
"Supplemental somatosensory area, layer 6a",SSs6a,1.037703125,1.03634375,2.0740468749999996,13984.0,17456.0,31440.0,13475.915859846717,16843.831981425083,15158.770218247842,11,8,105,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6a,188064,197D63
"Supplemental somatosensory area, layer 6b",SSs6b,0.1025625,0.103,0.2055624999999999,954.0,1029.0,1983.0,9301.64533820841,9990.291262135925,9646.701124961995,11,8,106,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6b,188064,1A8061
Gustatory areas,GU,0.884859375,0.883828125,1.7686875,7394.0,11569.0,18963.0,8356.130034786602,13089.649076283922,10721.509593978586,6,6,107,root/grey/CH/CTX/CTXpl/Isocortex/GU,009C75,019B75
"Gustatory areas, layer 1",GU1,0.0978125,0.098875,0.1966875,560.0,1073.0,1633.0,5725.239616613419,10852.085967130217,8302.510327295837,11,7,108,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU1,009C75,009C75
"Gustatory areas, layer 2/3",GU2/3,0.20109375,0.201015625,0.402109375,1822.0,2986.0,4808.0,9060.45066045066,14854.56665371162,11956.945793666211,11,7,109,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU2/3,009C75,009B75
"Gustatory areas, layer 4",GU4,0.0735,0.073796875,0.147296875,678.0,1554.0,2232.0,9224.489795918367,21057.802244336228,15153.070966373183,11,7,110,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU4,009C75,009C74
"Gustatory areas, layer 5",GU5,0.272515625,0.272171875,0.5446875,3067.0,4072.0,7139.0,11254.400550427155,14961.134393478384,13106.597819850833,11,7,111,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU5,009C75,019C75
"Gustatory areas, layer 6a",GU6a,0.219875,0.2186875,0.4385624999999999,1262.0,1871.0,3133.0,5739.624786810688,8555.587310660188,7143.793644007411,11,7,112,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6a,009C75,009B74
"Gustatory areas, layer 6b",GU6b,0.0200625,0.01928125,0.03934375,5.0,13.0,18.0,249.22118380062304,674.2301458670988,457.5059571088166,11,7,113,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6b,009C75,019C74
Visceral area,VISC,1.177078125,1.17634375,2.353421875,8440.0,14333.0,22773.0,7170.297213704485,12184.363626703504,9676.54811146004,8,6,114,root/grey/CH/CTX/CTXpl/Isocortex/VISC,11AD83,11AD83
"Visceral area, layer 1",VISC1,0.171578125,0.16690625,0.338484375,437.0,889.0,1326.0,2546.9447227028504,5326.3433813892525,3917.462955269353,11,7,115,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC1,11AD83,12AD83
"Visceral area, layer 2/3",VISC2/3,0.268859375,0.271078125,0.5399375,1410.0,4270.0,5680.0,5244.377288312896,15751.916536976194,10519.73608056488,11,7,116,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC2/3,11AD83,12AC83
"Visceral area, layer 4",VISC4,0.09134375,0.091109375,0.182453125,865.0,1436.0,2301.0,9469.722887444406,15761.275938947008,12611.458422540036,11,7,117,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC4,11AD83,11AC82
"Visceral area, layer 5",VISC5,0.35340625,0.35278125,0.7061875,3166.0,4661.0,7827.0,8958.528605535415,13212.153423686776,11083.458713160457,11,7,118,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC5,11AD83,12AD82
"Visceral area, layer 6a",VISC6a,0.267125,0.269078125,0.536203125,2465.0,2978.0,5443.0,9227.889564810484,11067.41768770687,10151.003875630156,11,7,119,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6a,11AD83,11AC83
"Visceral area, layer 6b",VISC6b,0.024765625,0.025390625,0.05015625,97.0,99.0,196.0,3916.719242902208,3899.076923076923,3907.78816199377,11,7,120,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6b,11AD83,11AD82
Auditory areas,AUD,2.903578125,2.89728125,5.800859375,38688.0,56521.0,95209.0,13324.249713446232,19508.28902095715,16412.912957401248,6,6,121,root/grey/CH/CTX/CTXpl/Isocortex/AUD,19399,019299
Dorsal auditory area,AUDd,0.607375,0.60696875,1.2143437499999998,6194.0,12924.0,19118.0,10197.983124099608,21292.694228491997,15743.482848246224,8,7,122,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd,19399,049399
"Dorsal auditory area, layer 1",AUDd1,0.098125,0.09871875,0.1968437499999999,132.0,1361.0,1493.0,1345.2229299363055,13786.6413421969,7584.695983489443,11,8,123,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd1,19399,039399
"Dorsal auditory area, layer 2/3",AUDd2/3,0.164,0.163453125,0.327453125,1119.0,2517.0,3636.0,6823.170731707317,15398.910238026956,11103.879372047526,11,8,124,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd2/3,19399,029397
"Dorsal auditory area, layer 4",AUDd4,0.06609375,0.066390625,0.132484375,1267.0,2849.0,4116.0,19169.739952718675,42912.68533772653,31067.8146007784,11,8,125,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd4,19399,039398
"Dorsal auditory area, layer 5",AUDd5,0.17165625,0.17121875,0.342875,2015.0,4294.0,6309.0,11738.576369925358,25079.02901989414,18400.291651476484,11,8,126,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd5,19399,029398
"Dorsal auditory area, layer 6a",AUDd6a,0.092265625,0.092140625,0.18440625,1330.0,1602.0,2932.0,14414.902624894155,17386.467695438358,15899.678020674462,11,8,127,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6a,19399,019399
