name,acronym,volume_left,volume_right,volume_sum,count_left,count_right,count_sum,density_left,density_right,average_density,st_level,depth,graph_order,acronym_path,color_hex_triplet,svg_hex_triplet
"Secondary motor area, layer 2/3",MOs2/3,1.901640625,1.902859375,3.8045,14047.0,10896.0,24943.0,7386.779507826302,5726.11940911293,6556.183466947036,11,8,26,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs2/3,1F9D5A,1E9D58
"Secondary motor area, layer 5",MOs5,2.26159375,2.261203125,4.522796875,23945.0,25179.0,49124.0,10587.666330436225,11135.222537780634,10861.42078843636,11,8,27,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs5,1F9D5A,1F9D58
"Secondary motor area, layer 6a",MOs6a,1.189171875,1.188921875,2.3780937499999997,7445.0,8657.0,16102.0,6260.659334883782,7281.386760589295,6770.969395130029,11,8,28,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6a,1F9D5A,1D9C5A
"Secondary motor area, layer 6b",MOs6b,0.03759375,0.0371875,0.07478125,285.0,289.0,574.0,7581.047381546135,7771.428571428572,7675.720852486419,11,8,29,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6b,1F9D5A,1E9C58
Somatosensory areas,SS,16.666171875,16.666015625,33.3321875,226640.0,265016.0,491656.0,13598.803714485271,15901.581155513888,14750.18703767942,6,6,30,root/grey/CH/CTX/CTXpl/Isocortex/SS,188064,1B8061
Primary somatosensory area,SSp,12.1535,12.1554375,24.3089375,161332.0,170039.0,331371.0,13274.529970790309,13988.71904034717,13631.652967144286,8,7,37,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp,188064,198063
"Primary somatosensory area, nose",SSp-n,1.509703125,1.5095625,3.019265625,22164.0,21294.0,43458.0,14681.032073772783,14106.073779654702,14393.56631631243,9,8,44,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n,188064,1A8064
"Primary somatosensory area, nose, layer 1",SSp-n1,0.2028125,0.202515625,0.405328125,1825.0,1775.0,3600.0,8998.459167950694,8764.755805879176,8881.693072741991,11,9,45,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n1,188064,197E63
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,0.3201875,0.32015625,0.64034375,2934.0,3708.0,6642.0,9163.380831544016,11581.844802342606,10372.55380410912,11,9,46,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n2/3,188064,1B7F64
"Primary somatosensory area, nose, layer 4",SSp-n4,0.274109375,0.273953125,0.5480625,5740.0,7124.0,12864.0,20940.54608675825,26004.448753778583,23471.775573041396,11,9,47,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n4,188064,1A8062
"Primary somatosensory area, nose, layer 5",SSp-n5,0.283515625,0.283515625,0.56703125,5330.0,4176.0,9506.0,18799.66933039405,14729.346927528246,16764.508128961148,11,9,48,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n5,188064,197E62
"Primary somatosensory area, nose, layer 6a",SSp-n6a,0.402328125,0.402546875,0.804875,6067.0,4308.0,10375.0,15079.731251699097,10701.859255521484,12890.20034166796,11,9,49,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6a,188064,187D62
"Primary somatosensory area, nose, layer 6b",SSp-n6b,0.02675,0.026875,0.053625,268.0,203.0,471.0,10018.691588785046,7553.488372093024,8783.216783216783,11,9,50,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6b,188064,1B7E64
"Primary somatosensory area, barrel field",SSp-bfd,3.145734375,3.144515625,6.29025,49414.0,48613.0,98027.0,15708.255723276065,15459.614706160031,15583.95930209451,9,8,51,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd,188064,197F64
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,0.419375,0.41946875,0.83884375,5069.0,3584.0,8653.0,12087.034277198212,8544.14065410117,10315.3894870171,11,9,52,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd1,188064,188060
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,0.75821875,0.75809375,1.5163125000000002,6480.0,7785.0,14265.0,8546.346288587562,10269.178449235334,9407.691356498082,11,9,53,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd2/3,188064,187F63
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,0.641265625,0.641375,1.282640625,14996.0,18507.0,33503.0,23385.005238663776,28855.193919313973,26120.332809511627,11,9,54,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd4,188064,197C64
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,0.603984375,0.6041875,1.208171875,10817.0,6937.0,17754.0,17909.403699392056,11481.535119478638,14694.929063797315,11,9,55,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd5,188064,1A7D62
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,0.648828125,0.64875,1.297578125,10923.0,10723.0,21646.0,16834.96688741722,16528.709055876683,16681.847191281835,11,9,56,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6a,188064,198060
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,0.0740625,0.072640625,0.146703125,1129.0,1077.0,2206.0,15243.881856540083,14826.414282641428,15037.17115773778,11,9,57,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6b,188064,1A7E61
"Primary somatosensory area, lower limb",SSp-ll,1.176484375,1.17609375,2.352578125,15737.0,23406.0,39143.0,13376.293246563517,19901.474691112,16638.34224421346,9,8,65,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll,188064,197F63
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,0.149265625,0.14996875,0.299234375,216.0,2562.0,2778.0,1447.0846854391289,17083.55907480725,9283.69275755835,11,9,66,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll1,188064,187F60
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,0.32325,0.32334375,0.64659375,3021.0,3725.0,6746.0,9345.707656612529,11520.247414709578,10433.135179546663,11,9,67,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll2/3,188064,187F64
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,0.1366875,0.13634375,0.27303125,3743.0,3989.0,7732.0,27383.630544124375,29256.93330277332,28319.102666819275,11,9,68,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll4,188064,1C7F64
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,0.278,0.2776875,0.5556875,4607.0,8968.0,13575.0,16571.942446043166,32295.29597119064,24429.19806545945,11,9,69,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll5,188064,197C63
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,0.263890625,0.26378125,0.527671875,3698.0,3707.0,7405.0,14013.381490911244,14053.311219049874,14033.342216694797,11,9,70,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6a,188064,1A7F64
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,0.025390625,0.02496875,0.050359375,452.0,455.0,907.0,17801.846153846152,18222.778473091363,18010.549177784673,11,9,71,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6b,188064,197F62
"Primary somatosensory area, mouth",SSp-m,3.105328125,3.1075,6.212828125,24191.0,18430.0,42621.0,7790.159051227476,5930.812550281577,6860.160806396041,9,8,72,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m,188064,188062
"Primary somatosensory area, mouth, layer 1",SSp-m1,0.3904375,0.39221875,0.78265625,1993.0,2994.0,4987.0,5104.5301744837525,7633.495339016811,6371.890596925534,11,9,73,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m1,188064,187E61
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,0.7490625,0.749703125,1.498765625,4237.0,2918.0,7155.0,5656.403838130997,3892.207332068944,4773.9285453654575,11,9,74,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m2/3,188064,1A7E64
"Primary somatosensory area, mouth, layer 4",SSp-m4,0.4736875,0.473421875,0.947109375,4955.0,3118.0,8073.0,10460.482913313102,6586.091950229381,8523.830734966594,11,9,75,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m4,188064,1B7F62
"Primary somatosensory area, mouth, layer 5",SSp-m5,0.60871875,0.60925,1.2179687499999998,7042.0,4585.0,11627.0,11568.561014425792,7525.646286417727,9546.221937139191,11,9,76,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m5,188064,1B7E63
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,0.82609375,0.8255625,1.6516562499999998,5736.0,4590.0,10326.0,6943.521846037451,5559.84555984556,6251.906230488336,11,9,77,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6a,188064,187D61
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,0.057328125,0.05734375,0.114671875,228.0,225.0,453.0,3977.1054783319705,3923.705722070845,3950.401962120179,11,9,78,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6b,188064,188064
"Primary somatosensory area, upper limb",SSp-ul,1.88471875,1.88615625,3.770875,26657.0,34410.0,61067.0,14143.754870587454,18243.451463790447,16194.384592435445,9,8,79,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul,188064,187E63
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,0.230640625,0.231265625,0.4619062499999999,1563.0,2575.0,4138.0,6776.776641148974,11134.382811972164,8958.527839794331,11,9,80,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul1,188064,197E64
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,0.4891875,0.48934375,0.97853125,6350.0,5539.0,11889.0,12980.707806311486,11319.24133086404,12149.841918691916,11,9,81,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul2/3,188064,197F61
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,0.261640625,0.261640625,0.52328125,7080.0,8903.0,15983.0,27060.017915795757,34027.590325470286,30543.804120633024,11,9,82,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul4,188064,1A7F63
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,0.395625,0.3961875,0.7918125,5511.0,9863.0,15374.0,13929.857819905214,24894.778356207604,19416.212802904727,11,9,83,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul5,188064,187E62
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,0.470546875,0.47053125,0.941078125,5707.0,6953.0,12660.0,12128.44097625768,14776.914391977152,13452.655697421507,11,9,84,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6a,188064,197D61
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,0.037078125,0.0371875,0.074265625,446.0,577.0,1023.0,12028.655710071638,15515.966386554624,13774.879023774458,11,9,85,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6b,188064,1C8064
"Primary somatosensory area, trunk",SSp-tr,0.700375,0.700359375,1.400734375,13242.0,15181.0,28423.0,18907.014099589505,21676.014546103564,20291.498878936276,9,8,86,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr,188064,187F62
"Primary somatosensory area, trunk, layer 1",SSp-tr1,0.10228125,0.102109375,0.204390625,437.0,1305.0,1742.0,4272.532844485182,12780.413159908188,8522.89580307316,11,9,87,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr1,188064,187C64
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,0.21225,0.211515625,0.423765625,3789.0,3353.0,7142.0,17851.59010600707,15852.25677772032,16853.655838649014,11,9,88,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr2/3,188064,188061
"Primary somatosensory area, trunk, layer 4",SSp-tr4,0.07596875,0.076625,0.15259375,3644.0,3608.0,7252.0,47967.09173179761,47086.460032626426,47524.88224452181,11,9,89,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr4,188064,1B7E62
"Primary somatosensory area, trunk, layer 5",SSp-tr5,0.17646875,0.176765625,0.353234375,3192.0,4678.0,7870.0,18088.18841862936,26464.421462034825,22279.82483301632,11,9,90,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr5,188064,197F60
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,0.11621875,0.116234375,0.2324531249999999,1873.0,1862.0,3735.0,16116.160258133908,16019.357440516198,16067.755595886269,11,9,91,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6a,188064,188063
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,0.0171875,0.017109375,0.034296875,307.0,375.0,682.0,17861.81818181818,21917.80821917808,19885.19362186788,11,9,92,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6b,188064,1A8063
"Primary somatosensory area, unassigned",SSp-un,0.63115625,0.63125,1.26240625,9927.0,8705.0,18632.0,15728.27647670446,13790.09900990099,14759.115775923956,9,8,93,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un,188064,1A7D64
"Primary somatosensory area, unassigned, layer 1",SSp-un1,0.08315625,0.083015625,0.166171875,564.0,469.0,1033.0,6782.412626832018,5649.538866930172,6216.455101081336,11,9,94,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un1,188064,1B8062
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,0.165390625,0.1659375,0.331328125,2065.0,1659.0,3724.0,12485.592820028342,9997.740112994352,11239.613298750295,11,9,95,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un2/3,188064,1C7F63
"Primary somatosensory area, unassigned, layer 4",SSp-un4,0.09409375,0.093875,0.18796875,2793.0,2831.0,5624.0,29683.161740285617,30157.123834886817,29919.866999168746,11,9,96,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un4,188064,197E61
"Primary somatosensory area, unassigned, layer 5",SSp-un5,0.129125,0.1288125,0.2579375,2063.0,1577.0,3640.0,15976.766698935142,12242.600679281904,14111.94572328568,11,9,97,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un5,188064,197D62
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,0.146953125,0.147421875,0.294375,2267.0,2031.0,4298.0,15426.687931951092,13776.78855325914,14600.424628450106,11,9,98,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6a,188064,1A7F61
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,0.0124375,0.0121875,0.024625,175.0,138.0,313.0,14070.35175879397,11323.076923076922,12710.659898477155,11,9,99,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6b,188064,1A7D63
Supplemental somatosensory area,SSs,4.512671875,4.510578125,9.02325,65308.0,94977.0,160285.0,14472.135756602069,21056.50259632738,17763.555260022717,8,7,100,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs,188064,198062
"Supplemental somatosensory area, layer 1",SSs1,0.624,0.623453125,1.247453125,4343.0,8275.0,12618.0,6959.9358974358975,13272.850304503643,10115.009331512958,11,8,101,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs1,188064,1A7E62
"Supplemental somatosensory area, layer 2/3",SSs2/3,1.072484375,1.07234375,2.144828125,12768.0,15359.0,28127.0,11905.068547035942,14322.832580504151,13113.871303790367,11,8,102,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs2/3,188064,1B8063
"Supplemental somatosensory area, layer 4",SSs4,0.5831875,0.58265625,1.16584375,17506.0,27621.0,45127.0,30017.79016182617,47405.30973451328,38707.58838823813,11,8,103,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs4,188064,187C63
"Supplemental somatosensory area, layer 5",SSs5,1.092734375,1.09278125,2.185515625,16941.0,26531.0,43472.0,15503.310216629729,24278.41802739569,19890.958226391085,11,8,104,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs5,188064,1C8063
"Supplemental somatosensory area, layer 6a",SSs6a,1.037703125,1.03634375,2.0740468749999996,12806.0,16146.0,28952.0,12340.716426000934,15579.772638181106,13959.183058483191,11,8,105,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6a,188064,197D63
"Supplemental somatosensory area, layer 6b",SSs6b,0.1025625,0.103,0.2055624999999999,944.0,1045.0,1989.0,9204.143814747104,10145.631067961163,9675.889328063242,11,8,106,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6b,188064,1A8061
Gustatory areas,GU,0.884859375,0.883828125,1.7686875,6445.0,6291.0,12736.0,7283.643234270982,7117.899761336515,7200.819816954663,6,6,107,root/grey/CH/CTX/CTXpl/Isocortex/GU,009C75,019B75
"Gustatory areas, layer 1",GU1,0.0978125,0.098875,0.1966875,395.0,715.0,1110.0,4038.338658146965,7231.352718078381,5643.469971401334,11,7,108,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU1,009C75,009C75
"Gustatory areas, layer 2/3",GU2/3,0.20109375,0.201015625,0.402109375,1239.0,1473.0,2712.0,6161.305361305362,7327.788573649436,6744.433650670294,11,7,109,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU2/3,009C75,009B75
"Gustatory areas, layer 4",GU4,0.0735,0.073796875,0.147296875,615.0,663.0,1278.0,8367.34693877551,8984.120262544993,8676.355150100775,11,7,110,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU4,009C75,009C74
"Gustatory areas, layer 5",GU5,0.272515625,0.272171875,0.5446875,2593.0,2187.0,4780.0,9515.050742503296,8035.36368333429,8775.674125071715,11,7,111,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU5,009C75,019C75
"Gustatory areas, layer 6a",GU6a,0.219875,0.2186875,0.4385624999999999,1560.0,1241.0,2801.0,7094.94030699261,5674.764218348099,6386.774975060568,11,7,112,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6a,009C75,009B74
"Gustatory areas, layer 6b",GU6b,0.0200625,0.01928125,0.03934375,43.0,12.0,55.0,2143.302180685358,622.3662884927066,1397.9348689436065,11,7,113,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6b,009C75,019C74
Visceral area,VISC,1.177078125,1.17634375,2.353421875,9394.0,13489.0,22883.0,7980.778676011841,11466.88627367638,9723.288562531952,8,6,114,root/grey/CH/CTX/CTXpl/Isocortex/VISC,11AD83,11AD83
"Visceral area, layer 1",VISC1,0.171578125,0.16690625,0.338484375,855.0,1115.0,1970.0,4983.152718331664,6680.396929413967,5820.06185662189,11,7,115,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC1,11AD83,12AD83
"Visceral area, layer 2/3",VISC2/3,0.268859375,0.271078125,0.5399375,2102.0,3041.0,5143.0,7818.213517754402,11218.168194132226,9525.176525060771,11,7,116,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC2/3,11AD83,12AC83
"Visceral area, layer 4",VISC4,0.09134375,0.091109375,0.182453125,1023.0,1762.0,2785.0,11199.452617174136,19339.39290001715,15264.194570523252,11,7,117,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC4,11AD83,11AC82
"Visceral area, layer 5",VISC5,0.35340625,0.35278125,0.7061875,3102.0,4637.0,7739.0,8777.433902201787,13144.122597218531,10958.84591556775,11,7,118,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC5,11AD83,12AD82
"Visceral area, layer 6a",VISC6a,0.267125,0.269078125,0.536203125,2148.0,2828.0,4976.0,8041.179223210108,10509.958771267638,9280.065273771015,11,7,119,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6a,11AD83,11AC83
"Visceral area, layer 6b",VISC6b,0.024765625,0.025390625,0.05015625,164.0,106.0,270.0,6622.082018927445,4174.7692307692305,5383.177570093458,11,7,120,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6b,11AD83,11AD82
Auditory areas,AUD,2.903578125,2.89728125,5.800859375,71222.0,105703.0,176925.0,24529.04552034397,36483.513638864024,30499.791248602713,6,6,121,root/grey/CH/CTX/CTXpl/Isocortex/AUD,19399,019299
Dorsal auditory area,AUDd,0.607375,0.60696875,1.2143437499999998,9560.0,19379.0,28939.0,15739.86416958222,31927.508623796533,23830.978666460796,8,7,122,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd,19399,049399
"Dorsal auditory area, layer 1",AUDd1,0.098125,0.09871875,0.1968437499999999,766.0,1945.0,2711.0,7806.369426751592,19702.43748021526,13772.344816637562,11,8,123,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd1,19399,039399
"Dorsal auditory area, layer 2/3",AUDd2/3,0.164,0.163453125,0.327453125,2414.0,3120.0,5534.0,14719.51219512195,19088.041296243187,16900.12883523405,11,8,124,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd2/3,19399,029397
"Dorsal auditory area, layer 4",AUDd4,0.06609375,0.066390625,0.132484375,1741.0,4095.0,5836.0,26341.37115839243,61680.395387149925,44050.477650666355,11,8,125,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd4,19399,039398
"Dorsal auditory area, layer 5",AUDd5,0.17165625,0.17121875,0.342875,2763.0,7192.0,9955.0,16096.12233752048,42004.7453914948,29033.904484141447,11,8,126,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd5,19399,029398
"Dorsal auditory area, layer 6a",AUDd6a,0.092265625,0.092140625,0.18440625,1515.0,2569.0,4084.0,16419.983065198983,27881.29557402069,22146.754787324186,11,8,127,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6a,19399,019399
