name,acronym,volume_left,volume_right,volume_sum,count_left,count_right,count_sum,density_left,density_right,average_density,st_level,depth,graph_order,acronym_path,color_hex_triplet,svg_hex_triplet
"Primary motor area, Layer 6b",MOp6b,0.09353125,0.09165625,0.1851875,119.0,148.0,267.0,1272.302038088874,1614.72894647119,1441.7819777252785,11,8,23,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp/MOp6b,1F9D5A,1D9D5A
Secondary motor area,MOs,6.5543125,6.55003125,13.10434375,8972.0,10230.0,19202.0,1368.869732714148,1561.824609615412,1465.3156515373005,8,7,24,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs,1F9D5A,1D9D59
"Secondary motor area, layer 1",MOs1,1.1643125,1.159859375,2.324171875,2709.0,3533.0,6242.0,2326.6949379998923,3046.058924169148,2685.687778577046,11,8,25,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs1,1F9D5A,1E9C59
"Secondary motor area, layer 2/3",MOs2/3,1.901640625,1.902859375,3.8045,4330.0,3593.0,7923.0,2276.981225093464,1888.2109982509871,2082.5338415034826,11,8,26,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs2/3,1F9D5A,1E9D58
"Secondary motor area, layer 5",MOs5,2.26159375,2.261203125,4.522796875,1534.0,2686.0,4220.0,678.2827375606252,1187.863208883545,933.0509674945328,11,8,27,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs5,1F9D5A,1F9D58
"Secondary motor area, layer 6a",MOs6a,1.189171875,1.188921875,2.3780937499999997,358.0,412.0,770.0,301.0498377284612,346.5324414188275,323.788748866608,11,8,28,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6a,1F9D5A,1D9C5A
"Secondary motor area, layer 6b",MOs6b,0.03759375,0.0371875,0.07478125,41.0,6.0,47.0,1090.6068162926017,161.34453781512605,628.4997910572504,11,8,29,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs/MOs6b,1F9D5A,1E9C58
Somatosensory areas,SS,16.666171875,16.666015625,33.3321875,12547.0,20389.0,32936.0,752.8423500072658,1223.3877885854915,988.1139664175956,6,6,30,root/grey/CH/CTX/CTXpl/Isocortex/SS,188064,1B8061
Primary somatosensory area,SSp,12.1535,12.1554375,24.3089375,8322.0,14102.0,22424.0,684.7410211050316,1160.1392380981763,922.4590749801386,8,7,37,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp,188064,198063
"Primary somatosensory area, nose",SSp-n,1.509703125,1.5095625,3.019265625,859.0,474.0,1333.0,568.9860382318544,313.99826108557943,441.4980878007379,9,8,44,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n,188064,1A8064
"Primary somatosensory area, nose, layer 1",SSp-n1,0.2028125,0.202515625,0.405328125,401.0,388.0,789.0,1977.1956856702616,1915.9015508062648,1946.5710651092863,11,9,45,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n1,188064,197E63
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,0.3201875,0.32015625,0.64034375,408.0,28.0,436.0,1274.2533671676752,87.4572962420693,680.884290664194,11,9,46,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n2/3,188064,1B7F64
"Primary somatosensory area, nose, layer 4",SSp-n4,0.274109375,0.273953125,0.5480625,10.0,9.0,19.0,36.48178760759277,32.852335595733756,34.667578971376436,11,9,47,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n4,188064,1A8062
"Primary somatosensory area, nose, layer 5",SSp-n5,0.283515625,0.283515625,0.56703125,14.0,3.0,17.0,49.379994488839905,10.581427390465691,29.9807109396528,11,9,48,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n5,188064,197E62
"Primary somatosensory area, nose, layer 6a",SSp-n6a,0.402328125,0.402546875,0.804875,25.0,22.0,47.0,62.13833546933862,54.6520203392462,58.394160583941606,11,9,49,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6a,188064,187D62
"Primary somatosensory area, nose, layer 6b",SSp-n6b,0.02675,0.026875,0.053625,1.0,24.0,25.0,37.38317757009346,893.0232558139535,466.2004662004662,11,9,50,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6b,188064,1B7E64
"Primary somatosensory area, barrel field",SSp-bfd,3.145734375,3.144515625,6.29025,2329.0,5148.0,7477.0,740.3676605721041,1637.136085148249,1188.6649974166369,9,8,51,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd,188064,197F64
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,0.419375,0.41946875,0.83884375,1262.0,4421.0,5683.0,3009.2399403874815,10539.521716456828,6774.801624259583,11,9,52,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd1,188064,188060
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,0.75821875,0.75809375,1.5163125000000002,813.0,498.0,1311.0,1072.249927873717,656.9108372150542,864.5975021639667,11,9,53,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd2/3,188064,187F63
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,0.641265625,0.641375,1.282640625,83.0,163.0,246.0,129.43154406569042,254.1414928863769,191.791835690531,11,9,54,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd4,188064,197C64
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,0.603984375,0.6041875,1.208171875,43.0,52.0,95.0,71.19389470961066,86.0659977242164,78.6311964098651,11,9,55,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd5,188064,1A7D62
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,0.648828125,0.64875,1.297578125,101.0,11.0,112.0,155.66526189042744,16.955684007707127,86.31464868444819,11,9,56,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6a,188064,198060
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,0.0740625,0.072640625,0.146703125,27.0,3.0,30.0,364.55696202531647,41.29920412992041,204.49462136542763,11,9,57,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6b,188064,1A7E61
"Primary somatosensory area, lower limb",SSp-ll,1.176484375,1.17609375,2.352578125,517.0,1673.0,2190.0,439.44485025566104,1422.5056463398432,930.8936339786804,9,8,65,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll,188064,197F63
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,0.149265625,0.14996875,0.299234375,281.0,1244.0,1525.0,1882.549984298126,8295.06147113982,5096.339616730196,11,9,66,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll1,188064,187F60
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,0.32325,0.32334375,0.64659375,148.0,179.0,327.0,457.84996133023975,553.5904126800039,505.7271277366971,11,9,67,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll2/3,188064,187F64
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,0.1366875,0.13634375,0.27303125,11.0,65.0,76.0,80.47553726566073,476.73619069447625,278.3564152455076,11,9,68,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll4,188064,1C7F64
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,0.278,0.2776875,0.5556875,37.0,87.0,124.0,133.0935251798561,313.3018230925051,223.1470025868856,11,9,69,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll5,188064,197C63
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,0.263890625,0.26378125,0.527671875,29.0,93.0,122.0,109.894013855172,352.5648619831773,231.20428770246664,11,9,70,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6a,188064,1A7F64
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,0.025390625,0.02496875,0.050359375,11.0,5.0,16.0,433.2307692307692,200.25031289111388,317.71641327955325,11,9,71,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6b,188064,197F62
"Primary somatosensory area, mouth",SSp-m,3.105328125,3.1075,6.212828125,2915.0,2157.0,5072.0,938.7091742519158,694.1271118262268,816.3753926477726,9,8,72,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m,188064,188062
"Primary somatosensory area, mouth, layer 1",SSp-m1,0.3904375,0.39221875,0.78265625,1569.0,788.0,2357.0,4018.5689130782775,2009.082941598279,3011.539229387103,11,9,73,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m1,188064,187E61
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,0.7490625,0.749703125,1.498765625,1012.0,867.0,1879.0,1351.0221109720485,1156.4577645317938,1253.698355938741,11,9,74,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m2/3,188064,1A7E64
"Primary somatosensory area, mouth, layer 4",SSp-m4,0.4736875,0.473421875,0.947109375,108.0,278.0,386.0,227.99841667766196,587.2140994752302,407.55588550688776,11,9,75,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m4,188064,1B7F62
"Primary somatosensory area, mouth, layer 5",SSp-m5,0.60871875,0.60925,1.2179687499999998,117.0,87.0,204.0,192.20699214538735,142.79852277390236,167.4919820397691,11,9,76,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m5,188064,1B7E63
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,0.82609375,0.8255625,1.6516562499999998,107.0,85.0,192.0,129.52525061471533,102.96010296010296,116.24694908519858,11,9,77,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6a,188064,187D61
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,0.057328125,0.05734375,0.114671875,2.0,52.0,54.0,34.88689016080676,906.8119891008174,470.9088431666439,11,9,78,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6b,188064,188064
"Primary somatosensory area, upper limb",SSp-ul,1.88471875,1.88615625,3.770875,1194.0,2257.0,3451.0,633.516273979871,1196.6134831088357,915.1722080419,9,8,79,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul,188064,187E63
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,0.230640625,0.231265625,0.4619062499999999,614.0,1772.0,2386.0,2662.1502608224378,7662.184987500845,5165.5503687165965,11,9,80,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul1,188064,197E64
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,0.4891875,0.48934375,0.97853125,334.0,228.0,562.0,682.7647885524467,465.93013602401174,574.3301504167598,11,9,81,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul2/3,188064,197F61
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,0.261640625,0.261640625,0.52328125,40.0,56.0,96.0,152.88145715138847,214.03404001194383,183.45774858166615,11,9,82,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul4,188064,1A7F63
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,0.395625,0.3961875,0.7918125,59.0,50.0,109.0,149.13112164297,126.20287111531786,137.6588523166785,11,9,83,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul5,188064,187E62
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,0.470546875,0.47053125,0.941078125,103.0,123.0,226.0,218.8942387514528,261.40665471209405,240.1500938086304,11,9,84,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6a,188064,197D61
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,0.037078125,0.0371875,0.074265625,44.0,28.0,72.0,1186.6835229667088,752.9411764705883,969.4929518199032,11,9,85,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6b,188064,1C8064
"Primary somatosensory area, trunk",SSp-tr,0.700375,0.700359375,1.400734375,183.0,1298.0,1481.0,261.28859539532397,1853.334225732325,1057.3025310384062,9,8,86,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr,188064,187F62
"Primary somatosensory area, trunk, layer 1",SSp-tr1,0.10228125,0.102109375,0.204390625,99.0,696.0,795.0,967.9193400549954,6816.220351951033,3889.610886017889,11,9,87,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr1,188064,187C64
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,0.21225,0.211515625,0.423765625,17.0,596.0,613.0,80.0942285041225,2817.758735318017,1446.5543305925296,11,9,88,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr2/3,188064,188061
"Primary somatosensory area, trunk, layer 4",SSp-tr4,0.07596875,0.076625,0.15259375,4.0,2.0,6.0,52.65322912381736,26.10114192495922,39.32009010853983,11,9,89,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr4,188064,1B7E62
"Primary somatosensory area, trunk, layer 5",SSp-tr5,0.17646875,0.176765625,0.353234375,30.0,2.0,32.0,170.0017708517797,11.31441704234067,90.59140974034592,11,9,90,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr5,188064,197F60
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,0.11621875,0.116234375,0.2324531249999999,23.0,2.0,25.0,197.90266200591557,17.206613792176366,107.54856489883714,11,9,91,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6a,188064,188063
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,0.0171875,0.017109375,0.034296875,10.0,0.0,10.0,581.8181818181818,0.0,291.5717539863325,11,9,92,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6b,188064,1A8063
"Primary somatosensory area, unassigned",SSp-un,0.63115625,0.63125,1.26240625,325.0,1095.0,1420.0,514.9279595979601,1734.6534653465346,1124.8360026734658,9,8,93,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un,188064,1A7D64
"Primary somatosensory area, unassigned, layer 1",SSp-un1,0.08315625,0.083015625,0.166171875,290.0,1037.0,1327.0,3487.4107478391584,12491.624317711276,7985.707569346498,11,9,94,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un1,188064,1B8062
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,0.165390625,0.1659375,0.331328125,4.0,22.0,26.0,24.185167690127535,132.58003766478345,78.47205847677435,11,9,95,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un2/3,188064,1C7F63
"Primary somatosensory area, unassigned, layer 4",SSp-un4,0.09409375,0.093875,0.18796875,1.0,17.0,18.0,10.627698439056791,181.09187749667112,95.76059850374064,11,9,96,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un4,188064,197E61
"Primary somatosensory area, unassigned, layer 5",SSp-un5,0.129125,0.1288125,0.2579375,3.0,13.0,16.0,23.233301064859635,100.92188258127123,62.030530651805186,11,9,97,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un5,188064,197D62
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,0.146953125,0.147421875,0.294375,23.0,5.0,28.0,156.51249335459863,33.91626921038686,95.1167728237792,11,9,98,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6a,188064,1A7F61
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,0.0124375,0.0121875,0.024625,4.0,1.0,5.0,321.608040201005,82.05128205128204,203.0456852791878,11,9,99,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6b,188064,1A7D63
Supplemental somatosensory area,SSs,4.512671875,4.510578125,9.02325,4225.0,6287.0,10512.0,936.252428058488,1393.834631785698,1164.9904413598204,8,7,100,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs,188064,198062
"Supplemental somatosensory area, layer 1",SSs1,0.624,0.623453125,1.247453125,1536.0,4296.0,5832.0,2461.5384615384614,6890.654369564672,4675.125568345504,11,8,101,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs1,188064,1A7E62
"Supplemental somatosensory area, layer 2/3",SSs2/3,1.072484375,1.07234375,2.144828125,2292.0,1209.0,3501.0,2137.0940718833317,1127.4369809121376,1632.2986253269128,11,8,102,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs2/3,188064,1B8063
"Supplemental somatosensory area, layer 4",SSs4,0.5831875,0.58265625,1.16584375,115.0,211.0,326.0,197.19215518165257,362.1346205417002,279.6258074892111,11,8,103,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs4,188064,187C63
"Supplemental somatosensory area, layer 5",SSs5,1.092734375,1.09278125,2.185515625,147.0,362.0,509.0,134.52491599342247,331.26483456776,232.89698512221804,11,8,104,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs5,188064,1C8063
"Supplemental somatosensory area, layer 6a",SSs6a,1.037703125,1.03634375,2.0740468749999996,126.0,200.0,326.0,121.4220107509072,192.9861592738896,157.18063267012712,11,8,105,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6a,188064,197D63
"Supplemental somatosensory area, layer 6b",SSs6b,0.1025625,0.103,0.2055624999999999,9.0,9.0,18.0,87.75137111517367,87.37864077669903,87.56460930373974,11,8,106,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6b,188064,1A8061
Gustatory areas,GU,0.884859375,0.883828125,1.7686875,192.0,944.0,1136.0,216.98363087354983,1068.0809687969593,642.2841796529913,6,6,107,root/grey/CH/CTX/CTXpl/Isocortex/GU,009C75,019B75
"Gustatory areas, layer 1",GU1,0.0978125,0.098875,0.1966875,87.0,229.0,316.0,889.4568690095847,2316.055625790139,1606.6094693358752,11,7,108,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU1,009C75,009C75
"Gustatory areas, layer 2/3",GU2/3,0.20109375,0.201015625,0.402109375,25.0,398.0,423.0,124.32012432012432,1979.9455888068403,1051.9525937439284,11,7,109,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU2/3,009C75,009B75
"Gustatory areas, layer 4",GU4,0.0735,0.073796875,0.147296875,7.0,101.0,108.0,95.23809523809524,1368.621638788905,733.2131112761218,11,7,110,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU4,009C75,009C74
"Gustatory areas, layer 5",GU5,0.272515625,0.272171875,0.5446875,22.0,127.0,149.0,80.72931597958834,466.6169125667375,273.55134825014346,11,7,111,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU5,009C75,019C75
"Gustatory areas, layer 6a",GU6a,0.219875,0.2186875,0.4385624999999999,42.0,78.0,120.0,191.01762364980104,356.6733352386396,273.6212056434374,11,7,112,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6a,009C75,009B74
"Gustatory areas, layer 6b",GU6b,0.0200625,0.01928125,0.03934375,9.0,11.0,20.0,448.5981308411215,570.5024311183145,508.3399523431295,11,7,113,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6b,009C75,019C74
Visceral area,VISC,1.177078125,1.17634375,2.353421875,723.0,4952.0,5675.0,614.2328063398511,4209.653853306059,2411.382362118989,8,6,114,root/grey/CH/CTX/CTXpl/Isocortex/VISC,11AD83,11AD83
"Visceral area, layer 1",VISC1,0.171578125,0.16690625,0.338484375,314.0,1899.0,2213.0,1830.0701211182952,11377.644635835986,6537.96796380926,11,7,115,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC1,11AD83,12AD83
"Visceral area, layer 2/3",VISC2/3,0.268859375,0.271078125,0.5399375,246.0,1418.0,1664.0,914.9764630673562,5230.964320710127,3081.838175714782,11,7,116,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC2/3,11AD83,12AC83
"Visceral area, layer 4",VISC4,0.09134375,0.091109375,0.182453125,14.0,247.0,261.0,153.2671912418748,2711.027268050077,1430.5044103793782,11,7,117,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC4,11AD83,11AC82
"Visceral area, layer 5",VISC5,0.35340625,0.35278125,0.7061875,54.0,914.0,968.0,152.79865593774872,2590.8406413322705,1370.7407735197803,11,7,118,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC5,11AD83,12AD82
"Visceral area, layer 6a",VISC6a,0.267125,0.269078125,0.536203125,85.0,461.0,546.0,318.20308844174076,1713.2570698565703,1018.270827869569,11,7,119,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6a,11AD83,11AC83
"Visceral area, layer 6b",VISC6b,0.024765625,0.025390625,0.05015625,10.0,13.0,23.0,403.7854889589905,512.0,458.5669781931464,11,7,120,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6b,11AD83,11AD82
Auditory areas,AUD,2.903578125,2.89728125,5.800859375,886.0,3567.0,4453.0,305.1407476766274,1231.154207069127,767.6448802036336,6,6,121,root/grey/CH/CTX/CTXpl/Isocortex/AUD,19399,019299
Dorsal auditory area,AUDd,0.607375,0.60696875,1.2143437499999998,225.0,606.0,831.0,370.4465939493723,998.4039540750656,684.3202346946654,8,7,122,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd,19399,049399
"Dorsal auditory area, layer 1",AUDd1,0.098125,0.09871875,0.1968437499999999,101.0,570.0,671.0,1029.2993630573249,5773.979107312441,3408.795046832831,11,8,123,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd1,19399,039399
"Dorsal auditory area, layer 2/3",AUDd2/3,0.164,0.163453125,0.327453125,113.0,22.0,135.0,689.0243902439024,134.59516298633017,412.2727489621606,11,8,124,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd2/3,19399,029397
"Dorsal auditory area, layer 4",AUDd4,0.06609375,0.066390625,0.132484375,2.0,3.0,5.0,30.260047281323875,45.18710284772888,37.74029956362779,11,8,125,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd4,19399,039398
"Dorsal auditory area, layer 5",AUDd5,0.17165625,0.17121875,0.342875,7.0,8.0,15.0,40.77917349353723,46.72385471801424,43.74772147283995,11,8,126,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd5,19399,029398
"Dorsal auditory area, layer 6a",AUDd6a,0.092265625,0.092140625,0.18440625,2.0,3.0,5.0,21.67654530059272,32.558928268611155,27.11404846636163,11,8,127,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6a,19399,019399
"Dorsal auditory area, layer 6b",AUDd6b,0.015234375,0.015046875,0.03028125,0.0,0.0,0.0,0.0,0.0,0.0,11,8,128,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6b,19399,019398
Primary auditory area,AUDp,1.07671875,1.07509375,2.1518125,237.0,1474.0,1711.0,220.1131911188507,1371.0432229747407,795.1436289174823,8,7,136,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDp,19399,039297
