name,acronym,volume_left,volume_right,volume_sum,count_left,count_right,count_sum,density_left,density_right,average_density,st_level,depth,graph_order,acronym_path,color_hex_triplet,svg_hex_triplet
"Primary somatosensory area, nose, layer 4",SSp-n4,0.274109375,0.273953125,0.5480625,679.0,22.0,701.0,2477.1133785555494,80.30570923401585,1279.051203101836,11,9,47,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n4,188064,1A8062
"Primary somatosensory area, nose, layer 5",SSp-n5,0.283515625,0.283515625,0.56703125,153.0,93.0,246.0,539.6527969137503,328.0242491044365,433.8385230090934,11,9,48,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n5,188064,197E62
"Primary somatosensory area, nose, layer 6a",SSp-n6a,0.402328125,0.402546875,0.804875,225.0,481.0,706.0,559.2450192240476,1194.8918992353374,877.1548377077186,11,9,49,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6a,188064,187D62
"Primary somatosensory area, nose, layer 6b",SSp-n6b,0.02675,0.026875,0.053625,7.0,43.0,50.0,261.68224299065423,1600.0,932.4009324009324,11,9,50,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6b,188064,1B7E64
"Primary somatosensory area, barrel field",SSp-bfd,3.145734375,3.144515625,6.29025,3874.0,4496.0,8370.0,1231.5089381950756,1429.7909554830087,1330.6307380469773,9,8,51,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd,188064,197F64
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,0.419375,0.41946875,0.83884375,1832.0,1426.0,3258.0,4368.405365126677,3399.538106235566,3883.9175949036994,11,9,52,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd1,188064,188060
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,0.75821875,0.75809375,1.5163125000000002,571.0,1077.0,1648.0,753.0808226517743,1420.668617832557,1086.847203330448,11,9,53,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd2/3,188064,187F63
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,0.641265625,0.641375,1.282640625,309.0,224.0,533.0,481.8596038108234,349.24965893587995,415.5489773294839,11,9,54,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd4,188064,197C64
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,0.603984375,0.6041875,1.208171875,506.0,514.0,1020.0,837.7700168154184,850.7292851970622,844.2507404006569,11,9,55,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd5,188064,1A7D62
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,0.648828125,0.64875,1.297578125,564.0,1133.0,1697.0,869.2594822396147,1746.4354527938342,1307.8210608706122,11,9,56,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6a,188064,198060
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,0.0740625,0.072640625,0.146703125,92.0,122.0,214.0,1242.1940928270042,1679.5009679500968,1458.7282990733838,11,9,57,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-bfd/SSp-bfd6b,188064,1A7E61
"Primary somatosensory area, lower limb",SSp-ll,1.176484375,1.17609375,2.352578125,1751.0,353.0,2104.0,1488.3325586028288,300.14614056064835,894.3379935575997,9,8,65,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll,188064,197F63
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,0.149265625,0.14996875,0.299234375,1070.0,58.0,1128.0,7168.428765832722,386.74723900812666,3769.620385358466,11,9,66,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll1,188064,187F60
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,0.32325,0.32334375,0.64659375,248.0,57.0,305.0,767.2080433101315,176.28298057407946,471.70267265961047,11,9,67,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll2/3,188064,187F64
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,0.1366875,0.13634375,0.27303125,106.0,12.0,118.0,775.4915409236397,88.01283520513407,432.1849605127618,11,9,68,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll4,188064,1C7F64
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,0.278,0.2776875,0.5556875,159.0,105.0,264.0,571.9424460431654,378.1228899392303,475.0871667978855,11,9,69,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll5,188064,197C63
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,0.263890625,0.26378125,0.527671875,152.0,110.0,262.0,575.9962105512463,417.0122023456936,496.5206834266086,11,9,70,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6a,188064,1A7F64
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,0.025390625,0.02496875,0.050359375,16.0,11.0,27.0,630.1538461538462,440.5506883604505,536.1464474092461,11,9,71,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ll/SSp-ll6b,188064,197F62
"Primary somatosensory area, mouth",SSp-m,3.105328125,3.1075,6.212828125,5090.0,1225.0,6315.0,1639.118249379846,394.2075623491553,1016.445308472138,9,8,72,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m,188064,188062
"Primary somatosensory area, mouth, layer 1",SSp-m1,0.3904375,0.39221875,0.78265625,1038.0,129.0,1167.0,2658.556106931327,328.89809576926143,1491.0760630864445,11,9,73,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m1,188064,187E61
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,0.7490625,0.749703125,1.498765625,1054.0,78.0,1132.0,1407.0921985815603,104.04118296825828,755.2882059194546,11,9,74,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m2/3,188064,1A7E64
"Primary somatosensory area, mouth, layer 4",SSp-m4,0.4736875,0.473421875,0.947109375,500.0,36.0,536.0,1055.5482253595462,76.04211360110895,565.9325249525696,11,9,75,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m4,188064,1B7F62
"Primary somatosensory area, mouth, layer 5",SSp-m5,0.60871875,0.60925,1.2179687499999998,896.0,248.0,1144.0,1471.9441449766416,407.0578580221584,939.2687620269404,11,9,76,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m5,188064,1B7E63
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,0.82609375,0.8255625,1.6516562499999998,1530.0,686.0,2216.0,1852.0900321543409,830.948595654478,1341.6835373583335,11,9,77,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6a,188064,187D61
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,0.057328125,0.05734375,0.114671875,72.0,48.0,120.0,1255.9280457890434,837.0572207084468,1046.4640959258754,11,9,78,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-m/SSp-m6b,188064,188064
"Primary somatosensory area, upper limb",SSp-ul,1.88471875,1.88615625,3.770875,1580.0,767.0,2347.0,838.3213675780538,406.64711632453566,622.4019624092551,9,8,79,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul,188064,187E63
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,0.230640625,0.231265625,0.4619062499999999,856.0,339.0,1195.0,3711.401666553757,1465.8469022363354,2587.1050673161494,11,9,80,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul1,188064,197E64
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,0.4891875,0.48934375,0.97853125,133.0,92.0,225.0,271.87939184872874,188.00689699214507,229.9364481205889,11,9,81,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul2/3,188064,197F61
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,0.261640625,0.261640625,0.52328125,46.0,24.0,70.0,175.81367572409673,91.72887429083308,133.7712750074649,11,9,82,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul4,188064,1A7F63
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,0.395625,0.3961875,0.7918125,119.0,89.0,208.0,300.7898894154818,224.6411105852658,262.6884521272397,11,9,83,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul5,188064,187E62
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,0.470546875,0.47053125,0.941078125,375.0,199.0,574.0,796.9450439980077,422.9262137211928,609.9387338325391,11,9,84,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6a,188064,197D61
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,0.037078125,0.0371875,0.074265625,51.0,24.0,75.0,1375.474083438685,645.3781512605042,1009.8884914790658,11,9,85,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-ul/SSp-ul6b,188064,1C8064
"Primary somatosensory area, trunk",SSp-tr,0.700375,0.700359375,1.400734375,110.0,229.0,339.0,157.05871854363735,326.9749905182607,242.01590683458457,9,8,86,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr,188064,187F62
"Primary somatosensory area, trunk, layer 1",SSp-tr1,0.10228125,0.102109375,0.204390625,26.0,15.0,41.0,254.201038802322,146.90130068859983,200.596284687715,11,9,87,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr1,188064,187C64
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,0.21225,0.211515625,0.423765625,14.0,40.0,54.0,65.95995288574794,189.11132451798773,127.42892961173996,11,9,88,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr2/3,188064,188061
"Primary somatosensory area, trunk, layer 4",SSp-tr4,0.07596875,0.076625,0.15259375,1.0,36.0,37.0,13.16330728095434,469.8205546492659,242.4738890026623,11,9,89,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr4,188064,1B7E62
"Primary somatosensory area, trunk, layer 5",SSp-tr5,0.17646875,0.176765625,0.353234375,34.0,87.0,121.0,192.668673632017,492.1771413418191,342.548768080683,11,9,90,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr5,188064,197F60
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,0.11621875,0.116234375,0.2324531249999999,28.0,44.0,72.0,240.92497983328852,378.5455034278801,309.739866908651,11,9,91,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6a,188064,188063
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,0.0171875,0.017109375,0.034296875,7.0,7.0,14.0,407.27272727272725,409.1324200913242,408.20045558086554,11,9,92,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-tr/SSp-tr6b,188064,1A8063
"Primary somatosensory area, unassigned",SSp-un,0.63115625,0.63125,1.26240625,307.0,448.0,755.0,486.4088726048423,709.7029702970298,598.064212689061,9,8,93,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un,188064,1A7D64
"Primary somatosensory area, unassigned, layer 1",SSp-un1,0.08315625,0.083015625,0.166171875,235.0,192.0,427.0,2826.005261180007,2312.817617165443,2569.628584861307,11,9,94,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un1,188064,1B8062
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,0.165390625,0.1659375,0.331328125,16.0,52.0,68.0,96.74067076051014,313.37099811676086,205.2346144777175,11,9,95,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un2/3,188064,1C7F63
"Primary somatosensory area, unassigned, layer 4",SSp-un4,0.09409375,0.093875,0.18796875,4.0,27.0,31.0,42.510793756227166,287.6165113182423,164.9210307564422,11,9,96,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un4,188064,197E61
"Primary somatosensory area, unassigned, layer 5",SSp-un5,0.129125,0.1288125,0.2579375,16.0,63.0,79.0,123.91093901258472,489.0829694323144,306.2757450932881,11,9,97,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un5,188064,197D62
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,0.146953125,0.147421875,0.294375,31.0,107.0,138.0,210.9516214779373,725.8081611022787,468.78980891719743,11,9,98,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6a,188064,1A7F61
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,0.0124375,0.0121875,0.024625,5.0,7.0,12.0,402.01005025125625,574.3589743589744,487.3096446700507,11,9,99,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-un/SSp-un6b,188064,1A7D63
Supplemental somatosensory area,SSs,4.512671875,4.510578125,9.02325,7133.0,4204.0,11337.0,1580.660016412117,932.031301419926,1256.4209126423405,8,7,100,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs,188064,198062
"Supplemental somatosensory area, layer 1",SSs1,0.624,0.623453125,1.247453125,1459.0,1700.0,3159.0,2338.141025641026,2726.748703040024,2532.3596828538143,11,8,101,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs1,188064,1A7E62
"Supplemental somatosensory area, layer 2/3",SSs2/3,1.072484375,1.07234375,2.144828125,852.0,522.0,1374.0,794.4171680822857,486.78420515809415,640.6107715507507,11,8,102,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs2/3,188064,1B8063
"Supplemental somatosensory area, layer 4",SSs4,0.5831875,0.58265625,1.16584375,856.0,174.0,1030.0,1467.7955203086487,298.6323411102172,883.4803120057898,11,8,103,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs4,188064,187C63
"Supplemental somatosensory area, layer 5",SSs5,1.092734375,1.09278125,2.185515625,1546.0,507.0,2053.0,1414.799456638307,463.9537876404815,939.3664252571976,11,8,104,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs5,188064,1C8063
"Supplemental somatosensory area, layer 6a",SSs6a,1.037703125,1.03634375,2.0740468749999996,2161.0,1166.0,3327.0,2082.4838510532577,1125.1093085667762,1604.1103217592422,11,8,105,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6a,188064,197D63
"Supplemental somatosensory area, layer 6b",SSs6b,0.1025625,0.103,0.2055624999999999,259.0,135.0,394.0,2525.2894576477756,1310.6796116504854,1916.6920036485255,11,8,106,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs/SSs6b,188064,1A8061
Gustatory areas,GU,0.884859375,0.883828125,1.7686875,3030.0,1426.0,4456.0,3424.272924723208,1613.4358702377797,2519.382310328987,6,6,107,root/grey/CH/CTX/CTXpl/Isocortex/GU,009C75,019B75
"Gustatory areas, layer 1",GU1,0.0978125,0.098875,0.1966875,229.0,109.0,338.0,2341.2140575079875,1102.402022756005,1718.4620273276134,11,7,108,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU1,009C75,009C75
"Gustatory areas, layer 2/3",GU2/3,0.20109375,0.201015625,0.402109375,416.0,218.0,634.0,2068.686868686869,1084.4928099494753,1576.6854478336895,11,7,109,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU2/3,009C75,009B75
"Gustatory areas, layer 4",GU4,0.0735,0.073796875,0.147296875,209.0,115.0,324.0,2843.5374149659865,1558.3315689180606,2199.6393338283656,11,7,110,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU4,009C75,009C74
"Gustatory areas, layer 5",GU5,0.272515625,0.272171875,0.5446875,1563.0,717.0,2280.0,5735.45094891348,2634.36477409725,4185.886402753873,11,7,111,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU5,009C75,019C75
"Gustatory areas, layer 6a",GU6a,0.219875,0.2186875,0.4385624999999999,594.0,262.0,856.0,2701.534963047186,1198.056587596456,1951.8312669231864,11,7,112,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6a,009C75,009B74
"Gustatory areas, layer 6b",GU6b,0.0200625,0.01928125,0.03934375,19.0,5.0,24.0,947.0404984423676,259.3192868719611,610.0079428117554,11,7,113,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6b,009C75,019C74
Visceral area,VISC,1.177078125,1.17634375,2.353421875,1116.0,1242.0,2358.0,948.1103898689818,1055.8138299285392,1001.9453057051236,8,6,114,root/grey/CH/CTX/CTXpl/Isocortex/VISC,11AD83,11AD83
"Visceral area, layer 1",VISC1,0.171578125,0.16690625,0.338484375,124.0,446.0,570.0,722.7028503779255,2672.158771765587,1683.9772884642016,11,7,115,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC1,11AD83,12AD83
"Visceral area, layer 2/3",VISC2/3,0.268859375,0.271078125,0.5399375,99.0,113.0,212.0,368.2222351368629,416.8539973485504,392.638036809816,11,7,116,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC2/3,11AD83,12AC83
"Visceral area, layer 4",VISC4,0.09134375,0.091109375,0.182453125,30.0,11.0,41.0,328.4296955183031,120.73400788886984,224.7152522051897,11,7,117,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC4,11AD83,11AC82
"Visceral area, layer 5",VISC5,0.35340625,0.35278125,0.7061875,162.0,263.0,425.0,458.3959678132461,745.5044733811675,601.8231701920524,11,7,118,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC5,11AD83,12AD82
"Visceral area, layer 6a",VISC6a,0.267125,0.269078125,0.536203125,649.0,373.0,1022.0,2429.57416939635,1386.2145055455549,1905.9941137045776,11,7,119,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6a,11AD83,11AC83
"Visceral area, layer 6b",VISC6b,0.024765625,0.025390625,0.05015625,52.0,36.0,88.0,2099.684542586751,1417.8461538461538,1754.5171339563865,11,7,120,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6b,11AD83,11AD82
Auditory areas,AUD,2.903578125,2.89728125,5.800859375,14234.0,4016.0,18250.0,4902.227316511417,1386.1270803447198,3146.085574605056,6,6,121,root/grey/CH/CTX/CTXpl/Isocortex/AUD,19399,019299
Dorsal auditory area,AUDd,0.607375,0.60696875,1.2143437499999998,2541.0,689.0,3230.0,4183.576867668245,1135.149050095248,2659.8728737229476,8,7,122,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd,19399,049399
"Dorsal auditory area, layer 1",AUDd1,0.098125,0.09871875,0.1968437499999999,488.0,73.0,561.0,4973.248407643312,739.4745172522951,2849.9761866963013,11,8,123,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd1,19399,039399
"Dorsal auditory area, layer 2/3",AUDd2/3,0.164,0.163453125,0.327453125,382.0,95.0,477.0,2329.2682926829266,581.2063856227894,1456.6970463329674,11,8,124,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd2/3,19399,029397
"Dorsal auditory area, layer 4",AUDd4,0.06609375,0.066390625,0.132484375,503.0,64.0,567.0,7610.401891252955,963.9915274182162,4279.749970515391,11,8,125,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd4,19399,039398
"Dorsal auditory area, layer 5",AUDd5,0.17165625,0.17121875,0.342875,631.0,223.0,854.0,3675.951210631713,1302.4274502646467,2490.703609187022,11,8,126,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd5,19399,029398
"Dorsal auditory area, layer 6a",AUDd6a,0.092265625,0.092140625,0.18440625,423.0,198.0,621.0,4584.58933107536,2148.8892657283363,3367.564819522115,11,8,127,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6a,19399,019399
"Dorsal auditory area, layer 6b",AUDd6b,0.015234375,0.015046875,0.03028125,114.0,36.0,150.0,7483.076923076923,2392.5233644859813,4953.560371517028,11,8,128,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd/AUDd6b,19399,019398
