id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,510.0,0.419375,1216.0953800298062
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,3203.0,0.75821875,4224.374562090426
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,3685.0,0.641265625,5746.448673277942
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,3110.0,0.603984375,5149.139826671841
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,4111.0,0.648828125,6336.038531005419
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,270.0,0.0740625,3645.5696202531644
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37.0,8.0,472.0,1.176484375,401.1952984925958
66,"left Primary somatosensory area, lower limb, layer 1",SSp-ll1-L,65.0,9.0,240.0,0.149265625,1607.8718727101432
67,"left Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3-L,65.0,9.0,174.0,0.32325,538.2830626450117
68,"left Primary somatosensory area, lower limb, layer 4",SSp-ll4-L,65.0,9.0,8.0,0.1366875,58.52766346593508
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,26.0,0.278,93.5251798561151
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,22.0,0.263890625,83.36787257978567
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,2.0,0.025390625,78.76923076923077
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,4375.0,3.105328125,1408.8688292803195
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,221.0,0.3904375,566.0316952137026
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,528.0,0.7490625,704.881101376721
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,331.0,0.4736875,698.7729251880196
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,652.0,0.60871875,1071.1022126392527
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,2529.0,0.82609375,3061.395876678646
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,114.0,0.057328125,1988.5527391659853
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,8165.0,1.88471875,4332.211371060006
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,930.0,0.230640625,4032.2471377277966
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,3549.0,0.4891875,7254.886929858183
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,1620.0,0.261640625,6191.699014631233
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,1150.0,0.395625,2906.793048973144
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,895.0,0.470546875,1902.042171675245
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,21.0,0.037078125,566.3716814159292
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,715.0,0.700375,1020.8816705336427
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,193.0,0.10228125,1886.953864955698
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,286.0,0.21225,1347.467608951708
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,91.0,0.07596875,1197.8609625668448
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,102.0,0.17646875,578.0060208960509
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,36.0,0.11621875,309.76068835708526
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,7.0,0.0171875,407.27272727272725
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,5033.0,0.63115625,7974.253602020102
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,197.0,0.08315625,2369.034197670049
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,1532.0,0.165390625,9262.919225318847
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,929.0,0.09409375,9873.131849883759
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,1065.0,0.129125,8247.82187802517
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,1271.0,0.146953125,8649.016480595428
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,39.0,0.0124375,3135.678391959799
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,2608.0,4.512671875,577.928126006281
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,377.0,0.624,604.1666666666666
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,753.0,1.072484375,702.1081309459637
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,246.0,0.5831875,421.8197406494481
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,477.0,1.092734375,436.5196253664117
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,708.0,1.037703125,682.2760604098595
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,47.0,0.1025625,458.2571602681292
107,left Gustatory areas,GU-L,5.0,6.0,1067.0,0.884859375,1205.8413236566544
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,117.0,0.0978125,1196.1661341853035
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,123.0,0.20109375,611.6550116550117
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,67.0,0.0735,911.5646258503402
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,368.0,0.272515625,1350.3812854767502
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,389.0,0.219875,1769.1870380898238
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,3.0,0.0200625,149.53271028037383
114,left Visceral area,VISC-L,5.0,6.0,886.0,1.177078125,752.7112951827221
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,95.0,0.171578125,553.6836353701849
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,328.0,0.268859375,1219.9686174231417
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,92.0,0.09134375,1007.1843995894628
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,210.0,0.35340625,594.2169953134672
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,157.0,0.267125,587.739822180627
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,4.0,0.024765625,161.5141955835962
121,left Auditory areas,AUD-L,5.0,6.0,4303.0,2.903578125,1481.9646018651556
122,left Dorsal auditory area,AUDd-L,121.0,7.0,327.0,0.607375,538.3823832064211
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,15.0,0.098125,152.86624203821654
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,145.0,0.164,884.1463414634146
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,13.0,0.06609375,196.69030732860517
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,77.0,0.17165625,448.5709084289095
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,66.0,0.092265625,715.3259949195597
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,11.0,0.015234375,722.0512820512821
136,left Primary auditory area,AUDp-L,121.0,7.0,1851.0,1.07671875,1719.1118850674793
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,124.0,0.18984375,653.1687242798354
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,922.0,0.235625,3912.997347480106
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,360.0,0.117375,3067.092651757189
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,321.0,0.3574375,898.0591012414758
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,110.0,0.149203125,737.2499738192481
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,14.0,0.027234375,514.0562248995984
143,left Posterior auditory area,AUDpo-L,121.0,7.0,197.0,0.306625,642.4785976355483
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,19.0,0.056703125,335.0785340314136
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,89.0,0.073265625,1214.7579441245468
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,29.0,0.0373125,777.2194304857621
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,29.0,0.0906875,319.7794624396968
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,30.0,0.039578125,757.994472956968
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,1.0,0.009078125,110.15490533562823
150,left Ventral auditory area,AUDv-L,121.0,7.0,1928.0,0.912859375,2112.044913818188
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,60.0,0.145921875,411.17892707998715
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,719.0,0.19434375,3699.6301656214823
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,437.0,0.10675,4093.6768149882905
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,503.0,0.30221875,1664.3573570468411
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,191.0,0.141671875,1348.1857284658652
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,18.0,0.021953125,819.9288256227758
157,left Visual areas,VIS-L,5.0,6.0,21841.0,6.73221875,3244.2498990395993
164,left Anterolateral visual area,VISal-L,157.0,7.0,468.0,0.37953125,1233.1000411692055
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,8.0,0.058921875,135.77300450808804
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,89.0,0.099625,893.3500627352572
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,33.0,0.051671875,638.645297853039
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,139.0,0.101765625,1365.8836173806235
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,167.0,0.0563125,2965.5937846836846
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,32.0,0.011234375,2848.400556328234
171,left Anteromedial visual area,VISam-L,157.0,7.0,263.0,0.3951875,665.5068796457377
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,27.0,0.066859375,403.8326711848563
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,140.0,0.104,1346.1538461538462
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,15.0,0.030171875,497.1517348524081
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,48.0,0.11375,421.97802197802196
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,33.0,0.067796875,486.7480986402396
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,0.0,0.012609375,0.0
178,left Lateral visual area,VISl-L,157.0,7.0,659.0,0.61309375,1074.8763953310565
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,13.0,0.0928125,140.06734006734007
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,170.0,0.150609375,1128.7477954144622
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,92.0,0.089640625,1026.320376503399
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,188.0,0.157,1197.4522292993631
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,178.0,0.10353125,1719.287654693631
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,18.0,0.0195,923.0769230769231
185,left Primary visual area,VISp-L,157.0,7.0,18697.0,3.537703125,5285.067553541537
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,224.0,0.630546875,355.247181266262
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,4120.0,0.99971875,4121.159075990122
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,4353.0,0.5121875,8498.840756558877
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,5991.0,0.776203125,7718.340479497554
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,3314.0,0.534015625,6205.810925476198
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,695.0,0.08503125,8173.465637633223
192,left Posterolateral visual area,VISpl-L,157.0,7.0,730.0,0.397140625,1838.139827674391
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,115.0,0.0949375,1211.3232389730085
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,234.0,0.104203125,2245.6140350877195
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,24.0,0.0181875,1319.5876288659795
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,218.0,0.121671875,1791.7041222550404
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,133.0,0.05375,2474.4186046511627
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,6.0,0.004390625,1366.5480427046261
199,left posteromedial visual area,VISpm-L,157.0,7.0,388.0,0.522125,743.1170696672253
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,22.0,0.0939375,234.19827012641386
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,227.0,0.14671875,1547.1778487752927
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,41.0,0.049328125,831.1688311688312
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,62.0,0.14246875,435.18315420048253
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,34.0,0.075359375,451.17147003939453
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,2.0,0.0143125,139.73799126637553
206,left Laterointermediate area,VISli-L,157.0,7.0,136.0,0.246234375,552.319309600863
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,5.0,0.03734375,133.89121338912133
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,34.0,0.05871875,579.0313996806813
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,7.0,0.02853125,245.34501642935376
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,34.0,0.07396875,459.6535699197296
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,49.0,0.03984375,1229.8039215686276
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,7.0,0.007828125,894.2115768463074
213,left Postrhinal area,VISpor-L,157.0,7.0,500.0,0.641203125,779.7840972780662
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,27.0,0.12509375,215.8381214089433
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,217.0,0.186953125,1160.718763058922
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,28.0,0.03025,925.6198347107438
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,127.0,0.192390625,660.115325265979
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,94.0,0.090234375,1041.7316017316016
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,7.0,0.01628125,429.94241842610364
220,left Anterior cingulate area,ACA-L,5.0,6.0,6584.0,2.754296875,2390.446745142533
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,2527.0,1.556421875,1623.5957876138177
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,194.0,0.289625,669.831678895123
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,1064.0,0.304125,3498.561446773531
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,1099.0,0.600515625,1830.0939296958343
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,170.0,0.349875,485.8878170775277
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,0.0,0.01228125,0.0
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,4057.0,1.197875,3386.8308462903055
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,308.0,0.23403125,1316.0635598878355
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,1552.0,0.24753125,6269.9154147203635
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,1893.0,0.504171875,3754.6719558682244
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,263.0,0.181234375,1451.1595827226486
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,41.0,0.03090625,1326.5925176946412
238,left Prelimbic area,PL-L,5.0,6.0,1308.0,1.198703125,1091.179269262354
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,152.0,0.25490625,596.2976584528626
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,421.0,0.20753125,2028.6101490739347
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,599.0,0.494078125,1212.3588754308846
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,128.0,0.231484375,552.9530880863989
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,8.0,0.010703125,747.4452554744526
245,left Infralimbic area,ILA-L,5.0,6.0,1239.0,0.419796875,2951.427401645141
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,121.0,0.073140625,1654.3473616748558
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,186.0,0.0715625,2599.126637554585
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,704.0,0.167359375,4206.516665110634
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,223.0,0.102421875,2177.269260106789
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,5.0,0.0053125,941.1764705882352
252,left Orbital area,ORB-L,5.0,6.0,2382.0,2.946921875,808.3010344480205
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,412.0,1.36346875,302.1704751209003
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,181.0,0.18784375,963.5667942106138
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,77.0,0.31075,247.787610619469
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,112.0,0.603515625,185.57928802588998
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,35.0,0.2386875,146.63524482848914
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,7.0,0.022671875,308.7525844245348
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,1265.0,0.694828125,1820.5941217477343
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,532.0,0.205578125,2587.823972030098
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,437.0,0.158234375,2761.7260787992495
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,264.0,0.2359375,1118.9403973509934
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,31.0,0.093203125,332.60687342833194
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,1.0,0.001875,533.3333333333334
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,705.0,0.888625,793.3605289070193
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,184.0,0.19271875,954.7592022052862
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,400.0,0.26178125,1527.9933150292466
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,108.0,0.309953125,348.4397842415688
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,12.0,0.119,100.84033613445379
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,1.0,0.005171875,193.35347432024167
278,left Agranular insular area,AI-L,5.0,6.0,10066.0,3.94978125,2548.495565418971
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,5882.0,1.86365625,3156.161443399232
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,488.0,0.23034375,2118.5727852394516
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,2377.0,0.46315625,5132.177315970583
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,2035.0,0.75421875,2698.1562046819968
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,972.0,0.39071875,2487.722946492842
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,10.0,0.02521875,396.53035935563815
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,1168.0,1.217265625,959.5276298055323
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,94.0,0.210953125,445.5966224724095
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,282.0,0.40159375,702.2021632557777
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,402.0,0.37634375,1068.17238229677
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,382.0,0.218109375,1751.4148577978365
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,8.0,0.010265625,779.2998477929984
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,3016.0,0.868859375,3471.2176524538277
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,905.0,0.12546875,7212.951432129515
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,875.0,0.29709375,2945.1982749552963
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,990.0,0.3605625,2745.7098283931355
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,246.0,0.084234375,2920.4229271007234
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,0.0,0.0015,0.0
297,left Retrosplenial area,RSP-L,5.0,6.0,8643.0,5.243828125,1648.2233578164805
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,1086.0,1.178046875,921.8648451488826
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,169.0,0.253203125,667.4483184202408
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,438.0,0.334421875,1309.7229360370043
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,224.0,0.366734375,610.7963018192663
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,249.0,0.20546875,1211.8631178707224
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,6.0,0.01821875,329.3310463121784
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,1652.0,1.899359375,869.7669444467296
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,236.0,0.415375,568.1613000300933
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,917.0,0.486953125,1883.1381357291834
329,"left Retrosplenial area, dorsal part, layer 5",RSPd5-L,325.0,8.0,339.0,0.603390625,561.825102933941
330,"left Retrosplenial area, dorsal part, layer 6a",RSPd6a-L,325.0,8.0,152.0,0.37765625,402.4824162184526
