name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
Primary somatosensory area,SSp,111046.0,24725.0,135771.0,12.1535,12.1554375,24.3089375,9136.956432303452,2034.069115159368,5585.2297123228855
"Primary somatosensory area, nose",SSp-n,17778.0,2389.0,20167.0,1.509703125,1.5095625,3.019265625,11775.825131182664,1582.577733614872,6679.438812211165
"Primary somatosensory area, nose, layer 1",SSp-n1,2677.0,1138.0,3815.0,0.2028125,0.202515625,0.40532812500000004,13199.383667180276,5619.319496952396,9412.12752014186
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,3042.0,643.0,3685.0,0.3201875,0.32015625,0.64034375,9500.683193441342,2008.394338701806,5754.721585086136
"Primary somatosensory area, nose, layer 4",SSp-n4,2862.0,167.0,3029.0,0.274109375,0.273953125,0.5480625,10441.087613293052,609.5933382763931,5526.7419318052225
"Primary somatosensory area, nose, layer 5",SSp-n5,3668.0,255.0,3923.0,0.283515625,0.283515625,0.56703125,12937.558556076054,899.421328189584,6918.489942132819
"Primary somatosensory area, nose, layer 6a",SSp-n6a,5340.0,166.0,5506.0,0.402328125,0.402546875,0.804875,13272.748456250729,412.3743352870395,6840.81379096133
"Primary somatosensory area, nose, layer 6b",SSp-n6b,189.0,20.0,209.0,0.02675,0.026875,0.053625,7065.420560747663,744.1860465116279,3897.4358974358975
"Primary somatosensory area, barrel field",SSp-bfd,25496.0,5469.0,30965.0,3.145734375,3.144515625,6.29025,8104.943698560054,1739.2185799680992,4922.697826000556
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,3388.0,2184.0,5572.0,0.419375,0.41946875,0.83884375,8078.688524590164,5206.5857110929,6642.476623328242
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,5638.0,1060.0,6698.0,0.75821875,0.75809375,1.5163125000000002,7435.848823311214,1398.2439506987098,4417.29524751659
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,5569.0,692.0,6261.0,0.641265625,0.641375,1.282640625,8684.388781949758,1078.931982069772,4881.336110806564
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,5129.0,781.0,5910.0,0.603984375,0.6041875,1.2081718750000001,8491.94153408356,1292.6450812040964,4891.688113497924
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,5363.0,661.0,6024.0,0.648828125,0.64875,1.297578125,8265.671282360025,1018.88246628131,4642.495032813535
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,409.0,91.0,500.0,0.0740625,0.072640625,0.146703125,5522.362869198312,1252.7425252742526,3408.243689423794
"Primary somatosensory area, lower limb",SSp-ll,3261.0,1687.0,4948.0,1.176484375,1.17609375,2.352578125,2771.8175177634635,1434.4094592799256,2103.224520971009
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,1223.0,585.0,1808.0,0.149265625,0.14996875,0.29923437500000005,8193.447084685438,3900.812669306105,6042.08657511357
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,1036.0,430.0,1466.0,0.32325,0.32334375,0.64659375,3204.9497293116783,1329.8540639798975,2267.2659610458654
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,223.0,60.0,283.0,0.1366875,0.13634375,0.27303125,1631.45861911294,440.0641760256703,1036.5113883484034
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,384.0,208.0,592.0,0.278,0.2776875,0.5556875,1381.2949640287768,749.0434391177133,1065.346980092228
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,353.0,361.0,714.0,0.263890625,0.26378125,0.527671875,1337.675410030197,1368.55822769814,1353.1136181931242
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,42.0,43.0,85.0,0.025390625,0.02496875,0.050359375,1654.1538461538462,1722.1526908635794,1687.8684455476266
"Primary somatosensory area, mouth",SSp-m,39377.0,9086.0,48463.0,3.105328125,3.1075,6.212828125,12680.463517844832,2923.8938053097345,7800.473315041208
"Primary somatosensory area, mouth, layer 1",SSp-m1,2988.0,1407.0,4395.0,0.3904375,0.39221875,0.78265625,7652.953417640468,3587.2838817624092,5615.49211419445
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,9169.0,3770.0,12939.0,0.7490625,0.749703125,1.4987656249999999,12240.634125990822,5028.657176799149,8633.104325434473
"Primary somatosensory area, mouth, layer 4",SSp-m4,7218.0,891.0,8109.0,0.4736875,0.473421875,0.9471093749999999,15237.894181290409,1882.0423116274465,8561.841128433556
"Primary somatosensory area, mouth, layer 5",SSp-m5,9535.0,1923.0,11458.0,0.60871875,0.60925,1.2179687499999998,15664.04846244674,3156.339762002462,9407.46632456703
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,10215.0,1021.0,11236.0,0.82609375,0.8255625,1.6516562499999998,12365.424626442218,1236.732530850178,6802.868332923392
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,252.0,74.0,326.0,0.057328125,0.05734375,0.114671875,4395.748160261652,1290.4632152588556,2842.8941272652946
"Primary somatosensory area, upper limb",SSp-ul,14994.0,3724.0,18718.0,1.88471875,1.88615625,3.770875,7955.563661686922,1974.3857381910964,4963.834653760731
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,4325.0,547.0,4872.0,0.230640625,0.231265625,0.46190624999999996,18752.117065239483,2365.2455915140868,10547.594885325758
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,4338.0,1104.0,5442.0,0.4891875,0.48934375,0.9785312500000001,8867.765427366807,2256.082763905741,5561.396225209976
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,1872.0,202.0,2074.0,0.261640625,0.261640625,0.52328125,7154.8521946849805,772.0513586145117,3963.451776649746
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,2456.0,912.0,3368.0,0.395625,0.3961875,0.7918125,6207.898894154819,2301.9403691433977,4253.532244060305
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,1886.0,894.0,2780.0,0.470546875,0.47053125,0.941078125,4008.10227461398,1899.9800757122932,2954.058676053064
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,117.0,65.0,182.0,0.037078125,0.0371875,0.074265625,3155.499367888748,1747.8991596638657,2450.662739322533
"Primary somatosensory area, trunk",SSp-tr,2001.0,1907.0,3908.0,0.700375,0.700359375,1.4007343749999999,2857.0408709619846,2722.8878031367826,2789.9650852789277
"Primary somatosensory area, trunk, layer 1",SSp-tr1,522.0,584.0,1106.0,0.10228125,0.102109375,0.204390625,5103.574702108157,5719.357306809487,5411.207094258849
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,551.0,435.0,986.0,0.21225,0.211515625,0.42376562500000003,2595.995288574794,2056.5856541331163,2326.7578629106592
"Primary somatosensory area, trunk, layer 4",SSp-tr4,166.0,182.0,348.0,0.07596875,0.076625,0.15259375,2185.10900863842,2375.203915171289,2280.5652262953104
"Primary somatosensory area, trunk, layer 5",SSp-tr5,417.0,401.0,818.0,0.17646875,0.176765625,0.353234375,2363.0246148397378,2268.540616989304,2315.742911487592
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,308.0,263.0,571.0,0.11621875,0.116234375,0.23245312499999998,2650.174778166174,2262.6697136711923,2456.40922228944
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,37.0,42.0,79.0,0.0171875,0.017109375,0.034296875000000004,2152.7272727272725,2454.7945205479455,2303.416856492027
"Primary somatosensory area, unassigned",SSp-un,8139.0,463.0,8602.0,0.63115625,0.63125,1.26240625,12895.38050205476,733.4653465346535,6813.971334505038
"Primary somatosensory area, unassigned, layer 1",SSp-un1,997.0,82.0,1079.0,0.08315625,0.083015625,0.166171875,11989.477639984969,987.7658573310748,6493.276915843911
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,2532.0,76.0,2608.0,0.165390625,0.1659375,0.331328125,15309.21114785073,458.0037664783428,7871.35109643952
"Primary somatosensory area, unassigned, layer 4",SSp-un4,1648.0,6.0,1654.0,0.09409375,0.093875,0.18796875000000002,17514.44702756559,63.914780292942744,8799.334995843723
"Primary somatosensory area, unassigned, layer 5",SSp-un5,1799.0,108.0,1907.0,0.129125,0.1288125,0.2579375,13932.236205227491,838.4279475982534,7393.263872062031
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,1131.0,152.0,1283.0,0.146953125,0.147421875,0.294375,7696.331738437002,1031.0545839957604,4358.386411889596
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,32.0,39.0,71.0,0.0124375,0.0121875,0.024625,2572.86432160804,3200.0,2883.248730964467
Supplemental somatosensory area,SSs,42655.0,27842.0,70497.0,4.512671875,4.510578125,9.02325,9452.2715547538,6172.601211734915,7812.816889701603
"Supplemental somatosensory area, layer 1",SSs1,4191.0,4141.0,8332.0,0.624,0.623453125,1.247453125,6716.346153846154,6642.039046640434,6679.208888109523
"Supplemental somatosensory area, layer 2/3",SSs2/3,8694.0,8729.0,17423.0,1.072484375,1.07234375,2.144828125,8106.411806698816,8140.113652921464,8123.261624984519
"Supplemental somatosensory area, layer 4",SSs4,10437.0,5877.0,16314.0,0.5831875,0.58265625,1.16584375,17896.474118529633,10086.564762670958,13993.29884472083
"Supplemental somatosensory area, layer 5",SSs5,10247.0,6261.0,16508.0,1.092734375,1.09278125,2.185515625,9377.39329377279,5729.417484057308,7553.366267971661
"Supplemental somatosensory area, layer 6a",SSs6a,8603.0,2667.0,11270.0,1.037703125,1.03634375,2.0740468749999996,8290.425067381386,2573.4704339173177,5433.821258258689
"Supplemental somatosensory area, layer 6b",SSs6b,483.0,167.0,650.0,0.1025625,0.103,0.20556249999999998,4709.323583180987,1621.359223300971,3162.05533596838
Gustatory areas,GU,4446.0,2708.0,7154.0,0.884859375,0.883828125,1.7686875,5024.527202415638,3063.9441350658535,4044.807237004841
"Gustatory areas, layer 1",GU1,328.0,435.0,763.0,0.0978125,0.098875,0.19668750000000002,3353.3546325878597,4399.494310998735,3879.250079440737
"Gustatory areas, layer 2/3",GU2/3,911.0,881.0,1792.0,0.20109375,0.201015625,0.402109375,4530.22533022533,4382.743878740769,4456.4989314163595
"Gustatory areas, layer 4",GU4,229.0,184.0,413.0,0.0735,0.073796875,0.147296875,3115.6462585034014,2493.330510268897,2803.8612496022065
"Gustatory areas, layer 5",GU5,1758.0,764.0,2522.0,0.272515625,0.272171875,0.5446875,6451.006249641649,2807.0497732361214,4630.1778542742395
"Gustatory areas, layer 6a",GU6a,1167.0,440.0,1607.0,0.219875,0.2186875,0.43856249999999997,5307.561114269472,2012.0034295513003,3664.2439789083655
"Gustatory areas, layer 6b",GU6b,53.0,4.0,57.0,0.0200625,0.01928125,0.03934375,2641.744548286604,207.45542949756887,1448.768864177919
Visceral area,VISC,6626.0,7720.0,14346.0,1.177078125,1.17634375,2.353421875,5629.193049526768,6562.7075419068615,6095.804646160179
"Visceral area, layer 1",VISC1,894.0,622.0,1516.0,0.171578125,0.16690625,0.338484375,5210.454421273108,3726.6429507582848,4478.788718090754
"Visceral area, layer 2/3",VISC2/3,819.0,1895.0,2714.0,0.268859375,0.271078125,0.5399375,3046.20212704132,6990.6046458009105,5026.507697650191
"Visceral area, layer 4",VISC4,556.0,676.0,1232.0,0.09134375,0.091109375,0.182453125,6086.897023605884,7419.653575716,6752.419285775456
"Visceral area, layer 5",VISC5,2473.0,2958.0,5431.0,0.35340625,0.35278125,0.7061875,6997.612521000973,8384.799362211003,7690.59208779538
"Visceral area, layer 6a",VISC6a,1766.0,1496.0,3262.0,0.267125,0.269078125,0.536203125,6611.1371080954605,5559.723593287265,6083.515458810502
"Visceral area, layer 6b",VISC6b,118.0,73.0,191.0,0.024765625,0.025390625,0.05015625,4764.668769716089,2875.076923076923,3808.0996884735205
Auditory areas,AUD,35593.0,27210.0,62803.0,2.903578125,2.89728125,5.800859375,12258.323512476523,9391.563211200157,10826.499306406648
Dorsal auditory area,AUDd,6393.0,3479.0,9872.0,0.607375,0.60696875,1.2143437499999998,10525.622556081498,5731.761313906194,8129.493810957566
"Dorsal auditory area, layer 1",AUDd1,759.0,377.0,1136.0,0.098125,0.09871875,0.19684374999999998,7735.031847133758,3818.930041152264,5771.074773773616
"Dorsal auditory area, layer 2/3",AUDd2/3,1353.0,1031.0,2384.0,0.164,0.163453125,0.327453125,8250.0,6307.618774495746,7280.431359450303
"Dorsal auditory area, layer 4",AUDd4,813.0,821.0,1634.0,0.06609375,0.066390625,0.132484375,12300.709219858154,12366.203812661804,12333.529897393562
"Dorsal auditory area, layer 5",AUDd5,2231.0,936.0,3167.0,0.17165625,0.17121875,0.34287500000000004,12996.90515201165,5466.691002007666,9236.602260298941
"Dorsal auditory area, layer 6a",AUDd6a,1064.0,286.0,1350.0,0.092265625,0.092140625,0.18440625,11531.922099915326,3103.951161607597,7320.793085917641
"Dorsal auditory area, layer 6b",AUDd6b,173.0,28.0,201.0,0.015234375,0.015046875,0.03028125,11355.897435897436,1860.8515057113189,6637.770897832817
Primary auditory area,AUDp,17246.0,11514.0,28760.0,1.07671875,1.07509375,2.1518125,16017.181831374255,10709.763683399704,13365.476778297365
"Primary auditory area, layer 1",AUDp1,2942.0,805.0,3747.0,0.18984375,0.1886875,0.37853125,15496.954732510289,4266.31334879099,9898.786427804838
"Primary auditory area, layer 2/3",AUDp2/3,3304.0,2510.0,5814.0,0.235625,0.23571875,0.47134375,14022.281167108751,10648.283176454992,12334.946628654776
"Primary auditory area, layer 4",AUDp4,2356.0,2754.0,5110.0,0.117375,0.117359375,0.234734375,20072.417465388713,23466.382638796433,21769.287093123876
"Primary auditory area, layer 5",AUDp5,6230.0,4418.0,10648.0,0.3574375,0.35709375,0.7145312500000001,17429.620563035496,12372.101163910038,14902.077410890006
"Primary auditory area, layer 6a",AUDp6a,1990.0,827.0,2817.0,0.149203125,0.14903125,0.298234375,13337.522253639125,5549.171734116167,9445.59124011107
"Primary auditory area, layer 6b",AUDp6b,424.0,200.0,624.0,0.027234375,0.027203125,0.0544375,15568.559954102122,7352.096496266513,11462.686567164179
Posterior auditory area,AUDpo,3610.0,4311.0,7921.0,0.306625,0.3053125,0.6119375,11773.338768854464,14119.959058341865,12944.132366458993
"Posterior auditory area, layer 1",AUDpo1,395.0,254.0,649.0,0.056703125,0.056125,0.112828125,6966.106365389915,4525.612472160356,5752.111895859299
"Posterior auditory area, layer 2/3",AUDpo2/3,854.0,1170.0,2024.0,0.073265625,0.07325,0.14651562499999998,11656.21667732992,15972.696245733789,13814.226298389678
"Posterior auditory area, layer 4",AUDpo4,629.0,1450.0,2079.0,0.0373125,0.0371875,0.0745,16857.621440536015,38991.596638655465,27906.040268456378
"Posterior auditory area, layer 5",AUDpo5,1036.0,1106.0,2142.0,0.0906875,0.090703125,0.181390625,11423.845623707788,12193.62618432386,11808.769058489102
"Posterior auditory area, layer 6a",AUDpo6a,541.0,263.0,804.0,0.039578125,0.0393125,0.07889062499999999,13669.166995657324,6689.984101748808,10191.325014854428
"Posterior auditory area, layer 6b",AUDpo6b,155.0,68.0,223.0,0.009078125,0.008734375,0.017812500000000002,17074.010327022377,7785.330948121645,12519.298245614034
Ventral auditory area,AUDv,8344.0,7906.0,16250.0,0.912859375,0.90990625,1.8227656250000002,9140.509730756725,8688.807226019164,8915.024387734982
"Ventral auditory area, layer 1",AUDv1,1848.0,861.0,2709.0,0.145921875,0.14425,0.29017187499999997,12664.310954063603,5968.804159445408,9335.846211835658
"Ventral auditory area, layer 2/3",AUDv2/3,1433.0,1263.0,2696.0,0.19434375,0.1919375,0.38628125,7373.532722302621,6580.267014001954,6979.370601084054
"Ventral auditory area, layer 4",AUDv4,1105.0,1293.0,2398.0,0.10675,0.107203125,0.213953125,10351.28805620609,12061.215566243987,11208.062513693128
"Ventral auditory area, layer 5",AUDv5,2430.0,3231.0,5661.0,0.30221875,0.302015625,0.604234375,8040.533553924103,10698.121992860468,9368.881073672777
"Ventral auditory area, layer 6a",AUDv6a,1290.0,1099.0,2389.0,0.141671875,0.141203125,0.282875,9105.547590162128,7783.113865220758,8445.426425099426
"Ventral auditory area, layer 6b",AUDv6b,238.0,159.0,397.0,0.021953125,0.023296875,0.04525,10841.281138790036,6824.949698189134,8773.480662983426
Visual areas,VIS,44738.0,21748.0,66486.0,6.73221875,6.726890625,13.459109375,6645.3574462356855,3232.994441618411,4939.8513785389305
Anterolateral visual area,VISal,4166.0,777.0,4943.0,0.37953125,0.377265625,0.756796875,10976.698229724168,2059.5568440670945,6531.47517291215
"Anterolateral visual area, layer 1",VISal1,594.0,75.0,669.0,0.058921875,0.058296875,0.11721875,10081.145584725537,1286.5183596890915,5707.278059184217
"Anterolateral visual area, layer 2/3",VISal2/3,1129.0,268.0,1397.0,0.099625,0.09903125,0.19865625,11332.496863237138,2706.2164720732094,7032.247915683498
"Anterolateral visual area, layer 4",VISal4,586.0,136.0,722.0,0.051671875,0.0520625,0.10373437499999999,11340.792258844876,2612.2448979591836,6960.08435005272
"Anterolateral visual area, layer 5",VISal5,1238.0,182.0,1420.0,0.101765625,0.10153125,0.203296875,12165.208045447567,1792.5515543244076,6984.858965490739
"Anterolateral visual area, layer 6a",VISal6a,522.0,100.0,622.0,0.0563125,0.055359375,0.111671875,9269.700332963374,1806.3787750493932,5569.889464110815
"Anterolateral visual area, layer 6b",VISal6b,97.0,16.0,113.0,0.011234375,0.010984375,0.02221875,8634.214186369958,1456.6145092460883,5085.794655414908
Anteromedial visual area,VISam,2370.0,1220.0,3590.0,0.3951875,0.395453125,0.790640625,5997.153250039538,3085.068552688767,4540.621726843343
"Anteromedial visual area, layer 1",VISam1,330.0,376.0,706.0,0.066859375,0.067546875,0.13440625,4935.73264781491,5566.504742077261,5252.731922808649
"Anteromedial visual area, layer 2/3",VISam2/3,654.0,439.0,1093.0,0.104,0.103828125,0.20782812499999997,6288.461538461539,4228.141459744169,5259.153447109241
"Anteromedial visual area, layer 4",VISam4,115.0,25.0,140.0,0.030171875,0.030125,0.060296875,3811.4966338684617,829.8755186721992,2321.845037574501
"Anteromedial visual area, layer 5",VISam5,728.0,212.0,940.0,0.11375,0.11346875,0.22721875,6400.0,1868.3558248416416,4136.982533351671
"Anteromedial visual area, layer 6a",VISam6a,483.0,155.0,638.0,0.067796875,0.068171875,0.13596875000000003,7124.2221710071435,2273.664909465964,4692.254654102504
"Anteromedial visual area, layer 6b",VISam6b,60.0,13.0,73.0,0.012609375,0.0123125,0.024921875000000003,4758.364312267658,1055.8375634517763,2929.1536050156737
Lateral visual area,VISl,5177.0,1727.0,6904.0,0.61309375,0.612828125,1.225921875,8444.059330241093,2818.0821498686933,5631.680240635236
"Lateral visual area, layer 1",VISl1,202.0,133.0,335.0,0.0928125,0.09240625,0.18521875,2176.4309764309764,1439.296584376057,1808.6721781677072
"Lateral visual area, layer 2/3",VISl2/3,1900.0,572.0,2472.0,0.150609375,0.150921875,0.30153125000000003,12615.416536985163,3790.0403768506058,8198.155249248626
"Lateral visual area, layer 4",VISl4,1120.0,377.0,1497.0,0.089640625,0.089609375,0.17925000000000002,12494.335018302248,4207.149084568439,8351.464435146443
"Lateral visual area, layer 5",VISl5,1359.0,397.0,1756.0,0.157,0.15721875,0.31421875,8656.050955414014,2525.1441065394556,5588.463451019394
"Lateral visual area, layer 6a",VISl6a,542.0,222.0,764.0,0.10353125,0.10365625,0.20718750000000002,5235.1343193480225,2141.6943020801928,3687.4811463046753
"Lateral visual area, layer 6b",VISl6b,54.0,26.0,80.0,0.0195,0.019015625,0.038515625,2769.230769230769,1367.2966310599834,2077.079107505071
Primary visual area,VISp,25054.0,9906.0,34960.0,3.537703125,3.535171875,7.072875,7081.996175131287,2802.126841428325,4942.82735097114
"Primary visual area, layer 1",VISp1,4257.0,1132.0,5389.0,0.630546875,0.631125,1.261671875,6751.282368975344,1793.6224995048524,4271.3165814209815
"Primary visual area, layer 2/3",VISp2/3,9076.0,3783.0,12859.0,0.99971875,1.000015625,1.999734375,9078.553343127754,3782.940891548569,6430.354031394794
"Primary visual area, layer 4",VISp4,4369.0,1508.0,5877.0,0.5121875,0.5121875,1.024375,8530.079316656498,2944.234289200732,5737.1568029286145
"Primary visual area, layer 5",VISp5,5239.0,2151.0,7390.0,0.776203125,0.77603125,1.5522343749999998,6749.521911548604,2771.7955945717395,4760.878974864862
"Primary visual area, layer 6a",VISp6a,1839.0,1188.0,3027.0,0.534015625,0.53453125,1.068546875,3443.719460455862,2222.508038585209,2832.8191030459006
"Primary visual area, layer 6b",VISp6b,274.0,144.0,418.0,0.08503125,0.08128125,0.1663125,3222.3447262036016,1771.6262975778548,2513.3408493047727
Posterolateral visual area,VISpl,1329.0,351.0,1680.0,0.397140625,0.39575,0.7928906250000001,3346.421686272967,886.923562855338,2118.8294413242684
"Posterolateral visual area, layer 1",VISpl1,308.0,6.0,314.0,0.0949375,0.094359375,0.18929687499999998,3244.2396313364056,63.58668653750621,1658.7701196863395
"Posterolateral visual area, layer 2/3",VISpl2/3,263.0,73.0,336.0,0.104203125,0.10425,0.208453125,2523.9166291797874,700.2398081534773,1611.8731729255678
"Posterolateral visual area, layer 4",VISpl4,32.0,14.0,46.0,0.0181875,0.017875,0.0360625,1759.450171821306,783.2167832167833,1275.5632582322357
"Posterolateral visual area, layer 5",VISpl5,442.0,172.0,614.0,0.121671875,0.121453125,0.24312499999999998,3632.721202003339,1416.1842274540074,2525.449871465296
"Posterolateral visual area, layer 6a",VISpl6a,263.0,85.0,348.0,0.05375,0.05359375,0.10734375,4893.023255813953,1586.00583090379,3241.921397379913
"Posterolateral visual area, layer 6b",VISpl6b,21.0,1.0,22.0,0.004390625,0.00421875,0.008609375,4782.918149466192,237.037037037037,2555.35390199637
posteromedial visual area,VISpm,2656.0,3260.0,5916.0,0.522125,0.522546875,1.044671875,5086.904476897295,6238.67476003947,5663.022181007793
"posteromedial visual area, layer 1",VISpm1,453.0,747.0,1200.0,0.0939375,0.094328125,0.188265625,4822.355289421158,7919.165148252443,6373.972943812765
"posteromedial visual area, layer 2/3",VISpm2/3,873.0,1169.0,2042.0,0.14671875,0.1465625,0.29328125000000005,5950.159744408946,7976.119402985074,6962.599893446989
"posteromedial visual area, layer 4",VISpm4,260.0,368.0,628.0,0.049328125,0.04925,0.098578125,5270.826734241368,7472.081218274111,6370.581708670154
"posteromedial visual area, layer 5",VISpm5,689.0,746.0,1435.0,0.14246875,0.143078125,0.285546875,4836.148278131169,5213.934694769029,5025.444596443229
"posteromedial visual area, layer 6a",VISpm6a,331.0,212.0,543.0,0.075359375,0.075609375,0.15096875,4392.286958324694,2803.8851002273195,3596.7708548954665
"posteromedial visual area, layer 6b",VISpm6b,50.0,18.0,68.0,0.0143125,0.01371875,0.02803125,3493.4497816593885,1312.0728929384966,2425.863991081382
Laterointermediate area,VISli,1834.0,1256.0,3090.0,0.246234375,0.24634375,0.492578125,7448.188336823402,5098.5665355829,6273.116574147502
"Laterointermediate area, layer 1",VISli1,84.0,68.0,152.0,0.03734375,0.0373125,0.07465625000000001,2249.372384937238,1822.4455611390283,2035.9983256592714
"Laterointermediate area, layer 2/3",VISli2/3,568.0,364.0,932.0,0.05871875,0.0584375,0.11715625,9673.23044172432,6228.877005347593,7955.188050146706
"Laterointermediate area, layer 4",VISli4,384.0,240.0,624.0,0.02853125,0.028546875,0.057078125,13458.92661555312,8407.224958949097,10932.384341637011
"Laterointermediate area, layer 5",VISli5,538.0,412.0,950.0,0.07396875,0.074296875,0.148265625,7273.341782847487,5545.320715036803,6407.419116872167
"Laterointermediate area, layer 6a",VISli6a,224.0,147.0,371.0,0.03984375,0.03953125,0.079375,5621.9607843137255,3718.5770750988145,4674.015748031496
"Laterointermediate area, layer 6b",VISli6b,36.0,25.0,61.0,0.007828125,0.00821875,0.016046875000000002,4598.802395209581,3041.825095057034,3801.3631937682567
