name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
"Secondary motor area, layer 6b",MOs6b,46.0,12.0,58.0,0.03759375,0.0371875,0.07478125,1223.6076475477971,322.6890756302521,775.5954868366068
Somatosensory areas,SS,22682.0,12773.0,35455.0,16.666171875,16.666015625,33.3321875,1360.9604035119792,766.4099378881988,1063.686564225645
Primary somatosensory area,SSp,15549.0,8569.0,24118.0,12.1535,12.1554375,24.3089375,1279.3845394330851,704.9520019332912,992.1453786287451
"Primary somatosensory area, nose",SSp-n,2837.0,1051.0,3888.0,1.509703125,1.5095625,3.019265625,1879.177404497987,696.2282118163375,1287.7303566161058
"Primary somatosensory area, nose, layer 1",SSp-n1,763.0,359.0,1122.0,0.2028125,0.202515625,0.40532812500000004,3762.095531587057,1772.7027235552812,2768.1276743379203
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,1010.0,53.0,1063.0,0.3201875,0.32015625,0.64034375,3154.4017177435094,165.54416788677406,1660.0458737982528
"Primary somatosensory area, nose, layer 4",SSp-n4,679.0,22.0,701.0,0.274109375,0.273953125,0.5480625,2477.1133785555494,80.30570923401585,1279.0512031018359
"Primary somatosensory area, nose, layer 5",SSp-n5,153.0,93.0,246.0,0.283515625,0.283515625,0.56703125,539.6527969137503,328.0242491044365,433.8385230090934
"Primary somatosensory area, nose, layer 6a",SSp-n6a,225.0,481.0,706.0,0.402328125,0.402546875,0.804875,559.2450192240476,1194.8918992353374,877.1548377077186
"Primary somatosensory area, nose, layer 6b",SSp-n6b,7.0,43.0,50.0,0.02675,0.026875,0.053625,261.68224299065423,1600.0,932.4009324009324
"Primary somatosensory area, barrel field",SSp-bfd,3874.0,4496.0,8370.0,3.145734375,3.144515625,6.29025,1231.5089381950756,1429.7909554830087,1330.6307380469773
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,1832.0,1426.0,3258.0,0.419375,0.41946875,0.83884375,4368.405365126677,3399.538106235566,3883.9175949036994
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,571.0,1077.0,1648.0,0.75821875,0.75809375,1.5163125000000002,753.0808226517743,1420.668617832557,1086.8472033304479
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,309.0,224.0,533.0,0.641265625,0.641375,1.282640625,481.8596038108234,349.24965893587995,415.5489773294839
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,506.0,514.0,1020.0,0.603984375,0.6041875,1.2081718750000001,837.7700168154184,850.7292851970622,844.2507404006569
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,564.0,1133.0,1697.0,0.648828125,0.64875,1.297578125,869.2594822396147,1746.4354527938342,1307.8210608706122
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,92.0,122.0,214.0,0.0740625,0.072640625,0.146703125,1242.1940928270042,1679.5009679500968,1458.7282990733838
"Primary somatosensory area, lower limb",SSp-ll,1751.0,353.0,2104.0,1.176484375,1.17609375,2.352578125,1488.3325586028288,300.14614056064835,894.3379935575997
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,1070.0,58.0,1128.0,0.149265625,0.14996875,0.29923437500000005,7168.428765832722,386.74723900812666,3769.620385358466
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,248.0,57.0,305.0,0.32325,0.32334375,0.64659375,767.2080433101315,176.28298057407946,471.70267265961047
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,106.0,12.0,118.0,0.1366875,0.13634375,0.27303125,775.4915409236397,88.01283520513407,432.1849605127618
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,159.0,105.0,264.0,0.278,0.2776875,0.5556875,571.9424460431654,378.1228899392303,475.0871667978855
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,152.0,110.0,262.0,0.263890625,0.26378125,0.527671875,575.9962105512463,417.0122023456936,496.5206834266086
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,16.0,11.0,27.0,0.025390625,0.02496875,0.050359375,630.1538461538462,440.5506883604505,536.1464474092461
"Primary somatosensory area, mouth",SSp-m,5090.0,1225.0,6315.0,3.105328125,3.1075,6.212828125,1639.118249379846,394.2075623491553,1016.4453084721381
"Primary somatosensory area, mouth, layer 1",SSp-m1,1038.0,129.0,1167.0,0.3904375,0.39221875,0.78265625,2658.556106931327,328.89809576926143,1491.0760630864443
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,1054.0,78.0,1132.0,0.7490625,0.749703125,1.4987656249999999,1407.0921985815603,104.04118296825828,755.2882059194546
"Primary somatosensory area, mouth, layer 4",SSp-m4,500.0,36.0,536.0,0.4736875,0.473421875,0.9471093749999999,1055.5482253595462,76.04211360110895,565.9325249525696
"Primary somatosensory area, mouth, layer 5",SSp-m5,896.0,248.0,1144.0,0.60871875,0.60925,1.2179687499999998,1471.9441449766416,407.0578580221584,939.2687620269405
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,1530.0,686.0,2216.0,0.82609375,0.8255625,1.6516562499999998,1852.0900321543409,830.948595654478,1341.6835373583335
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,72.0,48.0,120.0,0.057328125,0.05734375,0.114671875,1255.9280457890434,837.0572207084468,1046.4640959258754
"Primary somatosensory area, upper limb",SSp-ul,1580.0,767.0,2347.0,1.88471875,1.88615625,3.770875,838.3213675780538,406.64711632453566,622.4019624092551
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,856.0,339.0,1195.0,0.230640625,0.231265625,0.46190624999999996,3711.401666553757,1465.8469022363354,2587.1050673161494
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,133.0,92.0,225.0,0.4891875,0.48934375,0.9785312500000001,271.87939184872874,188.00689699214507,229.93644812058886
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,46.0,24.0,70.0,0.261640625,0.261640625,0.52328125,175.81367572409673,91.72887429083308,133.7712750074649
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,119.0,89.0,208.0,0.395625,0.3961875,0.7918125,300.7898894154818,224.6411105852658,262.6884521272397
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,375.0,199.0,574.0,0.470546875,0.47053125,0.941078125,796.9450439980077,422.9262137211928,609.9387338325391
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,51.0,24.0,75.0,0.037078125,0.0371875,0.074265625,1375.474083438685,645.3781512605042,1009.8884914790658
"Primary somatosensory area, trunk",SSp-tr,110.0,229.0,339.0,0.700375,0.700359375,1.4007343749999999,157.05871854363735,326.9749905182607,242.01590683458457
"Primary somatosensory area, trunk, layer 1",SSp-tr1,26.0,15.0,41.0,0.10228125,0.102109375,0.204390625,254.201038802322,146.90130068859983,200.596284687715
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,14.0,40.0,54.0,0.21225,0.211515625,0.42376562500000003,65.95995288574794,189.11132451798773,127.42892961173997
"Primary somatosensory area, trunk, layer 4",SSp-tr4,1.0,36.0,37.0,0.07596875,0.076625,0.15259375,13.16330728095434,469.8205546492659,242.4738890026623
"Primary somatosensory area, trunk, layer 5",SSp-tr5,34.0,87.0,121.0,0.17646875,0.176765625,0.353234375,192.668673632017,492.1771413418191,342.548768080683
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,28.0,44.0,72.0,0.11621875,0.116234375,0.23245312499999998,240.92497983328852,378.5455034278801,309.739866908651
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,7.0,7.0,14.0,0.0171875,0.017109375,0.034296875000000004,407.27272727272725,409.1324200913242,408.20045558086554
"Primary somatosensory area, unassigned",SSp-un,307.0,448.0,755.0,0.63115625,0.63125,1.26240625,486.4088726048423,709.7029702970298,598.064212689061
"Primary somatosensory area, unassigned, layer 1",SSp-un1,235.0,192.0,427.0,0.08315625,0.083015625,0.166171875,2826.005261180007,2312.817617165443,2569.628584861307
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,16.0,52.0,68.0,0.165390625,0.1659375,0.331328125,96.74067076051014,313.37099811676086,205.23461447771754
"Primary somatosensory area, unassigned, layer 4",SSp-un4,4.0,27.0,31.0,0.09409375,0.093875,0.18796875000000002,42.510793756227166,287.6165113182423,164.9210307564422
"Primary somatosensory area, unassigned, layer 5",SSp-un5,16.0,63.0,79.0,0.129125,0.1288125,0.2579375,123.91093901258472,489.0829694323144,306.2757450932881
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,31.0,107.0,138.0,0.146953125,0.147421875,0.294375,210.9516214779373,725.8081611022787,468.78980891719743
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,5.0,7.0,12.0,0.0124375,0.0121875,0.024625,402.01005025125625,574.3589743589744,487.3096446700507
Supplemental somatosensory area,SSs,7133.0,4204.0,11337.0,4.512671875,4.510578125,9.02325,1580.660016412117,932.031301419926,1256.4209126423405
"Supplemental somatosensory area, layer 1",SSs1,1459.0,1700.0,3159.0,0.624,0.623453125,1.247453125,2338.141025641026,2726.748703040024,2532.3596828538143
"Supplemental somatosensory area, layer 2/3",SSs2/3,852.0,522.0,1374.0,1.072484375,1.07234375,2.144828125,794.4171680822857,486.78420515809415,640.6107715507507
"Supplemental somatosensory area, layer 4",SSs4,856.0,174.0,1030.0,0.5831875,0.58265625,1.16584375,1467.7955203086487,298.6323411102172,883.4803120057898
"Supplemental somatosensory area, layer 5",SSs5,1546.0,507.0,2053.0,1.092734375,1.09278125,2.185515625,1414.799456638307,463.9537876404815,939.3664252571976
"Supplemental somatosensory area, layer 6a",SSs6a,2161.0,1166.0,3327.0,1.037703125,1.03634375,2.0740468749999996,2082.4838510532577,1125.1093085667762,1604.1103217592422
"Supplemental somatosensory area, layer 6b",SSs6b,259.0,135.0,394.0,0.1025625,0.103,0.20556249999999998,2525.2894576477756,1310.6796116504854,1916.6920036485255
Gustatory areas,GU,3030.0,1426.0,4456.0,0.884859375,0.883828125,1.7686875,3424.272924723208,1613.4358702377797,2519.382310328987
"Gustatory areas, layer 1",GU1,229.0,109.0,338.0,0.0978125,0.098875,0.19668750000000002,2341.2140575079875,1102.402022756005,1718.4620273276134
"Gustatory areas, layer 2/3",GU2/3,416.0,218.0,634.0,0.20109375,0.201015625,0.402109375,2068.686868686869,1084.4928099494753,1576.6854478336895
"Gustatory areas, layer 4",GU4,209.0,115.0,324.0,0.0735,0.073796875,0.147296875,2843.5374149659865,1558.3315689180606,2199.6393338283656
"Gustatory areas, layer 5",GU5,1563.0,717.0,2280.0,0.272515625,0.272171875,0.5446875,5735.45094891348,2634.36477409725,4185.886402753873
"Gustatory areas, layer 6a",GU6a,594.0,262.0,856.0,0.219875,0.2186875,0.43856249999999997,2701.534963047186,1198.056587596456,1951.8312669231866
"Gustatory areas, layer 6b",GU6b,19.0,5.0,24.0,0.0200625,0.01928125,0.03934375,947.0404984423676,259.3192868719611,610.0079428117554
Visceral area,VISC,1116.0,1242.0,2358.0,1.177078125,1.17634375,2.353421875,948.1103898689818,1055.8138299285392,1001.9453057051235
"Visceral area, layer 1",VISC1,124.0,446.0,570.0,0.171578125,0.16690625,0.338484375,722.7028503779255,2672.158771765587,1683.9772884642016
"Visceral area, layer 2/3",VISC2/3,99.0,113.0,212.0,0.268859375,0.271078125,0.5399375,368.2222351368629,416.8539973485504,392.63803680981596
"Visceral area, layer 4",VISC4,30.0,11.0,41.0,0.09134375,0.091109375,0.182453125,328.4296955183031,120.73400788886984,224.7152522051897
"Visceral area, layer 5",VISC5,162.0,263.0,425.0,0.35340625,0.35278125,0.7061875,458.3959678132461,745.5044733811675,601.8231701920524
"Visceral area, layer 6a",VISC6a,649.0,373.0,1022.0,0.267125,0.269078125,0.536203125,2429.57416939635,1386.2145055455549,1905.9941137045778
"Visceral area, layer 6b",VISC6b,52.0,36.0,88.0,0.024765625,0.025390625,0.05015625,2099.684542586751,1417.8461538461538,1754.5171339563863
Auditory areas,AUD,14234.0,4016.0,18250.0,2.903578125,2.89728125,5.800859375,4902.227316511417,1386.1270803447198,3146.085574605056
Dorsal auditory area,AUDd,2541.0,689.0,3230.0,0.607375,0.60696875,1.2143437499999998,4183.576867668245,1135.149050095248,2659.8728737229476
"Dorsal auditory area, layer 1",AUDd1,488.0,73.0,561.0,0.098125,0.09871875,0.19684374999999998,4973.248407643312,739.4745172522951,2849.9761866963013
"Dorsal auditory area, layer 2/3",AUDd2/3,382.0,95.0,477.0,0.164,0.163453125,0.327453125,2329.2682926829266,581.2063856227894,1456.6970463329674
"Dorsal auditory area, layer 4",AUDd4,503.0,64.0,567.0,0.06609375,0.066390625,0.132484375,7610.401891252955,963.9915274182162,4279.749970515391
"Dorsal auditory area, layer 5",AUDd5,631.0,223.0,854.0,0.17165625,0.17121875,0.34287500000000004,3675.951210631713,1302.4274502646467,2490.7036091870214
"Dorsal auditory area, layer 6a",AUDd6a,423.0,198.0,621.0,0.092265625,0.092140625,0.18440625,4584.58933107536,2148.8892657283363,3367.564819522115
"Dorsal auditory area, layer 6b",AUDd6b,114.0,36.0,150.0,0.015234375,0.015046875,0.03028125,7483.076923076923,2392.5233644859813,4953.560371517028
Primary auditory area,AUDp,6632.0,1450.0,8082.0,1.07671875,1.07509375,2.1518125,6159.454360760413,1348.7195884079877,3755.903453483981
"Primary auditory area, layer 1",AUDp1,467.0,137.0,604.0,0.18984375,0.1886875,0.37853125,2459.917695473251,726.06823451474,1595.6410468092133
"Primary auditory area, layer 2/3",AUDp2/3,1033.0,146.0,1179.0,0.235625,0.23571875,0.47134375,4384.084880636605,619.3822086702903,2501.359146058476
"Primary auditory area, layer 4",AUDp4,1603.0,171.0,1774.0,0.117375,0.117359375,0.234734375,13657.082002129926,1457.0629743043537,7557.478532916195
"Primary auditory area, layer 5",AUDp5,2448.0,514.0,2962.0,0.3574375,0.35709375,0.7145312500000001,6848.74978143032,1439.397917213617,4145.375027334353
"Primary auditory area, layer 6a",AUDp6a,857.0,393.0,1250.0,0.149203125,0.14903125,0.298234375,5743.847523300869,2637.0308240721324,4191.3344160947245
"Primary auditory area, layer 6b",AUDp6b,224.0,89.0,313.0,0.027234375,0.027203125,0.0544375,8224.899598393575,3271.6829408385984,5749.7129735935705
Posterior auditory area,AUDpo,1308.0,258.0,1566.0,0.306625,0.3053125,0.6119375,4265.7969832857725,845.03582395087,2559.0848738637524
"Posterior auditory area, layer 1",AUDpo1,241.0,7.0,248.0,0.056703125,0.056125,0.112828125,4250.20666850372,124.7216035634744,2198.0335133638
"Posterior auditory area, layer 2/3",AUDpo2/3,280.0,37.0,317.0,0.073265625,0.07325,0.14651562499999998,3821.71038600981,505.1194539249147,2163.591767089688
"Posterior auditory area, layer 4",AUDpo4,210.0,47.0,257.0,0.0373125,0.0371875,0.0745,5628.140703517588,1263.8655462184877,3449.6644295302017
"Posterior auditory area, layer 5",AUDpo5,353.0,102.0,455.0,0.0906875,0.090703125,0.181390625,3892.4879393521705,1124.5478036175712,2508.3986562150058
"Posterior auditory area, layer 6a",AUDpo6a,191.0,53.0,244.0,0.039578125,0.0393125,0.07889062499999999,4825.898144492697,1348.1717011128776,3092.8896811249756
"Posterior auditory area, layer 6b",AUDpo6b,33.0,12.0,45.0,0.009078125,0.008734375,0.017812500000000002,3635.111876075732,1373.8819320214668,2526.3157894736837
Ventral auditory area,AUDv,3753.0,1619.0,5372.0,0.912859375,0.90990625,1.8227656250000002,4111.257552676172,1779.304186557681,2947.1699083638355
"Ventral auditory area, layer 1",AUDv1,150.0,278.0,428.0,0.145921875,0.14425,0.29017187499999997,1027.947317699968,1927.2097053726172,1474.9878843357926
"Ventral auditory area, layer 2/3",AUDv2/3,523.0,223.0,746.0,0.19434375,0.1919375,0.38628125,2691.1078951599934,1161.8365353305112,1931.2353369468487
"Ventral auditory area, layer 4",AUDv4,549.0,169.0,718.0,0.10675,0.107203125,0.213953125,5142.857142857143,1576.4465821308847,3355.8752647338056
"Ventral auditory area, layer 5",AUDv5,1407.0,517.0,1924.0,0.30221875,0.302015625,0.604234375,4655.568193568401,1711.8319623363857,3184.194874712317
"Ventral auditory area, layer 6a",AUDv6a,926.0,353.0,1279.0,0.141671875,0.141203125,0.282875,6536.230285651262,2499.9446719043926,4521.431727794963
"Ventral auditory area, layer 6b",AUDv6b,198.0,79.0,277.0,0.021953125,0.023296875,0.04525,9019.217081850533,3391.012743125419,6121.5469613259675
Visual areas,VIS,23514.0,14331.0,37845.0,6.73221875,6.726890625,13.459109375,3492.756381393578,2130.404788616583,2811.850245477331
Anterolateral visual area,VISal,3035.0,854.0,3889.0,0.37953125,0.377265625,0.756796875,7996.706463565253,2263.6570718575276,5138.763291008568
"Anterolateral visual area, layer 1",VISal1,687.0,121.0,808.0,0.058921875,0.058296875,0.11721875,11659.50676213206,2075.582953631734,6893.095174620102
"Anterolateral visual area, layer 2/3",VISal2/3,443.0,105.0,548.0,0.099625,0.09903125,0.19865625,4446.675031367628,1060.2713789839063,2758.533899638194
"Anterolateral visual area, layer 4",VISal4,429.0,48.0,477.0,0.051671875,0.0520625,0.10373437499999999,8302.388872089507,921.968787515006,4598.282873926797
"Anterolateral visual area, layer 5",VISal5,947.0,325.0,1272.0,0.101765625,0.10153125,0.203296875,9305.696299708276,3200.984918436442,6256.859580355084
"Anterolateral visual area, layer 6a",VISal6a,477.0,217.0,694.0,0.0563125,0.055359375,0.111671875,8470.588235294117,3919.841941857183,6214.635511403386
"Anterolateral visual area, layer 6b",VISal6b,52.0,38.0,90.0,0.011234375,0.010984375,0.02221875,4628.650904033379,3459.4594594594596,4050.6329113924053
Anteromedial visual area,VISam,1891.0,396.0,2287.0,0.3951875,0.395453125,0.790640625,4785.070377985134,1001.3829072661898,2892.591055512737
"Anteromedial visual area, layer 1",VISam1,269.0,103.0,372.0,0.066859375,0.067546875,0.13440625,4023.369946249123,1524.8669905158454,2767.7284352476167
"Anteromedial visual area, layer 2/3",VISam2/3,517.0,55.0,572.0,0.104,0.103828125,0.20782812499999997,4971.153846153847,529.7215951843492,2752.2742650928503
"Anteromedial visual area, layer 4",VISam4,132.0,33.0,165.0,0.030171875,0.030125,0.060296875,4374.935266701191,1095.4356846473029,2736.4602228556623
"Anteromedial visual area, layer 5",VISam5,630.0,150.0,780.0,0.11375,0.11346875,0.22721875,5538.461538461538,1321.9498760671993,3432.8152936322376
"Anteromedial visual area, layer 6a",VISam6a,332.0,51.0,383.0,0.067796875,0.068171875,0.13596875000000003,4896.980871168472,748.1090992436397,2816.823718685359
"Anteromedial visual area, layer 6b",VISam6b,11.0,4.0,15.0,0.012609375,0.0123125,0.024921875000000003,872.366790582404,324.8730964467005,601.8808777429466
Lateral visual area,VISl,3115.0,1469.0,4584.0,0.61309375,0.612828125,1.225921875,5080.789031041338,2397.083195227047,3739.226857339502
"Lateral visual area, layer 1",VISl1,319.0,147.0,466.0,0.0928125,0.09240625,0.18521875,3437.037037037037,1590.8014879945893,2515.9439851526913
"Lateral visual area, layer 2/3",VISl2/3,703.0,294.0,997.0,0.150609375,0.150921875,0.30153125000000003,4667.704118684511,1948.027746143493,3306.456627629806
"Lateral visual area, layer 4",VISl4,570.0,215.0,785.0,0.089640625,0.089609375,0.17925000000000002,6358.724071814537,2399.302528334786,4379.3584379358435
"Lateral visual area, layer 5",VISl5,995.0,528.0,1523.0,0.157,0.15721875,0.31421875,6337.579617834395,3358.3780560524747,4846.941819990055
"Lateral visual area, layer 6a",VISl6a,457.0,256.0,713.0,0.10353125,0.10365625,0.20718750000000002,4414.126169634772,2469.701537533916,3441.327300150829
"Lateral visual area, layer 6b",VISl6b,71.0,29.0,100.0,0.0195,0.019015625,0.038515625,3641.025641025641,1525.06162695152,2596.348884381339
Primary visual area,VISp,6294.0,8617.0,14911.0,3.537703125,3.535171875,7.072875,1779.1204568642258,2437.505248595586,2108.1950409133487
"Primary visual area, layer 1",VISp1,1117.0,1517.0,2634.0,0.630546875,0.631125,1.261671875,1771.478131582208,2403.644285997227,2087.706044806618
"Primary visual area, layer 2/3",VISp2/3,1592.0,2298.0,3890.0,0.99971875,1.000015625,1.999734375,1592.4478759651151,2297.964094311026,1945.2583546252235
"Primary visual area, layer 4",VISp4,1105.0,1410.0,2515.0,0.5121875,0.5121875,1.024375,2157.4130567419156,2752.8981086028066,2455.155582672361
"Primary visual area, layer 5",VISp5,1927.0,2181.0,4108.0,0.776203125,0.77603125,1.5522343749999998,2482.597580369185,2810.4538315950554,2646.5075546339453
"Primary visual area, layer 6a",VISp6a,528.0,1041.0,1569.0,0.534015625,0.53453125,1.068546875,988.7351142581268,1947.5007307804735,1468.3492476640297
"Primary visual area, layer 6b",VISp6b,25.0,170.0,195.0,0.08503125,0.08128125,0.1663125,294.00955531054757,2091.503267973856,1172.4915445321308
Posterolateral visual area,VISpl,2019.0,678.0,2697.0,0.397140625,0.39575,0.7928906250000001,5083.841523389857,1713.2027795325332,3401.4779781259235
"Posterolateral visual area, layer 1",VISpl1,738.0,81.0,819.0,0.0949375,0.094359375,0.18929687499999998,7773.535220539829,858.4202682563339,4326.537350392076
"Posterolateral visual area, layer 2/3",VISpl2/3,248.0,120.0,368.0,0.104203125,0.10425,0.208453125,2379.967011545959,1151.0791366906476,1765.3849036803838
"Posterolateral visual area, layer 4",VISpl4,135.0,35.0,170.0,0.0181875,0.017875,0.0360625,7422.6804123711345,1958.0419580419584,4714.038128249567
"Posterolateral visual area, layer 5",VISpl5,625.0,262.0,887.0,0.121671875,0.121453125,0.24312499999999998,5136.766405547708,2157.2108580985464,3648.329048843188
"Posterolateral visual area, layer 6a",VISpl6a,261.0,174.0,435.0,0.05375,0.05359375,0.10734375,4855.813953488372,3246.6472303206997,4052.401746724891
"Posterolateral visual area, layer 6b",VISpl6b,12.0,6.0,18.0,0.004390625,0.00421875,0.008609375,2733.0960854092523,1422.2222222222222,2090.7441016333937
posteromedial visual area,VISpm,2217.0,539.0,2756.0,0.522125,0.522546875,1.044671875,4246.10964807278,1031.4864097120474,2638.1489403072137
"posteromedial visual area, layer 1",VISpm1,596.0,101.0,697.0,0.0939375,0.094328125,0.188265625,6344.644045242848,1070.730495279112,3702.2159515312474
"posteromedial visual area, layer 2/3",VISpm2/3,527.0,199.0,726.0,0.14671875,0.1465625,0.29328125000000005,3591.906283280085,1357.7825159914712,2475.439531166755
"posteromedial visual area, layer 4",VISpm4,192.0,55.0,247.0,0.049328125,0.04925,0.098578125,3892.3028191320873,1116.751269035533,2505.6268822317325
"posteromedial visual area, layer 5",VISpm5,694.0,150.0,844.0,0.14246875,0.143078125,0.285546875,4871.243693792499,1048.3782898329148,2955.731874145007
"posteromedial visual area, layer 6a",VISpm6a,199.0,28.0,227.0,0.075359375,0.075609375,0.15096875,2640.6800746423387,370.32444719983465,1503.6224384185468
"posteromedial visual area, layer 6b",VISpm6b,9.0,6.0,15.0,0.0143125,0.01371875,0.02803125,628.82096069869,437.3576309794989,535.1170568561873
Laterointermediate area,VISli,1317.0,559.0,1876.0,0.246234375,0.24634375,0.492578125,5348.562726061298,2269.1868577952555,3808.5329103885806
"Laterointermediate area, layer 1",VISli1,125.0,60.0,185.0,0.03734375,0.0373125,0.07465625000000001,3347.2803347280333,1608.0402010050252,2478.0242779405608
"Laterointermediate area, layer 2/3",VISli2/3,331.0,108.0,439.0,0.05871875,0.0584375,0.11715625,5637.040979244279,1848.1283422459892,3747.1325686849827
"Laterointermediate area, layer 4",VISli4,178.0,43.0,221.0,0.02853125,0.028546875,0.057078125,6238.773274917853,1506.2944718117133,3871.886120996441
"Laterointermediate area, layer 5",VISli5,426.0,184.0,610.0,0.07396875,0.074296875,0.148265625,5759.188846641318,2476.5509989484754,4114.237538202128
"Laterointermediate area, layer 6a",VISli6a,212.0,143.0,355.0,0.03984375,0.03953125,0.079375,5320.78431372549,3617.3913043478265,4472.44094488189
"Laterointermediate area, layer 6b",VISli6b,45.0,21.0,66.0,0.007828125,0.00821875,0.016046875000000002,5748.502994011976,2555.1330798479084,4112.950340798441
Postrhinal area,VISpor,3626.0,1219.0,4845.0,0.641203125,0.64153125,1.282734375,5654.994273460536,1900.141263578353,3777.087520555454
"Postrhinal area, layer 1",VISpor1,878.0,82.0,960.0,0.12509375,0.1253125,0.25040625,7018.7359480389705,654.3640897755612,3833.7701235492327
