name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
Primary motor area,MOp,84093.0,31940.0,116033.0,5.676734375,5.676359375,11.35309375,14813.622488721783,5626.84599228709,10220.385963077246
"Primary motor area, Layer 1",MOp1,1074.0,1346.0,2420.0,0.664609375,0.665328125,1.3299375,1615.986834371694,2023.0619290293791,1819.6343813149115
"Primary motor area, Layer 2/3",MOp2/3,27540.0,11312.0,38852.0,1.8444375,1.844640625,3.689078125,14931.38151875572,6132.359792303718,10531.628413263816
"Primary motor area, Layer 5",MOp5,28719.0,8190.0,36909.0,1.636203125,1.6365625,3.272765625,17552.221702302395,5004.391827382089,11277.617840415933
"Primary motor area, Layer 6a",MOp6a,25349.0,10661.0,36010.0,1.437953125,1.438171875,2.876125,17628.530137239348,7412.883108981671,12520.318136381416
"Primary motor area, Layer 6b",MOp6b,1411.0,431.0,1842.0,0.09353125,0.09165625,0.1851875,15085.867023053794,4702.352540061371,9946.675666554167
Secondary motor area,MOs,54552.0,32486.0,87038.0,6.5543125,6.55003125,13.10434375,8323.06973462129,4959.670993936098,6641.919783277968
"Secondary motor area, layer 1",MOs1,3997.0,4016.0,8013.0,1.1643125,1.159859375,2.324171875,3432.9271565838208,3462.4887176516554,3447.6796170679067
"Secondary motor area, layer 2/3",MOs2/3,14881.0,10593.0,25474.0,1.901640625,1.902859375,3.8045,7825.348177971324,5566.885361667884,6695.75502694178
"Secondary motor area, layer 5",MOs5,25057.0,12173.0,37230.0,2.26159375,2.261203125,4.522796875,11079.35499025853,5383.417290297615,8231.632113701768
"Secondary motor area, layer 6a",MOs6a,10287.0,5613.0,15900.0,1.189171875,1.188921875,2.3780937499999997,8650.557767353857,4721.083965252133,6686.027411661126
"Secondary motor area, layer 6b",MOs6b,330.0,91.0,421.0,0.03759375,0.0371875,0.07478125,8778.054862842891,2447.0588235294117,5629.75344755537
Somatosensory areas,SS,279116.0,67827.0,346943.0,16.666171875,16.666015625,33.3321875,16747.457190135334,4069.77897574124,10408.64779726803
Primary somatosensory area,SSp,215215.0,38419.0,253634.0,12.1535,12.1554375,24.3089375,17708.067634837702,3160.643127818312,10433.775643217645
"Primary somatosensory area, nose",SSp-n,24751.0,4709.0,29460.0,1.509703125,1.5095625,3.019265625,16394.6140073069,3119.446859603362,9757.339584853518
"Primary somatosensory area, nose, layer 1",SSp-n1,1322.0,664.0,1986.0,0.2028125,0.202515625,0.40532812500000004,6518.335901386748,3278.759354988041,4899.734011795998
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,5320.0,2070.0,7390.0,0.3201875,0.32015625,0.64034375,16615.26449346086,6465.592972181553,11540.676394514665
"Primary somatosensory area, nose, layer 4",SSp-n4,4881.0,647.0,5528.0,0.274109375,0.273953125,0.5480625,17806.760531266034,2361.7179033821935,10086.440871250998
"Primary somatosensory area, nose, layer 5",SSp-n5,2643.0,216.0,2859.0,0.283515625,0.283515625,0.56703125,9322.237531000275,761.8627721135299,5042.050151556903
"Primary somatosensory area, nose, layer 6a",SSp-n6a,10315.0,1077.0,11392.0,0.402328125,0.402546875,0.804875,25638.277214649115,2675.464813880371,14153.75058238857
"Primary somatosensory area, nose, layer 6b",SSp-n6b,270.0,35.0,305.0,0.02675,0.026875,0.053625,10093.457943925234,1302.3255813953488,5687.645687645688
"Primary somatosensory area, barrel field",SSp-bfd,45755.0,2894.0,48649.0,3.145734375,3.144515625,6.29025,14545.093305915252,920.3325233914206,7734.03282858392
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,3391.0,454.0,3845.0,0.419375,0.41946875,0.83884375,8085.842026825633,1082.321388661253,4583.690347576649
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,12246.0,1324.0,13570.0,0.75821875,0.75809375,1.5163125000000002,16151.01182871038,1746.4858403066903,8949.342566258603
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,9236.0,371.0,9607.0,0.641265625,0.641375,1.282640625,14402.767963743574,578.4447476125512,7490.016932841185
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,6716.0,191.0,6907.0,0.603984375,0.6041875,1.2081718750000001,11119.49295045919,316.1270301024103,5716.901827399351
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,13372.0,487.0,13859.0,0.648828125,0.64875,1.297578125,20609.4641782059,750.674373795761,10680.667108194351
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,794.0,67.0,861.0,0.0740625,0.072640625,0.146703125,10720.675105485232,922.3488922348891,5868.995633187773
"Primary somatosensory area, lower limb",SSp-ll,4680.0,2922.0,7602.0,1.176484375,1.17609375,2.352578125,3977.953383358789,2484.4958150657635,3231.3485869890083
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,223.0,413.0,636.0,0.149265625,0.14996875,0.29923437500000005,1493.980948393175,2753.9070639716606,2125.4242598297737
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,2715.0,1373.0,4088.0,0.32325,0.32334375,0.64659375,8399.07192575406,4246.25495312651,6322.362379778648
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,359.0,248.0,607.0,0.1366875,0.13634375,0.27303125,2626.4288980338365,1818.9319275727707,2223.188737552936
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,541.0,648.0,1189.0,0.278,0.2776875,0.5556875,1946.0431654676256,2333.558406482107,2139.6918231919917
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,743.0,222.0,965.0,0.263890625,0.26378125,0.527671875,2815.5604239445793,841.6064447340361,1828.7880133842646
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,99.0,18.0,117.0,0.025390625,0.02496875,0.050359375,3899.076923076923,720.90112640801,2323.301272106733
"Primary somatosensory area, mouth",SSp-m,95790.0,16929.0,112719.0,3.105328125,3.1075,6.212828125,30846.981750116985,5447.787610619469,18142.945166377027
"Primary somatosensory area, mouth, layer 1",SSp-m1,4065.0,872.0,4937.0,0.3904375,0.39221875,0.78265625,10411.397470785978,2223.2491434945423,6308.005589938111
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,26833.0,5756.0,32589.0,0.7490625,0.749703125,1.4987656249999999,35822.110972048395,7677.705758529418,21743.893412287198
"Primary somatosensory area, mouth, layer 4",SSp-m4,21434.0,1825.0,23259.0,0.4736875,0.473421875,0.9471093749999999,45249.241324713024,3854.912703389551,24557.881712447415
"Primary somatosensory area, mouth, layer 5",SSp-m5,12468.0,2150.0,14618.0,0.60871875,0.60925,1.2179687499999998,20482.365624518712,3528.929011079196,12001.949967928162
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,29998.0,6154.0,36152.0,0.82609375,0.8255625,1.6516562499999998,36313.069793833936,7454.311454311454,21888.331788167183
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,992.0,172.0,1164.0,0.057328125,0.05734375,0.114671875,17303.897519760154,2999.4550408719347,10150.70173048099
"Primary somatosensory area, upper limb",SSp-ul,29841.0,8613.0,38454.0,1.88471875,1.88615625,3.770875,15833.131601200444,4566.429743028978,10197.633175324028
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,899.0,437.0,1336.0,0.230640625,0.231265625,0.46190624999999996,3897.8388998035366,1889.602053915276,2892.3618158446657
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,8521.0,3044.0,11565.0,0.4891875,0.48934375,0.9785312500000001,17418.67893190239,6220.576026566192,11818.733433398269
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,6690.0,1003.0,7693.0,0.261640625,0.261640625,0.52328125,25569.42370856972,3833.502538071066,14701.463123320393
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,5987.0,1651.0,7638.0,0.395625,0.3961875,0.7918125,15133.01737756714,4167.218804227796,9646.223064172389
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,7396.0,2361.0,9757.0,0.470546875,0.47053125,0.941078125,15717.881454424703,5017.7326160589755,10367.895864118615
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,348.0,117.0,465.0,0.037078125,0.0371875,0.074265625,9385.587863463968,3146.218487394958,6261.308647170208
"Primary somatosensory area, trunk",SSp-tr,6121.0,606.0,6727.0,0.700375,0.700359375,1.4007343749999999,8739.603783687311,865.2700622448297,4802.480841522863
"Primary somatosensory area, trunk, layer 1",SSp-tr1,428.0,35.0,463.0,0.10228125,0.102109375,0.204390625,4184.540177207455,342.76970160673295,2265.2702392783426
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,2110.0,319.0,2429.0,0.21225,0.211515625,0.42376562500000003,9941.10718492344,1508.162813030952,5731.942037535488
"Primary somatosensory area, trunk, layer 4",SSp-tr4,802.0,22.0,824.0,0.07596875,0.076625,0.15259375,10556.97243932538,287.1125611745514,5399.9590415728035
"Primary somatosensory area, trunk, layer 5",SSp-tr5,1443.0,109.0,1552.0,0.17646875,0.176765625,0.353234375,8177.085177970604,616.6357288075665,4393.6833724067765
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,1188.0,102.0,1290.0,0.11621875,0.116234375,0.23245312499999998,10222.102715783813,877.5373034009948,5549.505948779996
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,150.0,19.0,169.0,0.0171875,0.017109375,0.034296875000000004,8727.272727272726,1110.5022831050228,4927.56264236902
"Primary somatosensory area, unassigned",SSp-un,8277.0,1746.0,10023.0,0.63115625,0.63125,1.26240625,13114.026835668665,2765.940594059406,7939.599475208555
"Primary somatosensory area, unassigned, layer 1",SSp-un1,442.0,82.0,524.0,0.08315625,0.083015625,0.166171875,5315.2950018789925,987.7658573310748,3153.3615420780443
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,2537.0,749.0,3286.0,0.165390625,0.1659375,0.331328125,15339.44260746339,4513.747645951036,9917.660929026173
"Primary somatosensory area, unassigned, layer 4",SSp-un4,1144.0,254.0,1398.0,0.09409375,0.093875,0.18796875000000002,12158.087014280967,2705.7256990679093,7437.4064837905225
"Primary somatosensory area, unassigned, layer 5",SSp-un5,976.0,205.0,1181.0,0.129125,0.1288125,0.2579375,7558.567279767668,1591.4604560892772,4578.62854373637
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,3048.0,433.0,3481.0,0.146953125,0.147421875,0.294375,20741.307814992026,2937.148913619502,11825.053078556264
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,130.0,23.0,153.0,0.0124375,0.0121875,0.024625,10452.261306532662,1887.179487179487,6213.197969543147
Supplemental somatosensory area,SSs,63901.0,29408.0,93309.0,4.512671875,4.510578125,9.02325,14160.347078193006,6519.785088524544,10340.952539273543
"Supplemental somatosensory area, layer 1",SSs1,4190.0,2541.0,6731.0,0.624,0.623453125,1.247453125,6714.74358974359,4075.6873261321766,5395.793930132645
"Supplemental somatosensory area, layer 2/3",SSs2/3,16100.0,10902.0,27002.0,1.072484375,1.07234375,2.144828125,15011.87371610892,10166.51610083054,12589.353750664754
"Supplemental somatosensory area, layer 4",SSs4,11415.0,6275.0,17690.0,0.5831875,0.58265625,1.16584375,19573.464794770123,10769.64333601502,15173.559921730506
"Supplemental somatosensory area, layer 5",SSs5,13386.0,4787.0,18173.0,1.092734375,1.09278125,2.185515625,12250.00357474798,4380.565643855986,8315.200217340016
"Supplemental somatosensory area, layer 6a",SSs6a,17925.0,4537.0,22462.0,1.037703125,1.03634375,2.0740468749999996,17273.72652944454,4377.891023128185,10830.03488047974
"Supplemental somatosensory area, layer 6b",SSs6b,885.0,366.0,1251.0,0.1025625,0.103,0.20556249999999998,8628.884826325411,3553.3980582524273,6085.740346609912
Gustatory areas,GU,15692.0,6807.0,22499.0,0.884859375,0.883828125,1.7686875,17733.891331602834,7701.723680721295,12720.732181349165
"Gustatory areas, layer 1",GU1,1377.0,440.0,1817.0,0.0978125,0.098875,0.19668750000000002,14077.955271565495,4450.063211125158,9238.004448681282
"Gustatory areas, layer 2/3",GU2/3,4283.0,1703.0,5986.0,0.20109375,0.201015625,0.402109375,21298.5236985237,8471.978235522736,14886.496988537012
"Gustatory areas, layer 4",GU4,1283.0,547.0,1830.0,0.0735,0.073796875,0.147296875,17455.78231292517,7412.237984331992,12423.888829956508
"Gustatory areas, layer 5",GU5,5250.0,2420.0,7670.0,0.272515625,0.272171875,0.5446875,19264.950404219944,8891.44038119295,14081.468732071142
"Gustatory areas, layer 6a",GU6a,3323.0,1667.0,4990.0,0.219875,0.2186875,0.43856249999999997,15113.132461625924,7622.749356959131,11378.081801339606
"Gustatory areas, layer 6b",GU6b,176.0,30.0,206.0,0.0200625,0.01928125,0.03934375,8772.58566978193,1555.9157212317666,5235.9015091342335
Visceral area,VISC,13152.0,8667.0,21819.0,1.177078125,1.17634375,2.353421875,11173.429970929075,7367.74433493611,9271.180926709114
"Visceral area, layer 1",VISC1,568.0,620.0,1188.0,0.171578125,0.16690625,0.338484375,3310.4453146343685,3714.660175997004,3509.7631906938095
"Visceral area, layer 2/3",VISC2/3,3099.0,2936.0,6035.0,0.268859375,0.271078125,0.5399375,11526.47178473877,10830.825984206582,11177.219585600185
"Visceral area, layer 4",VISC4,1966.0,871.0,2837.0,0.09134375,0.091109375,0.182453125,21523.09271296613,9559.938261018691,15549.19928063715
"Visceral area, layer 5",VISC5,4460.0,2464.0,6924.0,0.35340625,0.35278125,0.7061875,12620.037138562207,6984.4981840729915,9804.761483317108
"Visceral area, layer 6a",VISC6a,2842.0,1692.0,4534.0,0.267125,0.269078125,0.536203125,10639.21385119326,6288.136577434528,8455.75079406708
"Visceral area, layer 6b",VISC6b,217.0,84.0,301.0,0.024765625,0.025390625,0.05015625,8762.145110410094,3308.3076923076924,6001.246105919003
Auditory areas,AUD,31164.0,11582.0,42746.0,2.903578125,2.89728125,5.800859375,10732.964176743137,3997.5407979463503,7368.908162853026
Dorsal auditory area,AUDd,7417.0,2622.0,10039.0,0.607375,0.60696875,1.2143437499999998,12211.566165877754,4319.827009215878,8267.016649939525
"Dorsal auditory area, layer 1",AUDd1,590.0,301.0,891.0,0.098125,0.09871875,0.19684374999999998,6012.738853503184,3049.0661601772713,4526.43276710589
"Dorsal auditory area, layer 2/3",AUDd2/3,2497.0,1005.0,3502.0,0.164,0.163453125,0.327453125,15225.60975609756,6148.551763693719,10694.660495299899
"Dorsal auditory area, layer 4",AUDd4,1215.0,454.0,1669.0,0.06609375,0.066390625,0.132484375,18382.978723404252,6838.31489762297,12597.711994338957
"Dorsal auditory area, layer 5",AUDd5,1767.0,582.0,2349.0,0.17165625,0.17121875,0.34287500000000004,10293.828509011468,3399.1604307355356,6850.893182646736
"Dorsal auditory area, layer 6a",AUDd6a,1179.0,230.0,1409.0,0.092265625,0.092140625,0.18440625,12778.323454699406,2496.184500593522,7640.738857820708
"Dorsal auditory area, layer 6b",AUDd6b,169.0,50.0,219.0,0.015234375,0.015046875,0.03028125,11093.333333333334,3322.949117341641,7232.198142414861
Primary auditory area,AUDp,11426.0,4344.0,15770.0,1.07671875,1.07509375,2.1518125,10611.870555797415,4040.577856582275,7328.705451799355
"Primary auditory area, layer 1",AUDp1,971.0,163.0,1134.0,0.18984375,0.1886875,0.37853125,5114.732510288066,863.8622060284862,2995.789647486172
"Primary auditory area, layer 2/3",AUDp2/3,2798.0,842.0,3640.0,0.235625,0.23571875,0.47134375,11874.801061007958,3572.0535595916745,7722.601604455347
"Primary auditory area, layer 4",AUDp4,2203.0,602.0,2805.0,0.117375,0.117359375,0.234734375,18768.903088391908,5129.543336439888,11949.677161685417
"Primary auditory area, layer 5",AUDp5,3618.0,1747.0,5365.0,0.3574375,0.35709375,0.7145312500000001,10122.049309319813,4892.272687494531,7508.418980975289
"Primary auditory area, layer 6a",AUDp6a,1571.0,857.0,2428.0,0.149203125,0.14903125,0.298234375,10529.270080636716,5750.4717970224365,8141.247969822392
"Primary auditory area, layer 6b",AUDp6b,265.0,133.0,398.0,0.027234375,0.027203125,0.0544375,9730.349971313826,4889.144170017231,7311.136624569461
Posterior auditory area,AUDpo,4035.0,1517.0,5552.0,0.306625,0.3053125,0.6119375,13159.396657154506,4968.679631525077,9072.821979368808
"Posterior auditory area, layer 1",AUDpo1,464.0,230.0,694.0,0.056703125,0.056125,0.112828125,8182.970515293469,4097.995545657015,6150.948622074505
"Posterior auditory area, layer 2/3",AUDpo2/3,1511.0,571.0,2082.0,0.073265625,0.07325,0.14651562499999998,20623.587118788655,7795.221843003414,14210.088514450252
"Posterior auditory area, layer 4",AUDpo4,708.0,174.0,882.0,0.0373125,0.0371875,0.0745,18974.874371859296,4678.991596638656,11838.926174496644
"Posterior auditory area, layer 5",AUDpo5,763.0,288.0,1051.0,0.0906875,0.090703125,0.181390625,8413.507925568572,3175.1937984496126,5794.125247652683
"Posterior auditory area, layer 6a",AUDpo6a,494.0,209.0,703.0,0.039578125,0.0393125,0.07889062499999999,12481.642321358077,5316.37519872814,8911.071499306794
"Posterior auditory area, layer 6b",AUDpo6b,95.0,45.0,140.0,0.009078125,0.008734375,0.017812500000000002,10464.716006884682,5152.0572450805,7859.649122807016
Ventral auditory area,AUDv,8286.0,3099.0,11385.0,0.912859375,0.90990625,1.8227656250000002,9076.973109905346,3405.845382422639,6246.003240268479
"Ventral auditory area, layer 1",AUDv1,488.0,218.0,706.0,0.145921875,0.14425,0.29017187499999997,3344.2552735838954,1511.265164644714,2433.0407624791346
"Ventral auditory area, layer 2/3",AUDv2/3,1997.0,441.0,2438.0,0.19434375,0.1919375,0.38628125,10275.607010773436,2297.622924128948,6311.463473828978
"Ventral auditory area, layer 4",AUDv4,1474.0,431.0,1905.0,0.10675,0.107203125,0.213953125,13807.962529274006,4020.405188747996,8903.819469802089
"Ventral auditory area, layer 5",AUDv5,2792.0,1029.0,3821.0,0.30221875,0.302015625,0.604234375,9238.341433150656,3407.108489833928,6323.70510201443
"Ventral auditory area, layer 6a",AUDv6a,1344.0,808.0,2152.0,0.141671875,0.141203125,0.282875,9486.710047424727,5722.252960053114,7607.600530269554
"Ventral auditory area, layer 6b",AUDv6b,191.0,172.0,363.0,0.021953125,0.023296875,0.04525,8700.35587188612,7382.964453386988,8022.099447513812
Visual areas,VIS,59338.0,23970.0,83308.0,6.73221875,6.726890625,13.459109375,8814.033263550742,3563.310500533075,6189.711196993671
Anterolateral visual area,VISal,5127.0,1322.0,6449.0,0.37953125,0.377265625,0.756796875,13508.769040757514,3504.162352453924,8521.441106637762
"Anterolateral visual area, layer 1",VISal1,467.0,240.0,707.0,0.058921875,0.058296875,0.11721875,7925.749138159639,4116.858751005093,6031.458277792589
"Anterolateral visual area, layer 2/3",VISal2/3,1312.0,543.0,1855.0,0.099625,0.09903125,0.19865625,13169.385194479297,5483.117702745345,9337.737926694981
"Anterolateral visual area, layer 4",VISal4,744.0,82.0,826.0,0.051671875,0.0520625,0.10373437499999999,14398.54853341397,1575.030012004802,7962.644976653111
"Anterolateral visual area, layer 5",VISal5,1322.0,177.0,1499.0,0.101765625,0.10153125,0.203296875,12990.63411638262,1743.3056325023083,7373.453231880717
"Anterolateral visual area, layer 6a",VISal6a,1093.0,230.0,1323.0,0.0563125,0.055359375,0.111671875,19409.544950055493,4154.671182613604,11847.20861900098
"Anterolateral visual area, layer 6b",VISal6b,189.0,50.0,239.0,0.011234375,0.010984375,0.02221875,16823.365785813632,4551.920341394026,10756.680731364277
Anteromedial visual area,VISam,4907.0,2859.0,7766.0,0.3951875,0.395453125,0.790640625,12416.890716432072,7229.681141096053,9822.41457678702
"Anteromedial visual area, layer 1",VISam1,1143.0,339.0,1482.0,0.066859375,0.067546875,0.13440625,17095.583080158915,5018.736988202637,11026.272959776796
"Anteromedial visual area, layer 2/3",VISam2/3,1722.0,1153.0,2875.0,0.104,0.103828125,0.20782812499999997,16557.69230769231,11104.890895410084,13833.546349898506
"Anteromedial visual area, layer 4",VISam4,287.0,147.0,434.0,0.030171875,0.030125,0.060296875,9512.169860176076,4879.668049792531,7197.719616480954
"Anteromedial visual area, layer 5",VISam5,980.0,727.0,1707.0,0.11375,0.11346875,0.22721875,8615.384615384615,6407.050399339026,7512.5842387567045
"Anteromedial visual area, layer 6a",VISam6a,687.0,420.0,1107.0,0.067796875,0.068171875,0.13596875000000003,10133.210417146807,6160.898464359385,8141.576649046195
"Anteromedial visual area, layer 6b",VISam6b,88.0,73.0,161.0,0.012609375,0.0123125,0.024921875000000003,6978.934324659232,5928.934010152284,6460.188087774294
Lateral visual area,VISl,6556.0,2827.0,9383.0,0.61309375,0.612828125,1.225921875,10693.307508027932,4613.038933224549,7653.831937699945
"Lateral visual area, layer 1",VISl1,467.0,571.0,1038.0,0.0928125,0.09240625,0.18521875,5031.649831649831,6179.235711870139,5604.184241606209
"Lateral visual area, layer 2/3",VISl2/3,1668.0,939.0,2607.0,0.150609375,0.150921875,0.30153125000000003,11075.007780890135,6221.762087172585,8645.870038345942
"Lateral visual area, layer 4",VISl4,1109.0,352.0,1461.0,0.089640625,0.089609375,0.17925000000000002,12371.622799372491,3928.160418482999,8150.627615062761
"Lateral visual area, layer 5",VISl5,1527.0,503.0,2030.0,0.157,0.15721875,0.31421875,9726.114649681527,3199.3639435499904,6460.467429139731
"Lateral visual area, layer 6a",VISl6a,1544.0,417.0,1961.0,0.10353125,0.10365625,0.20718750000000002,14913.37156655599,4022.9122701236056,9464.856711915534
"Lateral visual area, layer 6b",VISl6b,241.0,45.0,286.0,0.0195,0.019015625,0.038515625,12358.97435897436,2366.474938373048,7425.557809330629
Primary visual area,VISp,28687.0,8795.0,37482.0,3.537703125,3.535171875,7.072875,8108.933674303154,2487.856407264498,5299.400880123006
"Primary visual area, layer 1",VISp1,2387.0,1816.0,4203.0,0.630546875,0.631125,1.261671875,3785.602775368604,2877.401465636759,3331.294041883909
"Primary visual area, layer 2/3",VISp2/3,10109.0,3699.0,13808.0,0.99971875,1.000015625,1.999734375,10111.843956112656,3698.942204028062,6904.917059296938
"Primary visual area, layer 4",VISp4,5447.0,523.0,5970.0,0.5121875,0.5121875,1.024375,10634.77730323368,1021.11043319097,5827.943868212325
"Primary visual area, layer 5",VISp5,4702.0,1092.0,5794.0,0.776203125,0.77603125,1.5522343749999998,6057.692694808463,1407.1598276486934,3732.683732120029
"Primary visual area, layer 6a",VISp6a,5277.0,1478.0,6755.0,0.534015625,0.53453125,1.068546875,9881.733329432074,2765.039462145571,6321.669323116967
"Primary visual area, layer 6b",VISp6b,765.0,187.0,952.0,0.08503125,0.08128125,0.1663125,8996.692392502757,2300.653594771242,5724.163848177377
Posterolateral visual area,VISpl,2097.0,1047.0,3144.0,0.397140625,0.39575,0.7928906250000001,5280.245504976983,2645.609602021478,3965.2379544782734
"Posterolateral visual area, layer 1",VISpl1,247.0,79.0,326.0,0.0949375,0.094359375,0.18929687499999998,2601.711652402897,837.2247060771651,1722.1626083367728
"Posterolateral visual area, layer 2/3",VISpl2/3,661.0,259.0,920.0,0.104203125,0.10425,0.208453125,6343.379817064028,2484.412470023981,4413.46225920096
"Posterolateral visual area, layer 4",VISpl4,200.0,117.0,317.0,0.0181875,0.017875,0.0360625,10996.563573883162,6545.454545454546,8790.294627383017
"Posterolateral visual area, layer 5",VISpl5,668.0,388.0,1056.0,0.121671875,0.121453125,0.24312499999999998,5490.17593424939,3194.6481410009005,4343.444730077121
"Posterolateral visual area, layer 6a",VISpl6a,293.0,190.0,483.0,0.05375,0.05359375,0.10734375,5451.162790697675,3545.189504373178,4499.563318777293
"Posterolateral visual area, layer 6b",VISpl6b,28.0,14.0,42.0,0.004390625,0.00421875,0.008609375,6377.2241992882555,3318.5185185185182,4878.402903811252
posteromedial visual area,VISpm,3897.0,2804.0,6701.0,0.522125,0.522546875,1.044671875,7463.729949724683,5366.025775199594,6414.4542993463865
"posteromedial visual area, layer 1",VISpm1,825.0,761.0,1586.0,0.0939375,0.094328125,0.188265625,8782.43512974052,8067.583236706973,8424.267574072537
"posteromedial visual area, layer 2/3",VISpm2/3,1784.0,1270.0,3054.0,0.14671875,0.1465625,0.29328125000000005,12159.318423855164,8665.245202558635,10413.212573255192
"posteromedial visual area, layer 4",VISpm4,437.0,125.0,562.0,0.049328125,0.04925,0.098578125,8859.043395628762,2538.0710659898477,5701.061974956411
"posteromedial visual area, layer 5",VISpm5,365.0,331.0,696.0,0.14246875,0.143078125,0.285546875,2561.965343277034,2313.4214262312985,2437.4281805745554
"posteromedial visual area, layer 6a",VISpm6a,409.0,260.0,669.0,0.075359375,0.075609375,0.15096875,5427.32738959154,3438.7270097127503,4431.380666528668
"posteromedial visual area, layer 6b",VISpm6b,77.0,57.0,134.0,0.0143125,0.01371875,0.02803125,5379.912663755458,4154.897494305239,4780.379041248606
Laterointermediate area,VISli,2227.0,922.0,3149.0,0.246234375,0.24634375,0.492578125,9044.228694714133,3742.737536470887,6392.89452815226
"Laterointermediate area, layer 1",VISli1,214.0,181.0,395.0,0.03734375,0.0373125,0.07465625000000001,5730.543933054393,4850.921273031826,5290.916701548765
"Laterointermediate area, layer 2/3",VISli2/3,550.0,232.0,782.0,0.05871875,0.0584375,0.11715625,9366.684406599255,3970.053475935829,6674.846625766871
"Laterointermediate area, layer 4",VISli4,301.0,67.0,368.0,0.02853125,0.028546875,0.057078125,10549.835706462212,2347.016967706623,6447.303586093622
"Laterointermediate area, layer 5",VISli5,517.0,211.0,728.0,0.07396875,0.074296875,0.148265625,6989.43810730883,2839.957939011567,4910.106439034671
"Laterointermediate area, layer 6a",VISli6a,586.0,202.0,788.0,0.03984375,0.03953125,0.079375,14707.450980392156,5109.881422924902,9927.55905511811
"Laterointermediate area, layer 6b",VISli6b,59.0,29.0,88.0,0.007828125,0.00821875,0.016046875000000002,7536.926147704591,3528.51711026616,5483.9337877312555
