id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
25,"left Secondary motor area, layer 1",MOs1-L,24.0,8.0,3064.0,1.1643125,2631.595898867357
26,"left Secondary motor area, layer 2/3",MOs2/3-L,24.0,8.0,10173.0,1.901640625,5349.591224682635
27,"left Secondary motor area, layer 5",MOs5-L,24.0,8.0,13695.0,2.26159375,6055.464205275594
28,"left Secondary motor area, layer 6a",MOs6a-L,24.0,8.0,5582.0,1.189171875,4694.0228888275715
29,"left Secondary motor area, layer 6b",MOs6b-L,24.0,8.0,183.0,0.03759375,4867.83042394015
30,left Somatosensory areas,SS-L,5.0,6.0,178633.0,16.666171875,10718.298199477797
37,left Primary somatosensory area,SSp-L,30.0,7.0,114166.0,12.1535,9393.672604599498
44,"left Primary somatosensory area, nose",SSp-n-L,37.0,8.0,9896.0,1.509703125,6554.931122633796
45,"left Primary somatosensory area, nose, layer 1",SSp-n1-L,44.0,9.0,1078.0,0.2028125,5315.254237288135
46,"left Primary somatosensory area, nose, layer 2/3",SSp-n2/3-L,44.0,9.0,2444.0,0.3201875,7633.027522935779
47,"left Primary somatosensory area, nose, layer 4",SSp-n4-L,44.0,9.0,2165.0,0.274109375,7898.307017043836
48,"left Primary somatosensory area, nose, layer 5",SSp-n5-L,44.0,9.0,1361.0,0.283515625,4800.4408928079365
49,"left Primary somatosensory area, nose, layer 6a",SSp-n6a-L,44.0,9.0,2689.0,0.402328125,6683.599363082062
50,"left Primary somatosensory area, nose, layer 6b",SSp-n6b-L,44.0,9.0,159.0,0.02675,5943.92523364486
51,"left Primary somatosensory area, barrel field",SSp-bfd-L,37.0,8.0,22012.0,3.145734375,6997.412170250389
52,"left Primary somatosensory area, barrel field, layer 1",SSp-bfd1-L,51.0,9.0,2323.0,0.419375,5539.19523099851
53,"left Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3-L,51.0,9.0,6363.0,0.75821875,8392.037258376951
54,"left Primary somatosensory area, barrel field, layer 4",SSp-bfd4-L,51.0,9.0,3076.0,0.641265625,4796.764211398358
55,"left Primary somatosensory area, barrel field, layer 5",SSp-bfd5-L,51.0,9.0,3690.0,0.603984375,6109.429569266589
56,"left Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a-L,51.0,9.0,6043.0,0.648828125,9313.71462974112
57,"left Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b-L,51.0,9.0,517.0,0.0740625,6980.590717299578
65,"left Primary somatosensory area, lower limb",SSp-ll-L,37.0,8.0,2156.0,1.176484375,1832.5785244704164
66,"left Primary somatosensory area, lower limb, layer 1",SSp-ll1-L,65.0,9.0,147.0,0.149265625,984.8215220349628
67,"left Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3-L,65.0,9.0,1029.0,0.32325,3183.294663573086
68,"left Primary somatosensory area, lower limb, layer 4",SSp-ll4-L,65.0,9.0,304.0,0.1366875,2224.0512117055328
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,275.0,0.278,989.2086330935251
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,357.0,0.263890625,1352.8332050447036
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,44.0,0.025390625,1732.923076923077
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,72681.0,3.105328125,23405.256087068094
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,3736.0,0.3904375,9568.753001440691
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,11663.0,0.7490625,15570.129328327077
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,18877.0,0.4736875,39851.16770022431
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,18805.0,0.60871875,30892.7563016582
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,18555.0,0.82609375,22461.131076224705
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,1045.0,0.057328125,18228.40010902153
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,4277.0,1.88471875,2269.3041070451495
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,254.0,0.230640625,1101.280401056839
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,1587.0,0.4891875,3244.1548486009965
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,760.0,0.261640625,2904.7476858763807
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,499.0,0.395625,1261.2954186413901
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,1070.0,0.470546875,2273.9498588743154
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,107.0,0.037078125,2885.798567214496
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,1486.0,0.700375,2121.7205068713192
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,181.0,0.10228125,1769.6303085853956
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,433.0,0.21225,2040.0471142520612
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,82.0,0.07596875,1079.3911970382558
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,295.0,0.17646875,1671.6840800425005
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,421.0,0.11621875,3622.4791610648026
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,74.0,0.0171875,4305.454545454545
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,1658.0,0.63115625,2626.9247908105167
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,170.0,0.08315625,2044.3442314919203
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,685.0,0.165390625,4141.709966934341
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,296.0,0.09409375,3145.7987379608103
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,227.0,0.129125,1757.9864472410457
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,262.0,0.146953125,1782.881446039341
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,18.0,0.0124375,1447.2361809045226
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,64467.0,4.512671875,14285.77166382167
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,3139.0,0.624,5030.448717948718
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,11864.0,1.072484375,11062.165824094174
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,11583.0,0.5831875,19861.536812774622
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,17414.0,1.092734375,15936.169300064344
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,19000.0,1.037703125,18309.668287835215
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,1467.0,0.1025625,14303.47349177331
107,left Gustatory areas,GU-L,5.0,6.0,22312.0,0.884859375,25215.306104430434
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,926.0,0.0978125,9467.092651757188
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,5013.0,0.20109375,24928.67132867133
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,3570.0,0.0735,48571.42857142857
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,7421.0,0.272515625,27231.466085660228
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,5237.0,0.219875,23818.078453666858
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,145.0,0.0200625,7227.414330218068
114,left Visceral area,VISC-L,5.0,6.0,12806.0,1.177078125,10879.481767618441
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,437.0,0.171578125,2546.9447227028504
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,2311.0,0.268859375,8595.571569710002
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,1508.0,0.09134375,16509.06602805337
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,4483.0,0.35340625,12685.11804757273
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,3775.0,0.267125,14131.960692559664
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,292.0,0.024765625,11790.536277602523
121,left Auditory areas,AUD-L,5.0,6.0,28123.0,2.903578125,9685.635718859812
122,left Dorsal auditory area,AUDd-L,121.0,7.0,5455.0,0.607375,8981.271866639227
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,467.0,0.098125,4759.235668789809
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,1337.0,0.164,8152.4390243902435
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,648.0,0.06609375,9804.255319148935
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,1675.0,0.17165625,9757.873657382122
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,1084.0,0.092265625,11748.687552921252
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,244.0,0.015234375,16016.410256410256
136,left Primary auditory area,AUDp-L,121.0,7.0,10087.0,1.07671875,9368.277463358003
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,1889.0,0.18984375,9950.28806584362
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,3399.0,0.235625,14425.464190981433
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,1135.0,0.117375,9669.861554845582
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,2032.0,0.3574375,5684.909949291834
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,1303.0,0.149203125,8733.061053513456
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,329.0,0.027234375,12080.321285140562
143,left Posterior auditory area,AUDpo-L,121.0,7.0,2773.0,0.306625,9043.620057072972
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,663.0,0.056703125,11692.477266464592
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,830.0,0.073265625,11328.641501386222
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,294.0,0.0373125,7879.396984924623
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,470.0,0.0906875,5182.6326671261195
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,388.0,0.039578125,9803.395183576788
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,128.0,0.009078125,14099.827882960413
150,left Ventral auditory area,AUDv-L,121.0,7.0,9808.0,0.912859375,10744.261677763894
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,1621.0,0.145921875,11108.684013277652
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,3006.0,0.19434375,15467.438494934877
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,1261.0,0.10675,11812.64637002342
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,2332.0,0.30221875,7716.265122531279
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,1336.0,0.141671875,9430.241535237676
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,252.0,0.021953125,11479.003558718861
157,left Visual areas,VIS-L,5.0,6.0,82271.0,6.73221875,12220.488230570345
164,left Anterolateral visual area,VISal-L,157.0,7.0,3028.0,0.37953125,7978.262659530671
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,498.0,0.058921875,8451.86953062848
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,843.0,0.099625,8461.731493099122
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,280.0,0.051671875,5418.808587843968
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,583.0,0.101765625,5728.8499923230465
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,637.0,0.0563125,11311.875693673695
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,187.0,0.011234375,16645.340751043117
171,left Anteromedial visual area,VISam-L,157.0,7.0,3377.0,0.3951875,8545.310770204016
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,294.0,0.066859375,4397.289086235101
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,1458.0,0.104,14019.23076923077
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,303.0,0.030171875,10042.465044018643
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,678.0,0.11375,5960.43956043956
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,504.0,0.067796875,7433.970961050933
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,140.0,0.012609375,11102.850061957868
178,left Lateral visual area,VISl-L,157.0,7.0,14730.0,0.61309375,24025.68938274122
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,1317.0,0.0928125,14189.89898989899
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,3822.0,0.150609375,25376.90631808279
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,2945.0,0.089640625,32853.40770437511
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,2975.0,0.157,18949.04458598726
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,3055.0,0.10353125,29507.998792635073
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,616.0,0.0195,31589.74358974359
185,left Primary visual area,VISp-L,157.0,7.0,39180.0,3.537703125,11074.982443587603
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,2779.0,0.630546875,4407.285342584562
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,13356.0,0.99971875,13359.757431777687
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,9171.0,0.5121875,17905.55216595485
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,5518.0,0.776203125,7108.963906838175
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,7231.0,0.534015625,13540.802293940369
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,1125.0,0.08503125,13230.429988974642
192,left Posterolateral visual area,VISpl-L,157.0,7.0,3927.0,0.397140625,9888.18507298265
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,528.0,0.0949375,5561.553653719553
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,984.0,0.104203125,9443.094916779128
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,429.0,0.0181875,23587.628865979383
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,1308.0,0.121671875,10750.224733530244
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,623.0,0.05375,11590.697674418605
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,55.0,0.004390625,12526.690391459073
199,left posteromedial visual area,VISpm-L,157.0,7.0,2118.0,0.522125,4056.4998802968644
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,175.0,0.0939375,1862.9407850964737
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,1125.0,0.14671875,7667.731629392971
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,205.0,0.049328125,4155.8441558441555
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,264.0,0.14246875,1853.0379469181837
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,274.0,0.075359375,3635.911258552768
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,75.0,0.0143125,5240.174672489083
206,left Laterointermediate area,VISli-L,157.0,7.0,4186.0,0.246234375,17000.063455803032
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,541.0,0.03734375,14487.029288702928
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,1220.0,0.05871875,20777.00904736562
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,455.0,0.02853125,15947.426067907994
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,841.0,0.07396875,11369.66624419096
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,922.0,0.03984375,23140.39215686275
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,207.0,0.007828125,26443.11377245509
213,left Postrhinal area,VISpor-L,157.0,7.0,11725.0,0.641203125,18285.93708117065
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,1904.0,0.12509375,15220.584561578815
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,4058.0,0.186953125,21705.975762641036
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,858.0,0.03025,28363.636363636364
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,2807.0,0.192390625,14590.108015918135
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,1939.0,0.090234375,21488.484848484848
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,159.0,0.01628125,9765.834932821497
220,left Anterior cingulate area,ACA-L,5.0,6.0,33081.0,2.754296875,12010.687845695646
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,14887.0,1.556421875,9564.887412032807
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,3461.0,0.289625,11949.935261113507
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,4126.0,0.304125,13566.789971228936
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,5173.0,0.600515625,8614.263783727525
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,2041.0,0.349875,5833.5119685602
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,86.0,0.01228125,7002.544529262086
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,18194.0,1.197875,15188.563080454973
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,3217.0,0.23403125,13746.027507010282
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,5481.0,0.24753125,22142.658755207674
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,6783.0,0.504171875,13453.745312548423
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,2381.0,0.181234375,13137.684283127855
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,332.0,0.03090625,10742.163801820021
238,left Prelimbic area,PL-L,5.0,6.0,14683.0,1.198703125,12249.071261910658
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,3941.0,0.25490625,15460.585999754812
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,3522.0,0.20753125,16970.93811173016
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,5583.0,0.494078125,11299.832389867493
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,1548.0,0.231484375,6687.276409044887
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,89.0,0.010703125,8315.328467153284
245,left Infralimbic area,ILA-L,5.0,6.0,11013.0,0.419796875,26234.116202032234
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,1323.0,0.073140625,18088.44264046144
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,2313.0,0.0715625,32321.39737991266
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,5228.0,0.167359375,31238.166371020445
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,2119.0,0.102421875,20688.939740655987
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,30.0,0.0053125,5647.058823529412
252,left Orbital area,ORB-L,5.0,6.0,35486.0,2.946921875,12041.717257943934
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,8473.0,1.36346875,6214.297174027641
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,1228.0,0.18784375,6537.348194975877
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,2544.0,0.31075,8186.645213193885
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,3288.0,0.603515625,5448.077669902913
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,1364.0,0.2386875,5714.584969887405
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,49.0,0.022671875,2161.2680909717437
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,14372.0,0.694828125,20684.251950797185
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,4126.0,0.205578125,20070.228775556738
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,4066.0,0.158234375,25696.06003752345
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,5024.0,0.2359375,21293.774834437085
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,1146.0,0.093203125,12295.725062866723
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,10.0,0.001875,5333.333333333334
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,12641.0,0.888625,14225.348150232101
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,3000.0,0.19271875,15566.726122912276
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,4184.0,0.26178125,15982.81007520592
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,4510.0,0.309953125,14550.58728638403
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,917.0,0.119,7705.882352941177
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,30.0,0.005171875,5800.60422960725
278,left Agranular insular area,AI-L,5.0,6.0,39575.0,3.94978125,10019.542221483785
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,20872.0,1.86365625,11199.490249341852
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,1198.0,0.23034375,5200.9225342558675
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,5882.0,0.46315625,12699.81782605762
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,8694.0,0.75421875,11527.159726538222
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,5013.0,0.39071875,12830.200751819562
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,85.0,0.02521875,3370.5080545229243
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,11130.0,1.217265625,9143.443938129773
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,818.0,0.210953125,3877.6386934301163
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,3970.0,0.40159375,9885.61201462921
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,3809.0,0.37634375,10121.066179523375
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,2442.0,0.218109375,11196.217494089835
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,91.0,0.010265625,8864.535768645357
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,7573.0,0.868859375,8716.02496088622
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,848.0,0.12546875,6758.655043586551
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,2913.0,0.29709375,9804.985799936889
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,2728.0,0.3605625,7565.955971572196
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,1083.0,0.084234375,12856.983861992208
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,1.0,0.0015,666.6666666666666
297,left Retrosplenial area,RSP-L,5.0,6.0,19037.0,5.243828125,3630.3630756395164
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,6359.0,1.178046875,5397.917633795345
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,950.0,0.253203125,3751.9284171551994
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,2555.0,0.334421875,7640.050460215858
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,1565.0,0.366734375,4267.3938051212135
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,1190.0,0.20546875,5791.634980988593
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,99.0,0.01821875,5433.962264150944
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,7012.0,1.899359375,3691.7710741286123
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,901.0,0.415375,2169.1242852843816
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,3077.0,0.486953125,6318.883362746671
