name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
"Secondary motor area, layer 6b",MOs6b,305.0,123.0,428.0,0.03759375,0.0371875,0.07478125,8113.050706566915,3307.563025210084,5723.35979941496
Somatosensory areas,SS,159812.0,65414.0,225226.0,16.666171875,16.666015625,33.3321875,9589.004673576246,3924.993320051564,6757.01227229686
Primary somatosensory area,SSp,119412.0,45826.0,165238.0,12.1535,12.1554375,24.3089375,9825.317809684451,3770.0000514173184,6797.417616463081
"Primary somatosensory area, nose",SSp-n,18283.0,5703.0,23986.0,1.509703125,1.5095625,3.019265625,12110.327982529678,3777.9157868587754,7944.315929473744
"Primary somatosensory area, nose, layer 1",SSp-n1,1001.0,1448.0,2449.0,0.2028125,0.202515625,0.40532812500000004,4935.593220338983,7150.065581359463,6042.018426429204
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,2803.0,1388.0,4191.0,0.3201875,0.32015625,0.64034375,8754.24555924263,4335.383113714007,6544.9221609487095
"Primary somatosensory area, nose, layer 4",SSp-n4,4474.0,1205.0,5679.0,0.274109375,0.273953125,0.5480625,16321.951775637006,4398.562710317687,10361.956893602463
"Primary somatosensory area, nose, layer 5",SSp-n5,3442.0,510.0,3952.0,0.283515625,0.283515625,0.56703125,12140.42435932764,1798.842656379168,6969.633507853403
"Primary somatosensory area, nose, layer 6a",SSp-n6a,6159.0,1075.0,7234.0,0.402328125,0.402546875,0.804875,15308.40032622626,2670.496448394985,8987.731014132629
"Primary somatosensory area, nose, layer 6b",SSp-n6b,404.0,77.0,481.0,0.02675,0.026875,0.053625,15102.803738317758,2865.1162790697676,8969.69696969697
"Primary somatosensory area, barrel field",SSp-bfd,34511.0,17147.0,51658.0,3.145734375,3.144515625,6.29025,10970.7292116805,5452.986101794295,8212.392194268908
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,2884.0,5196.0,8080.0,0.419375,0.41946875,0.83884375,6876.900149031297,12387.09677419355,9632.306374101256
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,5932.0,3973.0,9905.0,0.75821875,0.75809375,1.5163125000000002,7823.599719737872,5240.776618986768,6532.294629240344
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,9377.0,3402.0,12779.0,0.641265625,0.641375,1.282640625,14622.645647035892,5304.2291950886765,9963.040114997137
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,6242.0,1876.0,8118.0,0.603984375,0.6041875,1.2081718750000001,10334.704436683482,3104.996379435192,6719.242657424052
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,9050.0,2494.0,11544.0,0.648828125,0.64875,1.297578125,13948.223961468995,3844.3159922928703,8896.574146547053
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,1026.0,206.0,1232.0,0.0740625,0.072640625,0.146703125,13853.164556962023,2835.878683587868,8397.912450740228
"Primary somatosensory area, lower limb",SSp-ll,5530.0,3209.0,8739.0,1.176484375,1.17609375,2.352578125,4700.444916661133,2728.523980337452,3714.648158602597
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,877.0,1420.0,2297.0,0.149265625,0.14996875,0.29923437500000005,5875.431801528315,9468.639299854136,7676.2571145109905
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,1771.0,902.0,2673.0,0.32325,0.32334375,0.64659375,5478.731631863883,2789.600850488064,4133.971291866029
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,859.0,198.0,1057.0,0.1366875,0.13634375,0.27303125,6284.407864654779,1452.2117808847122,3871.351722559231
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,865.0,138.0,1003.0,0.278,0.2776875,0.5556875,3111.5107913669062,496.9615124915598,1804.9713193116634
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,1023.0,480.0,1503.0,0.263890625,0.26378125,0.527671875,3876.6060749600338,1819.689610235754,2848.361019809896
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,135.0,71.0,206.0,0.025390625,0.02496875,0.050359375,5316.923076923077,2843.554443053817,4090.5988209742477
"Primary somatosensory area, mouth",SSp-m,35747.0,7316.0,43063.0,3.105328125,3.1075,6.212828125,11511.50492349339,2354.3041029766696,6931.303930124415
"Primary somatosensory area, mouth, layer 1",SSp-m1,2847.0,1562.0,4409.0,0.3904375,0.39221875,0.78265625,7291.820073635345,3982.4715162138473,5633.379916150928
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,8652.0,3316.0,11968.0,0.7490625,0.749703125,1.4987656249999999,11550.43804755945,4423.084137471082,7985.2378519823615
"Primary somatosensory area, mouth, layer 4",SSp-m4,5305.0,837.0,6142.0,0.4736875,0.473421875,0.9471093749999999,11199.366671064785,1767.979141225783,6484.9954631691835
"Primary somatosensory area, mouth, layer 5",SSp-m5,5137.0,529.0,5666.0,0.60871875,0.60925,1.2179687499999998,8439.036911545767,868.2806729585557,4652.007697241822
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,13397.0,1010.0,14407.0,0.82609375,0.8255625,1.6516562499999998,16217.287686778893,1223.4082822318117,8722.759351408626
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,409.0,62.0,471.0,0.057328125,0.05734375,0.114671875,7134.369037884982,1081.198910081744,4107.371576509061
"Primary somatosensory area, upper limb",SSp-ul,15587.0,8048.0,23635.0,1.88471875,1.88615625,3.770875,8270.199466100712,4266.878738174528,6267.776046673517
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,3119.0,3134.0,6253.0,0.230640625,0.231265625,0.46190624999999996,13523.203035024728,13551.51678940612,13537.379067722077
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,3342.0,1554.0,4896.0,0.4891875,0.48934375,0.9785312500000001,6831.736297431967,3175.6817165847115,5003.417111104014
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,2362.0,821.0,3183.0,0.261640625,0.261640625,0.52328125,9027.650044789489,3137.8919080322485,6082.770976410869
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,1458.0,659.0,2117.0,0.395625,0.3961875,0.7918125,3685.308056872038,1663.3538412998894,2673.612755545031
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,4883.0,1783.0,6666.0,0.470546875,0.47053125,0.941078125,10377.287066246055,3789.333864647672,7083.365156320046
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,423.0,97.0,520.0,0.037078125,0.0371875,0.074265625,11408.343868520858,2608.403361344538,7001.893540921523
"Primary somatosensory area, trunk",SSp-tr,3324.0,1997.0,5321.0,0.700375,0.700359375,1.4007343749999999,4746.0289130822775,2851.3932579256184,3798.721652704497
"Primary somatosensory area, trunk, layer 1",SSp-tr1,640.0,1079.0,1719.0,0.10228125,0.102109375,0.204390625,6257.256339749465,10567.100229533282,8410.366179955661
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,833.0,394.0,1227.0,0.21225,0.211515625,0.42376562500000003,3924.6171967020023,1862.7465465021792,2895.4684561778695
"Primary somatosensory area, trunk, layer 4",SSp-tr4,651.0,179.0,830.0,0.07596875,0.076625,0.15259375,8569.313039901275,2336.05220228385,5439.279131681344
"Primary somatosensory area, trunk, layer 5",SSp-tr5,709.0,185.0,894.0,0.17646875,0.176765625,0.353234375,4017.70851779706,1046.583576416512,2530.8975096209138
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,406.0,132.0,538.0,0.11621875,0.116234375,0.23245312499999998,3493.4122075826835,1135.6365102836403,2314.445116622975
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,85.0,28.0,113.0,0.0171875,0.017109375,0.034296875000000004,4945.454545454545,1636.5296803652968,3294.7608200455575
"Primary somatosensory area, unassigned",SSp-un,6430.0,2406.0,8836.0,0.63115625,0.63125,1.26240625,10187.651631430412,3811.485148514851,6999.331633537144
"Primary somatosensory area, unassigned, layer 1",SSp-un1,805.0,774.0,1579.0,0.08315625,0.083015625,0.166171875,9680.571213829387,9323.546019198193,9502.209685002352
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,1612.0,407.0,2019.0,0.165390625,0.1659375,0.331328125,9746.622579121398,2452.7306967984937,6093.6571563310545
"Primary somatosensory area, unassigned, layer 4",SSp-un4,1253.0,199.0,1452.0,0.09409375,0.093875,0.18796875000000002,13316.50614413816,2119.8402130492677,7724.688279301745
"Primary somatosensory area, unassigned, layer 5",SSp-un5,870.0,264.0,1134.0,0.129125,0.1288125,0.2579375,6737.657308809294,2049.4905385735083,4396.413859946692
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,1759.0,718.0,2477.0,0.146953125,0.147421875,0.294375,11969.803296119086,4870.376258611553,8414.43736730361
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,131.0,44.0,175.0,0.0124375,0.0121875,0.024625,10532.663316582912,3610.25641025641,7106.598984771574
Supplemental somatosensory area,SSs,40400.0,19588.0,59988.0,4.512671875,4.510578125,9.02325,8952.567596109568,4342.680573790083,6648.158922782811
"Supplemental somatosensory area, layer 1",SSs1,5984.0,4807.0,10791.0,0.624,0.623453125,1.247453125,9589.74358974359,7710.282950301997,8650.425241429411
"Supplemental somatosensory area, layer 2/3",SSs2/3,7776.0,5501.0,13277.0,1.072484375,1.07234375,2.144828125,7250.455280525649,5129.8848899898,6190.239602532254
"Supplemental somatosensory area, layer 4",SSs4,7181.0,3964.0,11145.0,0.5831875,0.58265625,1.16584375,12313.36405529954,6803.32528828104,9559.600075052938
"Supplemental somatosensory area, layer 5",SSs5,8783.0,2581.0,11364.0,1.092734375,1.09278125,2.185515625,8037.634946736255,2361.8633646944436,5199.688288661858
"Supplemental somatosensory area, layer 6a",SSs6a,10004.0,2555.0,12559.0,1.037703125,1.03634375,2.0740468749999996,9640.522186921236,2465.3981847239397,6055.311551239652
"Supplemental somatosensory area, layer 6b",SSs6b,672.0,180.0,852.0,0.1025625,0.103,0.20556249999999998,6552.102376599634,1747.5728155339807,4144.7248403770145
Gustatory areas,GU,7441.0,3053.0,10494.0,0.884859375,0.883828125,1.7686875,8409.245819427522,3454.2915230266067,5933.21318774515
"Gustatory areas, layer 1",GU1,983.0,651.0,1634.0,0.0978125,0.098875,0.19668750000000002,10049.840255591054,6584.070796460177,8307.594534477279
"Gustatory areas, layer 2/3",GU2/3,1959.0,1167.0,3126.0,0.20109375,0.201015625,0.402109375,9741.724941724942,5805.518849591916,7774.004274334564
"Gustatory areas, layer 4",GU4,369.0,188.0,557.0,0.0735,0.073796875,0.147296875,5020.408163265306,2547.5333474486556,3781.4787313037023
"Gustatory areas, layer 5",GU5,2964.0,753.0,3717.0,0.272515625,0.272171875,0.5446875,10876.440571068171,2766.63413513979,6824.096385542169
"Gustatory areas, layer 6a",GU6a,1150.0,288.0,1438.0,0.219875,0.2186875,0.43856249999999997,5230.244457077885,1316.9476993426692,3278.894114293858
"Gustatory areas, layer 6b",GU6b,16.0,6.0,22.0,0.0200625,0.01928125,0.03934375,797.5077881619937,311.1831442463533,559.1739475774425
Visceral area,VISC,7982.0,3594.0,11576.0,1.177078125,1.17634375,2.353421875,6781.198146894455,3055.2293919188164,4918.795105531175
"Visceral area, layer 1",VISC1,1094.0,523.0,1617.0,0.171578125,0.16690625,0.338484375,6376.104179947181,3133.495600074892,4777.17767622213
"Visceral area, layer 2/3",VISC2/3,1986.0,1116.0,3102.0,0.268859375,0.271078125,0.5399375,7386.761201836462,4116.894345495418,5745.109387660609
"Visceral area, layer 4",VISC4,565.0,251.0,816.0,0.09134375,0.091109375,0.182453125,6185.425932261375,2754.9305436460295,4472.381604864263
"Visceral area, layer 5",VISC5,2878.0,1061.0,3939.0,0.35340625,0.35278125,0.7061875,8143.602440534089,3007.529453450262,5577.838746791752
"Visceral area, layer 6a",VISC6a,1428.0,629.0,2057.0,0.267125,0.269078125,0.536203125,5345.811885821245,2337.6110562685094,3836.2327709298597
"Visceral area, layer 6b",VISC6b,31.0,14.0,45.0,0.024765625,0.025390625,0.05015625,1251.7350157728706,551.3846153846154,897.196261682243
Auditory areas,AUD,28889.0,30023.0,58912.0,2.903578125,2.89728125,5.800859375,9949.448148566693,10362.473439539224,10155.736623075783
Dorsal auditory area,AUDd,6123.0,4420.0,10543.0,0.607375,0.60696875,1.2143437499999998,10081.08664334225,7282.088245894044,8682.05563704676
"Dorsal auditory area, layer 1",AUDd1,322.0,1042.0,1364.0,0.098125,0.09871875,0.19684374999999998,3281.5286624203823,10555.238999683444,6929.353865692968
"Dorsal auditory area, layer 2/3",AUDd2/3,1484.0,1106.0,2590.0,0.164,0.163453125,0.327453125,9048.780487804876,6766.465921040053,7909.529035644415
"Dorsal auditory area, layer 4",AUDd4,1134.0,842.0,1976.0,0.06609375,0.066390625,0.132484375,17157.44680851064,12682.513532595904,14914.966387545703
"Dorsal auditory area, layer 5",AUDd5,1721.0,946.0,2667.0,0.17165625,0.17121875,0.34287500000000004,10025.851083196796,5525.095820405183,7778.3448778709435
"Dorsal auditory area, layer 6a",AUDd6a,1227.0,405.0,1632.0,0.092265625,0.092140625,0.18440625,13298.560541913632,4395.455316262506,8850.025419420437
"Dorsal auditory area, layer 6b",AUDd6b,235.0,79.0,314.0,0.015234375,0.015046875,0.03028125,15425.641025641024,5250.259605399792,10369.453044375645
Primary auditory area,AUDp,12068.0,12760.0,24828.0,1.07671875,1.07509375,2.1518125,11208.126541866202,11868.732377990293,11538.180022655319
"Primary auditory area, layer 1",AUDp1,1132.0,1565.0,2697.0,0.18984375,0.1886875,0.37853125,5962.798353909465,8294.137131500496,7124.907124576901
"Primary auditory area, layer 2/3",AUDp2/3,3108.0,2781.0,5889.0,0.235625,0.23571875,0.47134375,13190.450928381964,11797.95837200053,12494.066167208115
"Primary auditory area, layer 4",AUDp4,2219.0,2772.0,4991.0,0.117375,0.117359375,0.234734375,18905.218317358893,23619.757688723206,21262.3310923251
"Primary auditory area, layer 5",AUDp5,3614.0,4224.0,7838.0,0.3574375,0.35709375,0.7145312500000001,10110.858541703094,11828.82646363875,10969.429258692324
"Primary auditory area, layer 6a",AUDp6a,1775.0,1183.0,2958.0,0.149203125,0.14903125,0.298234375,11896.533668446958,7937.9324806039,9918.373762246556
"Primary auditory area, layer 6b",AUDp6b,220.0,235.0,455.0,0.027234375,0.027203125,0.0544375,8078.026391279403,8638.713383113152,8358.208955223881
Posterior auditory area,AUDpo,2474.0,4915.0,7389.0,0.306625,0.3053125,0.6119375,8068.487566245414,16098.259979529172,12074.762537023797
"Posterior auditory area, layer 1",AUDpo1,457.0,634.0,1091.0,0.056703125,0.056125,0.112828125,8059.520529071369,11296.213808463252,9669.574851128653
"Posterior auditory area, layer 2/3",AUDpo2/3,1013.0,1584.0,2597.0,0.073265625,0.07325,0.14651562499999998,13826.40221795692,21624.573378839592,17725.071984643277
"Posterior auditory area, layer 4",AUDpo4,305.0,1331.0,1636.0,0.0373125,0.0371875,0.0745,8174.204355108878,35791.596638655465,21959.731543624162
"Posterior auditory area, layer 5",AUDpo5,371.0,1074.0,1445.0,0.0906875,0.090703125,0.181390625,4090.9717436250858,11840.826873385013,7966.233095012491
"Posterior auditory area, layer 6a",AUDpo6a,269.0,234.0,503.0,0.039578125,0.0393125,0.07889062499999999,6796.683774180813,5952.305246422893,6375.916022974847
"Posterior auditory area, layer 6b",AUDpo6b,59.0,58.0,117.0,0.009078125,0.008734375,0.017812500000000002,6499.139414802065,6640.429338103756,6568.421052631578
Ventral auditory area,AUDv,8224.0,7928.0,16152.0,0.912859375,0.90990625,1.8227656250000002,9009.054653133184,8712.985541092832,8861.259932965873
"Ventral auditory area, layer 1",AUDv1,808.0,1054.0,1862.0,0.145921875,0.14425,0.29017187499999997,5537.209551343827,7306.759098786829,6416.886543535621
"Ventral auditory area, layer 2/3",AUDv2/3,1978.0,1573.0,3551.0,0.19434375,0.1919375,0.38628125,10177.842096800128,8195.376098990557,9192.783755359598
"Ventral auditory area, layer 4",AUDv4,1403.0,1391.0,2794.0,0.10675,0.107203125,0.213953125,13142.857142857143,12975.368022154204,13058.935222376396
"Ventral auditory area, layer 5",AUDv5,2651.0,2878.0,5529.0,0.30221875,0.302015625,0.604234375,8771.79195533037,9529.30829323814,9150.422797445113
"Ventral auditory area, layer 6a",AUDv6a,1292.0,858.0,2150.0,0.141671875,0.141203125,0.282875,9119.66471820889,6076.35277193759,7600.53026955369
"Ventral auditory area, layer 6b",AUDv6b,92.0,174.0,266.0,0.021953125,0.023296875,0.04525,4190.747330960854,7468.812877263581,5878.453038674033
Visual areas,VIS,44000.0,22086.0,66086.0,6.73221875,6.726890625,13.459109375,6535.735339853595,3283.2405387890485,4910.131730020212
Anterolateral visual area,VISal,2327.0,1748.0,4075.0,0.37953125,0.377265625,0.756796875,6131.24742692466,4633.340236073721,5384.535976050376
"Anterolateral visual area, layer 1",VISal1,528.0,821.0,1349.0,0.058921875,0.058296875,0.11721875,8961.01829753381,14083.087644063256,11508.397760597174
"Anterolateral visual area, layer 2/3",VISal2/3,690.0,373.0,1063.0,0.099625,0.09903125,0.19865625,6925.972396486825,3766.487851057116,5350.951706779928
"Anterolateral visual area, layer 4",VISal4,345.0,142.0,487.0,0.051671875,0.0520625,0.10373437499999999,6676.746295736317,2727.4909963985597,4694.682934176834
"Anterolateral visual area, layer 5",VISal5,291.0,190.0,481.0,0.101765625,0.10153125,0.203296875,2859.5117457392907,1871.345029239766,2365.998001690877
"Anterolateral visual area, layer 6a",VISal6a,400.0,195.0,595.0,0.0563125,0.055359375,0.111671875,7103.218645948946,3522.4386113463165,5328.109696376102
"Anterolateral visual area, layer 6b",VISal6b,73.0,27.0,100.0,0.011234375,0.010984375,0.02221875,6497.913769123783,2458.036984352774,4500.7032348804505
Anteromedial visual area,VISam,2713.0,695.0,3408.0,0.3951875,0.395453125,0.790640625,6865.095682429226,1757.4775771464697,4310.428647655185
"Anteromedial visual area, layer 1",VISam1,1149.0,234.0,1383.0,0.066859375,0.067546875,0.13440625,17185.32367375555,3464.2609299097844,10289.70006975122
"Anteromedial visual area, layer 2/3",VISam2/3,776.0,343.0,1119.0,0.104,0.103828125,0.20782812499999997,7461.538461538462,3303.536493604214,5384.256822795279
"Anteromedial visual area, layer 4",VISam4,262.0,33.0,295.0,0.030171875,0.030125,0.060296875,8683.583635422061,1095.4356846473029,4892.459186317699
"Anteromedial visual area, layer 5",VISam5,361.0,47.0,408.0,0.11375,0.11346875,0.22721875,3173.6263736263736,414.2109611677224,1795.626461284555
"Anteromedial visual area, layer 6a",VISam6a,128.0,27.0,155.0,0.067796875,0.068171875,0.13596875000000003,1887.9926250288083,396.05775842310334,1139.967823488853
"Anteromedial visual area, layer 6b",VISam6b,37.0,11.0,48.0,0.012609375,0.0123125,0.024921875000000003,2934.3246592317223,893.4010152284263,1926.0188087774293
Lateral visual area,VISl,2596.0,2689.0,5285.0,0.61309375,0.612828125,1.225921875,4234.2627045211275,4387.853445858087,4311.041435654291
"Lateral visual area, layer 1",VISl1,510.0,923.0,1433.0,0.0928125,0.09240625,0.18521875,5494.949494949495,9988.501859993235,7736.797705415894
"Lateral visual area, layer 2/3",VISl2/3,1006.0,1057.0,2063.0,0.150609375,0.150921875,0.30153125000000003,6679.531071687935,7003.623563515891,6841.7452585760175
"Lateral visual area, layer 4",VISl4,270.0,244.0,514.0,0.089640625,0.089609375,0.17925000000000002,3012.027191912149,2722.9293809938968,2867.503486750348
"Lateral visual area, layer 5",VISl5,383.0,197.0,580.0,0.157,0.15721875,0.31421875,2439.4904458598726,1253.0312065195787,1845.8478368970661
"Lateral visual area, layer 6a",VISl6a,368.0,254.0,622.0,0.10353125,0.10365625,0.20718750000000002,3554.4823422879563,2450.4069942719325,3002.1116138763196
"Lateral visual area, layer 6b",VISl6b,59.0,14.0,73.0,0.0195,0.019015625,0.038515625,3025.641025641026,736.2366474938373,1895.3346855983773
Primary visual area,VISp,27853.0,11129.0,38982.0,3.537703125,3.535171875,7.072875,7873.187493650982,3148.0789035186585,5511.478712687556
"Primary visual area, layer 1",VISp1,5420.0,3821.0,9241.0,0.630546875,0.631125,1.261671875,8595.713046710445,6054.268171915231,7324.4083371518445
"Primary visual area, layer 2/3",VISp2/3,9324.0,4592.0,13916.0,0.99971875,1.000015625,1.999734375,9326.623112750462,4591.928251121076,6958.924232124579
"Primary visual area, layer 4",VISp4,3237.0,1245.0,4482.0,0.5121875,0.5121875,1.024375,6319.951189749847,2430.750457596095,4375.350823672971
"Primary visual area, layer 5",VISp5,3966.0,592.0,4558.0,0.776203125,0.77603125,1.5522343749999998,5109.487287879703,762.8558772600975,2936.4122283401953
"Primary visual area, layer 6a",VISp6a,4934.0,788.0,5722.0,0.534015625,0.53453125,1.068546875,9239.430026040904,1474.188833674364,5354.935879626245
"Primary visual area, layer 6b",VISp6b,972.0,91.0,1063.0,0.08503125,0.08128125,0.1663125,11431.09151047409,1119.569396386005,6391.582111987975
Posterolateral visual area,VISpl,1551.0,602.0,2153.0,0.397140625,0.39575,0.7928906250000001,3905.417633867096,1521.1623499684144,2715.380825697113
"Posterolateral visual area, layer 1",VISpl1,542.0,198.0,740.0,0.0949375,0.094359375,0.18929687499999998,5709.019091507571,2098.360655737705,3909.2034667767234
"Posterolateral visual area, layer 2/3",VISpl2/3,485.0,198.0,683.0,0.104203125,0.10425,0.208453125,4654.370970160444,1899.2805755395684,3276.516003298104
"Posterolateral visual area, layer 4",VISpl4,86.0,21.0,107.0,0.0181875,0.017875,0.0360625,4728.52233676976,1174.8251748251748,2967.0710571923746
"Posterolateral visual area, layer 5",VISpl5,333.0,110.0,443.0,0.121671875,0.121453125,0.24312499999999998,2736.869140875818,905.699215232214,1822.107969151671
"Posterolateral visual area, layer 6a",VISpl6a,102.0,73.0,175.0,0.05375,0.05359375,0.10734375,1897.6744186046512,1362.0991253644315,1630.2765647743813
"Posterolateral visual area, layer 6b",VISpl6b,3.0,2.0,5.0,0.004390625,0.00421875,0.008609375,683.2740213523131,474.074074074074,580.7622504537204
posteromedial visual area,VISpm,3566.0,1112.0,4678.0,0.522125,0.522546875,1.044671875,6829.782140292076,2128.038752504261,4477.961082277629
"posteromedial visual area, layer 1",VISpm1,615.0,415.0,1030.0,0.0939375,0.094328125,0.188265625,6546.906187624751,4399.536193473579,5470.99344343929
"posteromedial visual area, layer 2/3",VISpm2/3,1476.0,426.0,1902.0,0.14671875,0.1465625,0.29328125000000005,10060.063897763575,2906.609808102345,6485.242408098028
"posteromedial visual area, layer 4",VISpm4,383.0,97.0,480.0,0.049328125,0.04925,0.098578125,7764.333227747862,1969.5431472081216,4869.234427009034
"posteromedial visual area, layer 5",VISpm5,747.0,127.0,874.0,0.14246875,0.143078125,0.285546875,5243.255099802588,887.6269520585345,3060.793433652531
"posteromedial visual area, layer 6a",VISpm6a,249.0,39.0,288.0,0.075359375,0.075609375,0.15096875,3304.1675305826247,515.8090514569126,1907.6795694473192
"posteromedial visual area, layer 6b",VISpm6b,96.0,8.0,104.0,0.0143125,0.01371875,0.02803125,6707.423580786026,583.1435079726651,3710.144927536232
Laterointermediate area,VISli,932.0,1027.0,1959.0,0.246234375,0.24634375,0.492578125,3785.011739323561,4168.9712038564,3977.034099920698
"Laterointermediate area, layer 1",VISli1,177.0,178.0,355.0,0.03734375,0.0373125,0.07465625000000001,4739.748953974895,4770.519262981575,4755.127668480535
"Laterointermediate area, layer 2/3",VISli2/3,296.0,371.0,667.0,0.05871875,0.0584375,0.11715625,5040.979244278872,6348.6631016042775,5693.251533742331
"Laterointermediate area, layer 4",VISli4,76.0,161.0,237.0,0.02853125,0.028546875,0.057078125,2663.745892661555,5639.846743295019,4152.203668217903
"Laterointermediate area, layer 5",VISli5,260.0,154.0,414.0,0.07396875,0.074296875,0.148265625,3514.997887621462,2072.7655099894846,2792.285804615871
"Laterointermediate area, layer 6a",VISli6a,115.0,146.0,261.0,0.03984375,0.03953125,0.079375,2886.274509803922,3693.280632411067,3288.1889763779527
"Laterointermediate area, layer 6b",VISli6b,8.0,17.0,25.0,0.007828125,0.00821875,0.016046875000000002,1021.9560878243512,2068.4410646387832,1557.9357351509248
