name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,1835.0,5100.0,6935.0,0.419375,0.41946875,0.83884375,4375.558867362146,12158.235863815838,8267.332265395075
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,7950.0,8117.0,16067.0,0.75821875,0.75809375,1.5163125000000002,10485.10077072085,10707.119007378704,10596.100737809653
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,14720.0,17772.0,32492.0,0.641265625,0.641375,1.282640625,22954.60636924052,27709.21847593062,25332.115143320054
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,8980.0,10638.0,19618.0,0.603984375,0.6041875,1.2081718750000001,14867.934290518691,17607.116995965658,16237.755907039302
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,13572.0,14161.0,27733.0,0.648828125,0.64875,1.297578125,20917.712221553284,21828.131021194604,21372.894213980373
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,1326.0,1350.0,2676.0,0.0740625,0.072640625,0.146703125,17903.79746835443,18584.641858464187,18240.920225796144
"Primary somatosensory area, lower limb",SSp-ll,13402.0,22696.0,36098.0,1.176484375,1.17609375,2.352578125,11391.566505080018,19297.781320579248,15344.017533955435
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,785.0,2088.0,2873.0,0.149265625,0.14996875,0.29923437500000005,5259.080916989427,13922.90060429256,9601.169651715314
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,2569.0,3914.0,6483.0,0.32325,0.32334375,0.64659375,7947.409126063419,12104.764666086789,10026.388284761491
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,2566.0,4346.0,6912.0,0.1366875,0.13634375,0.27303125,18772.74805669867,31875.315150126055,25315.783449696693
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,3853.0,7001.0,10854.0,0.278,0.2776875,0.5556875,13859.712230215826,25211.793832995725,19532.56101675852
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,3195.0,4810.0,8005.0,0.263890625,0.26378125,0.527671875,12107.288767837052,18234.806302570785,15170.412484083978
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,434.0,537.0,971.0,0.025390625,0.02496875,0.050359375,17092.923076923078,21506.88360450563,19281.414830902886
"Primary somatosensory area, mouth",SSp-m,22351.0,34098.0,56449.0,3.105328125,3.1075,6.212828125,7197.6290750272965,10972.807723250202,9085.878260957043
"Primary somatosensory area, mouth, layer 1",SSp-m1,998.0,6660.0,7658.0,0.3904375,0.39221875,0.78265625,2556.106931327037,16980.320293203727,9784.627670193651
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,6250.0,5568.0,11818.0,0.7490625,0.749703125,1.4987656249999999,8343.763037129745,7426.939830349513,7885.155492540737
"Primary somatosensory area, mouth, layer 4",SSp-m4,4523.0,7722.0,12245.0,0.4736875,0.473421875,0.9471093749999999,9548.489246602454,16311.033367437867,12928.81300008249
"Primary somatosensory area, mouth, layer 5",SSp-m5,4393.0,5259.0,9652.0,0.60871875,0.60925,1.2179687499999998,7216.797576877663,8631.924497332786,7924.669660038488
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,6004.0,8595.0,14599.0,0.82609375,0.8255625,1.6516562499999998,7267.940230754682,10411.083352259822,8839.006300493824
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,183.0,294.0,477.0,0.057328125,0.05734375,0.114671875,3192.1504497138185,5126.975476839237,4159.694781305355
"Primary somatosensory area, upper limb",SSp-ul,12046.0,28320.0,40366.0,1.88471875,1.88615625,3.770875,6391.404553066604,15014.66275659824,10704.677296383465
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,1314.0,2414.0,3728.0,0.230640625,0.231265625,0.46190624999999996,5697.174988144435,10438.213634213904,8070.901833434816
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,2461.0,4532.0,6993.0,0.4891875,0.48934375,0.9785312500000001,5030.7908521783565,9261.38323009132,7146.424807587902
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,1845.0,6427.0,8272.0,0.261640625,0.261640625,0.52328125,7051.657211107793,24564.228127799342,15807.942669453567
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,2845.0,7507.0,10352.0,0.395625,0.3961875,0.7918125,7191.1532385466035,18948.099069253825,13073.802194332622
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,3272.0,6889.0,10161.0,0.470546875,0.47053125,0.941078125,6953.611157230616,14640.897921232649,10797.190722077405
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,309.0,551.0,860.0,0.037078125,0.0371875,0.074265625,8333.754740834385,14816.806722689076,11580.054702293288
"Primary somatosensory area, trunk",SSp-tr,11149.0,17506.0,28655.0,0.700375,0.700359375,1.4007343749999999,15918.615027663753,24995.738794815163,20457.1262842036
"Primary somatosensory area, trunk, layer 1",SSp-tr1,344.0,945.0,1289.0,0.10228125,0.102109375,0.204390625,3363.2752826153373,9254.78194338179,6306.5514868893815
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,2772.0,5150.0,7922.0,0.21225,0.211515625,0.42376562500000003,13060.070671378093,24348.08303169092,18694.295933040816
"Primary somatosensory area, trunk, layer 4",SSp-tr4,2349.0,4488.0,6837.0,0.07596875,0.076625,0.15259375,30920.608802961742,58570.96247960848,44805.24267868114
"Primary somatosensory area, trunk, layer 5",SSp-tr5,3494.0,3626.0,7120.0,0.17646875,0.176765625,0.353234375,19799.539578537275,20513.03809776363,20156.588667226966
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,1813.0,2751.0,4564.0,0.11621875,0.116234375,0.23245312499999998,15599.892444205432,23667.697271138593,19634.06600793171
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,377.0,546.0,923.0,0.0171875,0.017109375,0.034296875000000004,21934.545454545452,31912.32876712329,26912.072892938493
"Primary somatosensory area, unassigned",SSp-un,3716.0,9671.0,13387.0,0.63115625,0.63125,1.26240625,5887.607070356984,15320.39603960396,10604.351808302597
"Primary somatosensory area, unassigned, layer 1",SSp-un1,310.0,594.0,904.0,0.08315625,0.083015625,0.166171875,3727.9218338970313,7155.27950310559,5440.150446638458
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,880.0,1846.0,2726.0,0.165390625,0.1659375,0.331328125,5320.736891828058,11124.670433145013,8227.493515680264
"Primary somatosensory area, unassigned, layer 4",SSp-un4,491.0,2635.0,3126.0,0.09409375,0.093875,0.18796875000000002,5218.199933576884,28069.24101198402,16630.423940149623
"Primary somatosensory area, unassigned, layer 5",SSp-un5,854.0,1909.0,2763.0,0.129125,0.1288125,0.2579375,6613.74636979671,14819.99029597283,10711.89726193361
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,1060.0,2478.0,3538.0,0.146953125,0.147421875,0.294375,7213.184476342371,16808.903020667727,12018.683651804671
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,121.0,209.0,330.0,0.0124375,0.0121875,0.024625,9728.643216080402,17148.71794871795,13401.015228426395
Supplemental somatosensory area,SSs,50723.0,83970.0,134693.0,4.512671875,4.510578125,9.02325,11240.12589548182,18616.23891061636,14927.326628432105
"Supplemental somatosensory area, layer 1",SSs1,1403.0,9472.0,10875.0,0.624,0.623453125,1.247453125,2248.397435897436,15192.802185408886,8717.762440973484
"Supplemental somatosensory area, layer 2/3",SSs2/3,9723.0,15005.0,24728.0,1.072484375,1.07234375,2.144828125,9065.866344206646,13992.71455631648,11529.12893661351
"Supplemental somatosensory area, layer 4",SSs4,11785.0,20304.0,32089.0,0.5831875,0.58265625,1.16584375,20207.909120137178,34847.3049074819,27524.271584421153
"Supplemental somatosensory area, layer 5",SSs5,12874.0,20704.0,33578.0,1.092734375,1.09278125,2.185515625,11781.454207478371,18946.152306328466,15363.880091225612
"Supplemental somatosensory area, layer 6a",SSs6a,13984.0,17456.0,31440.0,1.037703125,1.03634375,2.0740468749999996,13475.915859846717,16843.831981425083,15158.770218247842
"Supplemental somatosensory area, layer 6b",SSs6b,954.0,1029.0,1983.0,0.1025625,0.103,0.20556249999999998,9301.64533820841,9990.291262135925,9646.701124961995
Gustatory areas,GU,7394.0,11569.0,18963.0,0.884859375,0.883828125,1.7686875,8356.130034786602,13089.649076283922,10721.509593978586
"Gustatory areas, layer 1",GU1,560.0,1073.0,1633.0,0.0978125,0.098875,0.19668750000000002,5725.239616613419,10852.085967130217,8302.510327295837
"Gustatory areas, layer 2/3",GU2/3,1822.0,2986.0,4808.0,0.20109375,0.201015625,0.402109375,9060.45066045066,14854.56665371162,11956.945793666213
"Gustatory areas, layer 4",GU4,678.0,1554.0,2232.0,0.0735,0.073796875,0.147296875,9224.489795918367,21057.802244336228,15153.070966373183
"Gustatory areas, layer 5",GU5,3067.0,4072.0,7139.0,0.272515625,0.272171875,0.5446875,11254.400550427155,14961.134393478384,13106.597819850833
"Gustatory areas, layer 6a",GU6a,1262.0,1871.0,3133.0,0.219875,0.2186875,0.43856249999999997,5739.624786810688,8555.587310660188,7143.793644007411
"Gustatory areas, layer 6b",GU6b,5.0,13.0,18.0,0.0200625,0.01928125,0.03934375,249.22118380062304,674.2301458670988,457.5059571088166
Visceral area,VISC,8440.0,14333.0,22773.0,1.177078125,1.17634375,2.353421875,7170.297213704485,12184.363626703504,9676.54811146004
"Visceral area, layer 1",VISC1,437.0,889.0,1326.0,0.171578125,0.16690625,0.338484375,2546.9447227028504,5326.3433813892525,3917.462955269353
"Visceral area, layer 2/3",VISC2/3,1410.0,4270.0,5680.0,0.268859375,0.271078125,0.5399375,5244.377288312896,15751.916536976194,10519.73608056488
"Visceral area, layer 4",VISC4,865.0,1436.0,2301.0,0.09134375,0.091109375,0.182453125,9469.722887444406,15761.275938947008,12611.458422540036
"Visceral area, layer 5",VISC5,3166.0,4661.0,7827.0,0.35340625,0.35278125,0.7061875,8958.528605535415,13212.153423686776,11083.458713160457
"Visceral area, layer 6a",VISC6a,2465.0,2978.0,5443.0,0.267125,0.269078125,0.536203125,9227.889564810484,11067.41768770687,10151.003875630155
"Visceral area, layer 6b",VISC6b,97.0,99.0,196.0,0.024765625,0.025390625,0.05015625,3916.719242902208,3899.076923076923,3907.7881619937693
Auditory areas,AUD,38688.0,56521.0,95209.0,2.903578125,2.89728125,5.800859375,13324.249713446232,19508.28902095715,16412.912957401248
Dorsal auditory area,AUDd,6194.0,12924.0,19118.0,0.607375,0.60696875,1.2143437499999998,10197.983124099608,21292.694228491997,15743.482848246225
"Dorsal auditory area, layer 1",AUDd1,132.0,1361.0,1493.0,0.098125,0.09871875,0.19684374999999998,1345.2229299363055,13786.6413421969,7584.695983489443
"Dorsal auditory area, layer 2/3",AUDd2/3,1119.0,2517.0,3636.0,0.164,0.163453125,0.327453125,6823.170731707317,15398.910238026956,11103.879372047526
"Dorsal auditory area, layer 4",AUDd4,1267.0,2849.0,4116.0,0.06609375,0.066390625,0.132484375,19169.739952718675,42912.68533772653,31067.814600778398
"Dorsal auditory area, layer 5",AUDd5,2015.0,4294.0,6309.0,0.17165625,0.17121875,0.34287500000000004,11738.576369925358,25079.02901989414,18400.291651476484
"Dorsal auditory area, layer 6a",AUDd6a,1330.0,1602.0,2932.0,0.092265625,0.092140625,0.18440625,14414.902624894155,17386.467695438358,15899.678020674462
"Dorsal auditory area, layer 6b",AUDd6b,331.0,301.0,632.0,0.015234375,0.015046875,0.03028125,21727.17948717949,20004.15368639668,20871.001031991746
Primary auditory area,AUDp,15636.0,20989.0,36625.0,1.07671875,1.07509375,2.1518125,14521.898127993036,19522.94858006569,17020.53501408696
"Primary auditory area, layer 1",AUDp1,414.0,1270.0,1684.0,0.18984375,0.1886875,0.37853125,2180.740740740741,6730.705531632991,4448.774044415091
"Primary auditory area, layer 2/3",AUDp2/3,2871.0,3016.0,5887.0,0.235625,0.23571875,0.47134375,12184.615384615385,12794.909187325997,12489.82297951336
"Primary auditory area, layer 4",AUDp4,3120.0,3744.0,6864.0,0.117375,0.117359375,0.234734375,26581.469648562303,31902.010384769004,29241.562936830196
"Primary auditory area, layer 5",AUDp5,6061.0,9177.0,15238.0,0.3574375,0.35709375,0.7145312500000001,16956.810631229237,25699.133630874247,21325.869232451343
"Primary auditory area, layer 6a",AUDp6a,2495.0,2996.0,5491.0,0.149203125,0.14903125,0.298234375,16722.1698607184,20103.16628223946,18411.693823020905
"Primary auditory area, layer 6b",AUDp6b,675.0,786.0,1461.0,0.027234375,0.027203125,0.0544375,24784.85370051635,28893.739230327395,26838.117106773825
Posterior auditory area,AUDpo,5445.0,5074.0,10519.0,0.306625,0.3053125,0.6119375,17757.847533632288,16619.03787103378,17189.663977121847
"Posterior auditory area, layer 1",AUDpo1,304.0,314.0,618.0,0.056703125,0.056125,0.112828125,5361.2565445026175,5594.654788418708,5477.357706688824
"Posterior auditory area, layer 2/3",AUDpo2/3,1372.0,1112.0,2484.0,0.073265625,0.07325,0.14651562499999998,18726.38089144807,15180.887372013653,16953.823184387333
"Posterior auditory area, layer 4",AUDpo4,1353.0,1275.0,2628.0,0.0373125,0.0371875,0.0745,36261.306532663315,34285.71428571429,35275.1677852349
"Posterior auditory area, layer 5",AUDpo5,1430.0,1424.0,2854.0,0.0906875,0.090703125,0.181390625,15768.435561681596,15699.56933677864,15733.999483159618
"Posterior auditory area, layer 6a",AUDpo6a,704.0,717.0,1421.0,0.039578125,0.0393125,0.07889062499999999,17787.60363205685,18238.47376788553,18012.279659338485
"Posterior auditory area, layer 6b",AUDpo6b,282.0,232.0,514.0,0.009078125,0.008734375,0.017812500000000002,31063.68330464716,26561.717352415024,28856.14035087719
Ventral auditory area,AUDv,11413.0,17534.0,28947.0,0.912859375,0.90990625,1.8227656250000002,12502.473340978724,19270.117113713637,15880.81298164705
"Ventral auditory area, layer 1",AUDv1,205.0,1072.0,1277.0,0.145921875,0.14425,0.29017187499999997,1404.861334189956,7431.5424610052,4400.840019385063
"Ventral auditory area, layer 2/3",AUDv2/3,1493.0,2558.0,4051.0,0.19434375,0.1919375,0.38628125,7682.264029586749,13327.25496580918,10487.177412830677
"Ventral auditory area, layer 4",AUDv4,1870.0,3013.0,4883.0,0.10675,0.107203125,0.213953125,17517.564402810305,28105.52397609678,22822.75615277879
"Ventral auditory area, layer 5",AUDv5,4434.0,6640.0,11074.0,0.30221875,0.302015625,0.604234375,14671.49208975287,21985.617465983752,18327.325385948126
"Ventral auditory area, layer 6a",AUDv6a,2938.0,3703.0,6641.0,0.141671875,0.141203125,0.282875,20738.061100694827,26224.63206816421,23476.800707026072
"Ventral auditory area, layer 6b",AUDv6b,473.0,548.0,1021.0,0.021953125,0.023296875,0.04525,21545.90747330961,23522.46814218645,22563.535911602212
Visual areas,VIS,63822.0,134348.0,198170.0,6.73221875,6.726890625,13.459109375,9480.08411045764,19971.783025682835,14723.856867386516
Anterolateral visual area,VISal,4700.0,6421.0,11121.0,0.37953125,0.377265625,0.756796875,12383.696994648004,17019.838475874923,14694.82812016104
"Anterolateral visual area, layer 1",VISal1,147.0,533.0,680.0,0.058921875,0.058296875,0.11721875,2494.8289578361178,9142.857142857143,5801.119701412957
"Anterolateral visual area, layer 2/3",VISal2/3,995.0,1530.0,2525.0,0.099625,0.09903125,0.19865625,9987.45294855709,15449.668665194067,12710.397986471606
"Anterolateral visual area, layer 4",VISal4,1189.0,1442.0,2631.0,0.051671875,0.0520625,0.10373437499999999,23010.583610523132,27697.47899159664,25362.85585178491
"Anterolateral visual area, layer 5",VISal5,1234.0,1775.0,3009.0,0.101765625,0.10153125,0.203296875,12125.902042069709,17482.30224684518,14801.014526170165
"Anterolateral visual area, layer 6a",VISal6a,898.0,910.0,1808.0,0.0563125,0.055359375,0.111671875,15946.725860155382,16438.046852949476,16190.289632013431
"Anterolateral visual area, layer 6b",VISal6b,237.0,231.0,468.0,0.011234375,0.010984375,0.02221875,21095.966620305982,21029.8719772404,21063.291139240508
Anteromedial visual area,VISam,4094.0,6754.0,10848.0,0.3951875,0.395453125,0.790640625,10359.639411671676,17079.141807262236,13720.519357324954
"Anteromedial visual area, layer 1",VISam1,687.0,689.0,1376.0,0.066859375,0.067546875,0.13440625,10275.297966814676,10200.32384917881,10237.61915833527
"Anteromedial visual area, layer 2/3",VISam2/3,1135.0,2036.0,3171.0,0.104,0.103828125,0.20782812499999997,10913.46153846154,19609.330323551545,15257.800165401099
"Anteromedial visual area, layer 4",VISam4,511.0,866.0,1377.0,0.030171875,0.030125,0.060296875,16936.302433972036,28746.88796680498,22837.004405286345
"Anteromedial visual area, layer 5",VISam5,681.0,1710.0,2391.0,0.11375,0.11346875,0.22721875,5986.813186813187,15070.228587166072,10522.899188557283
"Anteromedial visual area, layer 6a",VISam6a,847.0,1170.0,2017.0,0.067796875,0.068171875,0.13596875000000003,12493.201198432818,17162.502865001145,14834.290967593653
"Anteromedial visual area, layer 6b",VISam6b,233.0,283.0,516.0,0.012609375,0.0123125,0.024921875000000003,18478.314745972737,22984.77157360406,20704.702194357364
Lateral visual area,VISl,9455.0,12059.0,21514.0,0.61309375,0.612828125,1.225921875,15421.785004332534,19677.621682262055,17549.242279407077
"Lateral visual area, layer 1",VISl1,681.0,993.0,1674.0,0.0928125,0.09240625,0.18521875,7337.373737373737,10746.0263780859,9037.96186941117
"Lateral visual area, layer 2/3",VISl2/3,2496.0,3233.0,5729.0,0.150609375,0.150921875,0.30153125000000003,16572.673513849986,21421.67926286365,18999.689086952014
"Lateral visual area, layer 4",VISl4,2258.0,3014.0,5272.0,0.089640625,0.089609375,0.17925000000000002,25189.47184939864,33634.873583260676,29411.436541143652
"Lateral visual area, layer 5",VISl5,2057.0,2603.0,4660.0,0.157,0.15721875,0.31421875,13101.910828025477,16556.549393758698,14830.432620586773
"Lateral visual area, layer 6a",VISl6a,1641.0,1903.0,3544.0,0.10353125,0.10365625,0.20718750000000002,15850.286749169936,18358.75791377751,17105.279034690797
"Lateral visual area, layer 6b",VISl6b,322.0,313.0,635.0,0.0195,0.019015625,0.038515625,16512.82051282051,16460.147904683647,16486.8154158215
Primary visual area,VISp,29989.0,78836.0,108825.0,3.537703125,3.535171875,7.072875,8476.969078630644,22300.47160012553,15386.246752558189
"Primary visual area, layer 1",VISp1,2633.0,5101.0,7734.0,0.630546875,0.631125,1.261671875,4175.740304794946,8082.3925529807875,6129.961484637201
"Primary visual area, layer 2/3",VISp2/3,8891.0,21477.0,30368.0,0.99971875,1.000015625,1.999734375,8893.501297239849,21476.664427118325,15186.016892868583
"Primary visual area, layer 4",VISp4,6725.0,22153.0,28878.0,0.5121875,0.5121875,1.024375,13129.957291031116,43251.738865161686,28190.8480780964
"Primary visual area, layer 5",VISp5,5085.0,15445.0,20530.0,0.776203125,0.77603125,1.5522343749999998,6551.120236729271,19902.549027503726,13226.095447087366
"Primary visual area, layer 6a",VISp6a,5738.0,12956.0,18694.0,0.534015625,0.53453125,1.068546875,10745.003950024871,24238.059047062263,17494.78702092503
"Primary visual area, layer 6b",VISp6b,917.0,1704.0,2621.0,0.08503125,0.08128125,0.1663125,10784.270488790886,20964.244521337947,15759.488913942127
Posterolateral visual area,VISpl,2088.0,4080.0,6168.0,0.397140625,0.39575,0.7928906250000001,5257.583507101546,10309.53885028427,7779.130948861956
"Posterolateral visual area, layer 1",VISpl1,223.0,580.0,803.0,0.0949375,0.094359375,0.18929687499999998,2348.913759052008,6146.713031958934,4242.014032191499
"Posterolateral visual area, layer 2/3",VISpl2/3,454.0,1061.0,1515.0,0.104203125,0.10425,0.208453125,4356.875093717199,10177.458033573144,7267.82100292332
"Posterolateral visual area, layer 4",VISpl4,117.0,303.0,420.0,0.0181875,0.017875,0.0360625,6432.98969072165,16951.048951048953,11646.447140381284
"Posterolateral visual area, layer 5",VISpl5,726.0,1368.0,2094.0,0.121671875,0.121453125,0.24312499999999998,5966.867856684217,11263.60478579699,8612.85347043702
"Posterolateral visual area, layer 6a",VISpl6a,512.0,684.0,1196.0,0.05375,0.05359375,0.10734375,9525.581395348838,12762.68221574344,11141.775836972343
"Posterolateral visual area, layer 6b",VISpl6b,56.0,84.0,140.0,0.004390625,0.00421875,0.008609375,12754.448398576513,19911.11111111111,16261.343012704172
posteromedial visual area,VISpm,3701.0,8855.0,12556.0,0.522125,0.522546875,1.044671875,7088.340914531961,16945.848159555066,12019.08493994825
"posteromedial visual area, layer 1",VISpm1,487.0,770.0,1257.0,0.0939375,0.094328125,0.188265625,5184.298070525616,8162.994864999172,6676.736658643871
"posteromedial visual area, layer 2/3",VISpm2/3,1014.0,2573.0,3587.0,0.14671875,0.1465625,0.29328125000000005,6911.182108626198,17555.650319829423,12230.580713905165
"posteromedial visual area, layer 4",VISpm4,514.0,1602.0,2116.0,0.049328125,0.04925,0.098578125,10420.019005384858,32527.918781725886,21465.20843239816
"posteromedial visual area, layer 5",VISpm5,793.0,2126.0,2919.0,0.14246875,0.143078125,0.285546875,5566.1329238868175,14859.014961231844,10222.489740082081
"posteromedial visual area, layer 6a",VISpm6a,750.0,1502.0,2252.0,0.075359375,0.075609375,0.15096875,9952.311839104292,19865.26141764827,14916.994411095011
"posteromedial visual area, layer 6b",VISpm6b,143.0,282.0,425.0,0.0143125,0.01371875,0.02803125,9991.26637554585,20555.808656036446,15161.64994425864
Laterointermediate area,VISli,3213.0,5548.0,8761.0,0.246234375,0.24634375,0.492578125,13048.543689320388,22521.37511099835,17786.011102299763
"Laterointermediate area, layer 1",VISli1,249.0,554.0,803.0,0.03734375,0.0373125,0.07465625000000001,6667.782426778243,14847.571189279734,10755.964838844704
"Laterointermediate area, layer 2/3",VISli2/3,826.0,1435.0,2261.0,0.05871875,0.0584375,0.11715625,14067.056945183607,24556.14973262032,19299.01307015204
"Laterointermediate area, layer 4",VISli4,553.0,1096.0,1649.0,0.02853125,0.028546875,0.057078125,19382.256297918942,38392.99397920087,28890.22721051191
"Laterointermediate area, layer 5",VISli5,767.0,1407.0,2174.0,0.07396875,0.074296875,0.148265625,10369.243768483311,18937.539432176654,14662.872800084308
"Laterointermediate area, layer 6a",VISli6a,678.0,883.0,1561.0,0.03984375,0.03953125,0.079375,17016.470588235294,22336.758893280636,19666.141732283464
"Laterointermediate area, layer 6b",VISli6b,140.0,173.0,313.0,0.007828125,0.00821875,0.016046875000000002,17884.23153692615,21049.429657794677,19505.35540408958
