name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
Secondary motor area,MOs,5215.0,8887.0,14102.0,6.5543125,6.55003125,13.10434375,795.6593464226797,1356.7874199073478,1076.1317215904078
"Secondary motor area, layer 1",MOs1,1293.0,2671.0,3964.0,1.1643125,1.159859375,2.324171875,1110.526598314456,2302.8653796931203,1705.5537254532862
"Secondary motor area, layer 2/3",MOs2/3,2873.0,3816.0,6689.0,1.901640625,1.902859375,3.8045,1510.8007066266794,2005.4030529712688,1758.1811013273755
"Secondary motor area, layer 5",MOs5,879.0,2228.0,3107.0,2.26159375,2.261203125,4.522796875,388.663967611336,985.3161687984134,686.9643023709748
"Secondary motor area, layer 6a",MOs6a,166.0,167.0,333.0,1.189171875,1.188921875,2.3780937499999997,139.59294151654908,140.46339251685484,140.02812126309152
"Secondary motor area, layer 6b",MOs6b,4.0,5.0,9.0,0.03759375,0.0371875,0.07478125,106.40066500415628,134.45378151260505,120.35102381947347
Somatosensory areas,SS,38861.0,12871.0,51732.0,16.666171875,16.666015625,33.3321875,2331.729223211314,772.2901675846713,1552.0133504589219
Primary somatosensory area,SSp,36253.0,10075.0,46328.0,12.1535,12.1554375,24.3089375,2982.926728925824,828.8471723045757,1905.8011071030974
"Primary somatosensory area, nose",SSp-n,2604.0,843.0,3447.0,1.509703125,1.5095625,3.019265625,1724.842425559661,558.439945348404,1141.6683485740014
"Primary somatosensory area, nose, layer 1",SSp-n1,87.0,246.0,333.0,0.2028125,0.202515625,0.40532812500000004,428.96764252696454,1214.7210863359307,821.5566092286341
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,254.0,227.0,481.0,0.3201875,0.32015625,0.64034375,793.2851844622292,709.028794533919,751.159045434581
"Primary somatosensory area, nose, layer 4",SSp-n4,194.0,54.0,248.0,0.274109375,0.273953125,0.5480625,707.7466795872998,197.11401357440255,452.50313604743985
"Primary somatosensory area, nose, layer 5",SSp-n5,529.0,136.0,665.0,0.283515625,0.283515625,0.56703125,1865.8583631854503,479.6913750344448,1172.7748691099478
"Primary somatosensory area, nose, layer 6a",SSp-n6a,1478.0,172.0,1650.0,0.402328125,0.402546875,0.804875,3673.618392947299,427.2794317431976,2050.007765180929
"Primary somatosensory area, nose, layer 6b",SSp-n6b,62.0,8.0,70.0,0.02675,0.026875,0.053625,2317.7570093457944,297.6744186046512,1305.3613053613053
"Primary somatosensory area, barrel field",SSp-bfd,14889.0,3463.0,18352.0,3.145734375,3.144515625,6.29025,4733.076040471472,1101.282490844675,2917.531099717817
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,510.0,559.0,1069.0,0.419375,0.41946875,0.83884375,1216.0953800298062,1332.6380093868734,1274.3732071676043
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,3203.0,1187.0,4390.0,0.75821875,0.75809375,1.5163125000000002,4224.374562090426,1565.7694051692156,2895.1815671241907
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,3685.0,297.0,3982.0,0.641265625,0.641375,1.282640625,5746.448673277942,463.0676281426622,3104.5328850394085
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,3110.0,806.0,3916.0,0.603984375,0.6041875,1.2081718750000001,5149.139826671841,1334.0229647253543,3241.260685695071
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,4111.0,556.0,4667.0,0.648828125,0.64875,1.297578125,6336.038531005419,857.0327552986512,3596.7005840207116
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,270.0,58.0,328.0,0.0740625,0.072640625,0.146703125,3645.569620253165,798.4512798451279,2235.807860262009
"Primary somatosensory area, lower limb",SSp-ll,472.0,621.0,1093.0,1.176484375,1.17609375,2.352578125,401.1952984925958,528.0191311279394,464.5966858167569
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,240.0,371.0,611.0,0.149265625,0.14996875,0.29923437500000005,1607.8718727101432,2473.848718483017,2041.877708735836
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,174.0,190.0,364.0,0.32325,0.32334375,0.64659375,538.2830626450117,587.6099352469315,562.9500749117974
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,8.0,9.0,17.0,0.1366875,0.13634375,0.27303125,58.52766346593508,66.00962640385056,62.2639349891267
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,26.0,26.0,52.0,0.278,0.2776875,0.5556875,93.5251798561151,93.63042988971416,93.57777527837139
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,22.0,22.0,44.0,0.263890625,0.26378125,0.527671875,83.36787257978567,83.40244046913872,83.3851529418732
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,2.0,3.0,5.0,0.025390625,0.02496875,0.050359375,78.76923076923077,120.15018773466834,99.28637914986038
"Primary somatosensory area, mouth",SSp-m,4375.0,1592.0,5967.0,3.105328125,3.1075,6.212828125,1408.8688292803197,512.3089300080451,960.4321703330559
"Primary somatosensory area, mouth, layer 1",SSp-m1,221.0,113.0,334.0,0.3904375,0.39221875,0.78265625,566.0316952137026,288.1045335033065,426.7518466759832
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,528.0,298.0,826.0,0.7490625,0.749703125,1.4987656249999999,704.881101376721,397.4906733915508,551.120192658542
"Primary somatosensory area, mouth, layer 4",SSp-m4,331.0,74.0,405.0,0.4736875,0.473421875,0.9471093749999999,698.7729251880196,156.30878906894617,427.6169265033408
"Primary somatosensory area, mouth, layer 5",SSp-m5,652.0,249.0,901.0,0.60871875,0.60925,1.2179687499999998,1071.102212639253,408.69922035289295,739.7562540089802
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,2529.0,837.0,3366.0,0.82609375,0.8255625,1.6516562499999998,3061.395876678646,1013.8541903247786,2037.9543261498877
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,114.0,21.0,135.0,0.057328125,0.05734375,0.114671875,1988.5527391659853,366.2125340599455,1177.27210791661
"Primary somatosensory area, upper limb",SSp-ul,8165.0,2212.0,10377.0,1.88471875,1.88615625,3.770875,4332.211371060006,1172.7554384744103,2751.8811946829314
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,930.0,814.0,1744.0,0.230640625,0.231265625,0.46190624999999996,4032.2471377277966,3519.762178231201,3775.65793924633
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,3549.0,1046.0,4595.0,0.4891875,0.48934375,0.9785312500000001,7254.886929858183,2137.5566766715624,4695.813240507137
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,1620.0,89.0,1709.0,0.261640625,0.261640625,0.52328125,6191.699014631233,340.1612421618393,3265.930128396536
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,1150.0,157.0,1307.0,0.395625,0.3961875,0.7918125,2906.793048973144,396.2770153020981,1650.6433025495303
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,895.0,98.0,993.0,0.470546875,0.47053125,0.941078125,1902.042171675245,208.27522082752208,1055.1727573096016
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,21.0,8.0,29.0,0.037078125,0.0371875,0.074265625,566.3716814159292,215.12605042016807,390.49021670523877
"Primary somatosensory area, trunk",SSp-tr,715.0,208.0,923.0,0.700375,0.700359375,1.4007343749999999,1020.8816705336428,296.99038440086565,658.9400649213025
"Primary somatosensory area, trunk, layer 1",SSp-tr1,193.0,98.0,291.0,0.10228125,0.102109375,0.204390625,1886.953864955698,959.7551644988524,1423.7443620518309
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,286.0,63.0,349.0,0.21225,0.211515625,0.42376562500000003,1347.467608951708,297.85033611583066,823.5684524906898
"Primary somatosensory area, trunk, layer 4",SSp-tr4,91.0,5.0,96.0,0.07596875,0.076625,0.15259375,1197.8609625668448,65.25285481239804,629.1214417366373
"Primary somatosensory area, trunk, layer 5",SSp-tr5,102.0,21.0,123.0,0.17646875,0.176765625,0.353234375,578.0060208960509,118.80137894457702,348.2107311894546
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,36.0,18.0,54.0,0.11621875,0.116234375,0.23245312499999998,309.76068835708526,154.8595241295873,232.30490018148822
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,7.0,3.0,10.0,0.0171875,0.017109375,0.034296875000000004,407.27272727272725,175.34246575342465,291.5717539863325
"Primary somatosensory area, unassigned",SSp-un,5033.0,1136.0,6169.0,0.63115625,0.63125,1.26240625,7974.253602020102,1799.6039603960396,4886.699507389163
"Primary somatosensory area, unassigned, layer 1",SSp-un1,197.0,279.0,476.0,0.08315625,0.083015625,0.166171875,2369.034197670049,3360.813099943535,2864.503996238834
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,1532.0,598.0,2130.0,0.165390625,0.1659375,0.331328125,9262.919225318848,3603.76647834275,6428.672482904975
"Primary somatosensory area, unassigned, layer 4",SSp-un4,929.0,88.0,1017.0,0.09409375,0.093875,0.18796875000000002,9873.13184988376,937.4167776298268,5410.473815461346
"Primary somatosensory area, unassigned, layer 5",SSp-un5,1065.0,114.0,1179.0,0.129125,0.1288125,0.2579375,8247.82187802517,885.0072780203785,4570.874727404895
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,1271.0,57.0,1328.0,0.146953125,0.147421875,0.294375,8649.016480595428,386.64546899841014,4511.252653927813
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,39.0,0.0,39.0,0.0124375,0.0121875,0.024625,3135.678391959799,0.0,1583.7563451776648
Supplemental somatosensory area,SSs,2608.0,2796.0,5404.0,4.512671875,4.510578125,9.02325,577.928126006281,619.8761938083047,598.8972931039259
"Supplemental somatosensory area, layer 1",SSs1,377.0,913.0,1290.0,0.624,0.623453125,1.247453125,604.1666666666666,1464.4244505150243,1034.1069929982339
"Supplemental somatosensory area, layer 2/3",SSs2/3,753.0,1602.0,2355.0,1.072484375,1.07234375,2.144828125,702.1081309459637,1493.923939967944,1097.9900778762867
"Supplemental somatosensory area, layer 4",SSs4,246.0,105.0,351.0,0.5831875,0.58265625,1.16584375,421.8197406494481,180.20917135961383,301.0695043825555
"Supplemental somatosensory area, layer 5",SSs5,477.0,63.0,540.0,1.092734375,1.09278125,2.185515625,436.5196253664117,57.651062369527295,247.08128087622345
"Supplemental somatosensory area, layer 6a",SSs6a,708.0,102.0,810.0,1.037703125,1.03634375,2.0740468749999996,682.2760604098595,98.42294122968369,390.54083577546925
"Supplemental somatosensory area, layer 6b",SSs6b,47.0,11.0,58.0,0.1025625,0.103,0.20556249999999998,458.2571602681292,106.79611650485438,282.15262997871696
Gustatory areas,GU,1067.0,620.0,1687.0,0.884859375,0.883828125,1.7686875,1205.8413236566544,701.4938566251216,953.8146224248206
"Gustatory areas, layer 1",GU1,117.0,56.0,173.0,0.0978125,0.098875,0.19668750000000002,1196.1661341853037,566.3716814159292,879.5678423895773
"Gustatory areas, layer 2/3",GU2/3,123.0,165.0,288.0,0.20109375,0.201015625,0.402109375,611.6550116550117,820.8317139525846,716.2230425490577
"Gustatory areas, layer 4",GU4,67.0,11.0,78.0,0.0735,0.073796875,0.147296875,911.5646258503402,149.05780224433624,529.5428025883102
"Gustatory areas, layer 5",GU5,368.0,218.0,586.0,0.272515625,0.272171875,0.5446875,1350.3812854767502,800.9644640909352,1075.8462421113024
"Gustatory areas, layer 6a",GU6a,389.0,167.0,556.0,0.219875,0.2186875,0.43856249999999997,1769.1870380898238,763.6467562160617,1267.7782528145933
"Gustatory areas, layer 6b",GU6b,3.0,3.0,6.0,0.0200625,0.01928125,0.03934375,149.53271028037383,155.59157212317666,152.50198570293884
Visceral area,VISC,886.0,1329.0,2215.0,1.177078125,1.17634375,2.353421875,752.7112951827221,1129.771803522567,941.1827193116407
"Visceral area, layer 1",VISC1,95.0,252.0,347.0,0.171578125,0.16690625,0.338484375,553.6836353701849,1509.829619921363,1025.1581036790842
"Visceral area, layer 2/3",VISC2/3,328.0,754.0,1082.0,0.268859375,0.271078125,0.5399375,1219.9686174231415,2781.485964608911,2003.935640699155
"Visceral area, layer 4",VISC4,92.0,59.0,151.0,0.09134375,0.091109375,0.182453125,1007.1843995894628,647.5733150403017,827.609831292284
"Visceral area, layer 5",VISC5,210.0,209.0,419.0,0.35340625,0.35278125,0.7061875,594.2169953134672,592.4351138276198,593.3268430834587
"Visceral area, layer 6a",VISC6a,157.0,52.0,209.0,0.267125,0.269078125,0.536203125,587.739822180627,193.25242436560015,389.77766121747237
"Visceral area, layer 6b",VISC6b,4.0,3.0,7.0,0.024765625,0.025390625,0.05015625,161.5141955835962,118.15384615384616,139.56386292834893
Auditory areas,AUD,4303.0,4306.0,8609.0,2.903578125,2.89728125,5.800859375,1481.9646018651556,1486.2209183178195,1484.09044996027
Dorsal auditory area,AUDd,327.0,501.0,828.0,0.607375,0.60696875,1.2143437499999998,538.3823832064211,825.4131699531484,681.8497645333129
"Dorsal auditory area, layer 1",AUDd1,15.0,174.0,189.0,0.098125,0.09871875,0.19684374999999998,152.86624203821654,1762.583095916429,960.1524051436737
"Dorsal auditory area, layer 2/3",AUDd2/3,145.0,198.0,343.0,0.164,0.163453125,0.327453125,884.1463414634146,1211.3564668769716,1047.4781695853414
"Dorsal auditory area, layer 4",AUDd4,13.0,28.0,41.0,0.06609375,0.066390625,0.132484375,196.69030732860517,421.74629324546953,309.4704564217479
"Dorsal auditory area, layer 5",AUDd5,77.0,56.0,133.0,0.17165625,0.17121875,0.34287500000000004,448.5709084289095,327.06698302609965,387.8964637258476
"Dorsal auditory area, layer 6a",AUDd6a,66.0,35.0,101.0,0.092265625,0.092140625,0.18440625,715.3259949195597,379.8541631337968,547.7037790205051
"Dorsal auditory area, layer 6b",AUDd6b,11.0,10.0,21.0,0.015234375,0.015046875,0.03028125,722.0512820512821,664.5898234683282,693.498452012384
Primary auditory area,AUDp,1851.0,1641.0,3492.0,1.07671875,1.07509375,2.1518125,1719.1118850674793,1526.3785135017297,1622.8179732202502
"Primary auditory area, layer 1",AUDp1,124.0,134.0,258.0,0.18984375,0.1886875,0.37853125,653.1687242798354,710.1689301093077,681.5817716502931
"Primary auditory area, layer 2/3",AUDp2/3,922.0,667.0,1589.0,0.235625,0.23571875,0.47134375,3912.997347480106,2829.643377966326,3371.212623483392
"Primary auditory area, layer 4",AUDp4,360.0,339.0,699.0,0.117375,0.117359375,0.234734375,3067.092651757189,2888.563440287578,2977.8339878852425
"Primary auditory area, layer 5",AUDp5,321.0,391.0,712.0,0.3574375,0.35709375,0.7145312500000001,898.0591012414758,1094.950555701409,996.4574677454624
"Primary auditory area, layer 6a",AUDp6a,110.0,101.0,211.0,0.149203125,0.14903125,0.298234375,737.2499738192481,677.7102117844412,707.4972494367895
"Primary auditory area, layer 6b",AUDp6b,14.0,9.0,23.0,0.027234375,0.027203125,0.0544375,514.0562248995984,330.84434233199306,422.5028702640643
Posterior auditory area,AUDpo,197.0,275.0,472.0,0.306625,0.3053125,0.6119375,642.4785976355483,900.7164790174003,771.3206005515269
"Posterior auditory area, layer 1",AUDpo1,19.0,64.0,83.0,0.056703125,0.056125,0.112828125,335.0785340314136,1140.311804008909,735.6321839080459
"Posterior auditory area, layer 2/3",AUDpo2/3,89.0,111.0,200.0,0.073265625,0.07325,0.14651562499999998,1214.7579441245468,1515.358361774744,1365.042124346806
"Posterior auditory area, layer 4",AUDpo4,29.0,41.0,70.0,0.0373125,0.0371875,0.0745,777.2194304857621,1102.5210084033613,939.5973154362416
"Posterior auditory area, layer 5",AUDpo5,29.0,28.0,57.0,0.0906875,0.090703125,0.181390625,319.7794624396968,308.6993970714901,314.23895253682485
"Posterior auditory area, layer 6a",AUDpo6a,30.0,26.0,56.0,0.039578125,0.0393125,0.07889062499999999,757.994472956968,661.3672496025437,709.8435333729452
"Posterior auditory area, layer 6b",AUDpo6b,1.0,5.0,6.0,0.009078125,0.008734375,0.017812500000000002,110.15490533562824,572.4508050089445,336.84210526315786
Ventral auditory area,AUDv,1928.0,1889.0,3817.0,0.912859375,0.90990625,1.8227656250000002,2112.044913818188,2076.038053370883,2094.0706515682728
"Ventral auditory area, layer 1",AUDv1,60.0,94.0,154.0,0.145921875,0.14425,0.29017187499999997,411.17892707998715,651.6464471403814,530.719939690916
"Ventral auditory area, layer 2/3",AUDv2/3,719.0,630.0,1349.0,0.19434375,0.1919375,0.38628125,3699.6301656214823,3282.3184630413543,3492.2740878569693
"Ventral auditory area, layer 4",AUDv4,437.0,348.0,785.0,0.10675,0.107203125,0.213953125,4093.6768149882905,3246.174027109751,3669.027970495874
"Ventral auditory area, layer 5",AUDv5,503.0,545.0,1048.0,0.30221875,0.302015625,0.604234375,1664.3573570468411,1804.5423974339076,1734.4263142923637
"Ventral auditory area, layer 6a",AUDv6a,191.0,255.0,446.0,0.141671875,0.141203125,0.282875,1348.1857284658652,1805.909040610822,1576.6681396376491
"Ventral auditory area, layer 6b",AUDv6b,18.0,17.0,35.0,0.021953125,0.023296875,0.04525,819.9288256227758,729.7116029510395,773.4806629834254
Visual areas,VIS,21841.0,12474.0,34315.0,6.73221875,6.726890625,13.459109375,3244.2498990395993,1854.3485683625188,2549.5743472996332
Anterolateral visual area,VISal,468.0,582.0,1050.0,0.37953125,0.377265625,0.756796875,1233.1000411692055,1542.679643818596,1387.4264478166615
"Anterolateral visual area, layer 1",VISal1,8.0,51.0,59.0,0.058921875,0.058296875,0.11721875,135.77300450808804,874.8324845885821,503.3324446814183
"Anterolateral visual area, layer 2/3",VISal2/3,89.0,98.0,187.0,0.099625,0.09903125,0.19865625,893.3500627352572,989.5866203849796,941.32452414661
"Anterolateral visual area, layer 4",VISal4,33.0,48.0,81.0,0.051671875,0.0520625,0.10373437499999999,638.645297853039,921.968787515006,780.8404880253051
"Anterolateral visual area, layer 5",VISal5,139.0,212.0,351.0,0.101765625,0.10153125,0.203296875,1365.8836173806235,2088.027085257002,1726.5390823149644
"Anterolateral visual area, layer 6a",VISal6a,167.0,151.0,318.0,0.0563125,0.055359375,0.111671875,2965.5937846836846,2727.6319503245836,2847.6283755421855
"Anterolateral visual area, layer 6b",VISal6b,32.0,22.0,54.0,0.011234375,0.010984375,0.02221875,2848.400556328234,2002.8449502133717,2430.3797468354433
Anteromedial visual area,VISam,263.0,675.0,938.0,0.3951875,0.395453125,0.790640625,665.5068796457377,1706.9026828400963,1186.379715815893
"Anteromedial visual area, layer 1",VISam1,27.0,228.0,255.0,0.066859375,0.067546875,0.13440625,403.8326711848563,3375.4337265787644,1897.2332015810275
"Anteromedial visual area, layer 2/3",VISam2/3,140.0,202.0,342.0,0.104,0.103828125,0.20782812499999997,1346.1538461538462,1945.5229495861552,1645.59055710097
"Anteromedial visual area, layer 4",VISam4,15.0,35.0,50.0,0.030171875,0.030125,0.060296875,497.1517348524081,1161.8257261410788,829.2303705623218
"Anteromedial visual area, layer 5",VISam5,48.0,121.0,169.0,0.11375,0.11346875,0.22721875,421.9780219780219,1066.3729000275407,743.7766469536515
"Anteromedial visual area, layer 6a",VISam6a,33.0,82.0,115.0,0.067796875,0.068171875,0.13596875000000003,486.7480986402396,1202.8420811368323,845.782578717536
"Anteromedial visual area, layer 6b",VISam6b,0.0,7.0,7.0,0.012609375,0.0123125,0.024921875000000003,0.0,568.5279187817258,280.87774294670845
Lateral visual area,VISl,659.0,604.0,1263.0,0.61309375,0.612828125,1.225921875,1074.8763953310563,985.5944519517608,1030.2450961648758
"Lateral visual area, layer 1",VISl1,13.0,49.0,62.0,0.0928125,0.09240625,0.18521875,140.06734006734007,530.267162664863,334.73932849671
"Lateral visual area, layer 2/3",VISl2/3,170.0,158.0,328.0,0.150609375,0.150921875,0.30153125000000003,1128.7477954144622,1046.899264934258,1087.781117214219
"Lateral visual area, layer 4",VISl4,92.0,42.0,134.0,0.089640625,0.089609375,0.17925000000000002,1026.320376503399,468.70095902353967,747.5592747559274
"Lateral visual area, layer 5",VISl5,188.0,179.0,367.0,0.157,0.15721875,0.31421875,1197.4522292993631,1138.5410455177898,1167.9761312779713
"Lateral visual area, layer 6a",VISl6a,178.0,163.0,341.0,0.10353125,0.10365625,0.20718750000000002,1719.287654693631,1572.505275851673,1645.8521870286575
"Lateral visual area, layer 6b",VISl6b,18.0,13.0,31.0,0.0195,0.019015625,0.038515625,923.0769230769232,683.6483155299917,804.868154158215
Primary visual area,VISp,18697.0,8035.0,26732.0,3.537703125,3.535171875,7.072875,5285.067553541537,2272.873932048919,3779.5097467437217
"Primary visual area, layer 1",VISp1,224.0,1381.0,1605.0,0.630546875,0.631125,1.261671875,355.247181266262,2188.156070509011,1272.1215648878597
"Primary visual area, layer 2/3",VISp2/3,4120.0,3264.0,7384.0,0.99971875,1.000015625,1.999734375,4121.159075990122,3263.9490007968625,3692.4904088824296
"Primary visual area, layer 4",VISp4,4353.0,907.0,5260.0,0.5121875,0.5121875,1.024375,8498.840756558877,1770.835875533862,5134.83831604637
"Primary visual area, layer 5",VISp5,5991.0,1629.0,7620.0,0.776203125,0.77603125,1.5522343749999998,7718.340479497554,2099.1422703660455,4909.052474759168
"Primary visual area, layer 6a",VISp6a,3314.0,793.0,4107.0,0.534015625,0.53453125,1.068546875,6205.810925476198,1483.5428237357498,3843.537514439879
"Primary visual area, layer 6b",VISp6b,695.0,61.0,756.0,0.08503125,0.08128125,0.1663125,8173.465637633223,750.480584390619,4545.6595264938
Posterolateral visual area,VISpl,730.0,470.0,1200.0,0.397140625,0.39575,0.7928906250000001,1838.139827674391,1187.6184459886292,1513.4496009459058
"Posterolateral visual area, layer 1",VISpl1,115.0,14.0,129.0,0.0949375,0.094359375,0.18929687499999998,1211.3232389730083,148.36893525418117,681.4692529921585
"Posterolateral visual area, layer 2/3",VISpl2/3,234.0,110.0,344.0,0.104203125,0.10425,0.208453125,2245.6140350877195,1055.1558752997605,1650.2511056142719
"Posterolateral visual area, layer 4",VISpl4,24.0,30.0,54.0,0.0181875,0.017875,0.0360625,1319.5876288659797,1678.3216783216783,1497.4003466204508
"Posterolateral visual area, layer 5",VISpl5,218.0,211.0,429.0,0.121671875,0.121453125,0.24312499999999998,1791.7041222550404,1737.2957673999742,1764.5244215938305
"Posterolateral visual area, layer 6a",VISpl6a,133.0,104.0,237.0,0.05375,0.05359375,0.10734375,2474.4186046511627,1940.524781341108,2207.8602620087336
"Posterolateral visual area, layer 6b",VISpl6b,6.0,1.0,7.0,0.004390625,0.00421875,0.008609375,1366.548042704626,237.037037037037,813.0671506352087
posteromedial visual area,VISpm,388.0,883.0,1271.0,0.522125,0.522546875,1.044671875,743.1170696672253,1689.8005561702005,1216.6499648514039
"posteromedial visual area, layer 1",VISpm1,22.0,225.0,247.0,0.0939375,0.094328125,0.188265625,234.19827012641383,2385.290707304953,1311.9760976014607
"posteromedial visual area, layer 2/3",VISpm2/3,227.0,412.0,639.0,0.14671875,0.1465625,0.29328125000000005,1547.177848775293,2811.087420042644,2178.795950985615
"posteromedial visual area, layer 4",VISpm4,41.0,51.0,92.0,0.049328125,0.04925,0.098578125,831.1688311688312,1035.5329949238578,933.2699318433982
"posteromedial visual area, layer 5",VISpm5,62.0,130.0,192.0,0.14246875,0.143078125,0.285546875,435.18315420048253,908.5945178551927,672.3939808481533
"posteromedial visual area, layer 6a",VISpm6a,34.0,59.0,93.0,0.075359375,0.075609375,0.15096875,451.17147003939453,780.3265137425087,616.0215276340301
"posteromedial visual area, layer 6b",VISpm6b,2.0,6.0,8.0,0.0143125,0.01371875,0.02803125,139.73799126637553,437.3576309794989,285.3957636566332
Laterointermediate area,VISli,136.0,205.0,341.0,0.246234375,0.24634375,0.492578125,552.319309600863,832.1704934669542,692.2759714512292
"Laterointermediate area, layer 1",VISli1,5.0,31.0,36.0,0.03734375,0.0373125,0.07465625000000001,133.89121338912133,830.820770519263,482.2101297614064
"Laterointermediate area, layer 2/3",VISli2/3,34.0,72.0,106.0,0.05871875,0.0584375,0.11715625,579.0313996806813,1232.085561497326,904.7746065617498
"Laterointermediate area, layer 4",VISli4,7.0,20.0,27.0,0.02853125,0.028546875,0.057078125,245.34501642935376,700.6020799124248,473.0358609362168
"Laterointermediate area, layer 5",VISli5,34.0,46.0,80.0,0.07396875,0.074296875,0.148265625,459.6535699197296,619.1377497371188,539.5721361576562
"Laterointermediate area, layer 6a",VISli6a,49.0,35.0,84.0,0.03984375,0.03953125,0.079375,1229.8039215686276,885.3754940711464,1058.267716535433
"Laterointermediate area, layer 6b",VISli6b,7.0,1.0,8.0,0.007828125,0.00821875,0.016046875000000002,894.2115768463074,121.67300380228136,498.53943524829594
Postrhinal area,VISpor,500.0,1020.0,1520.0,0.641203125,0.64153125,1.282734375,779.7840972780662,1589.945930147596,1184.9686338997503
"Postrhinal area, layer 1",VISpor1,27.0,112.0,139.0,0.12509375,0.1253125,0.25040625,215.8381214089433,893.7655860349128,555.097965805566
