name,acronym,count_left,count_right,count_sum,volume_left,volume_right,volume_sum,density_left,density_right,average_density
Secondary motor area,MOs,29415.0,18843.0,48258.0,6.5543125,6.55003125,13.10434375,4487.884884951702,2876.7801680335497,3682.5957041915967
"Secondary motor area, layer 1",MOs1,7349.0,6978.0,14327.0,1.1643125,1.159859375,2.324171875,6311.879327929571,6016.246581616845,6164.346171687495
"Secondary motor area, layer 2/3",MOs2/3,10652.0,7162.0,17814.0,1.901640625,1.902859375,3.8045,5601.4789860728815,3763.8093986845456,4682.3498488631885
"Secondary motor area, layer 5",MOs5,7098.0,3656.0,10754.0,2.26159375,2.261203125,4.522796875,3138.494700916113,1616.838381116247,2377.732252236068
"Secondary motor area, layer 6a",MOs6a,4177.0,991.0,5168.0,1.189171875,1.188921875,2.3780937499999997,3512.528413943527,833.5282753545098,2173.1691612241952
"Secondary motor area, layer 6b",MOs6b,139.0,56.0,195.0,0.03759375,0.0371875,0.07478125,3697.4231088944302,1505.8823529411766,2607.605516088592
Somatosensory areas,SS,91231.0,40301.0,131532.0,16.666171875,16.666015625,33.3321875,5474.022510043267,2418.1544591585607,3946.0956470378665
Primary somatosensory area,SSp,57103.0,24619.0,81722.0,12.1535,12.1554375,24.3089375,4698.481918788826,2025.3487379619205,3361.8087997470066
"Primary somatosensory area, nose",SSp-n,5963.0,1799.0,7762.0,1.509703125,1.5095625,3.019265625,3949.7831734302063,1191.736016229868,2570.8238240880182
"Primary somatosensory area, nose, layer 1",SSp-n1,752.0,645.0,1397.0,0.2028125,0.202515625,0.40532812500000004,3707.858243451464,3184.939433685672,3446.5903396168223
"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,1647.0,713.0,2360.0,0.3201875,0.32015625,0.64034375,5143.861018934218,2227.0375793069793,3685.5204724025184
"Primary somatosensory area, nose, layer 4",SSp-n4,919.0,147.0,1066.0,0.274109375,0.273953125,0.5480625,3352.6762811377757,536.5881480636514,1945.0336412361728
"Primary somatosensory area, nose, layer 5",SSp-n5,361.0,42.0,403.0,0.283515625,0.283515625,0.56703125,1273.2984293193715,148.1399834665197,710.7192063929457
"Primary somatosensory area, nose, layer 6a",SSp-n6a,2183.0,226.0,2409.0,0.402328125,0.402546875,0.804875,5425.919453182648,561.42529984862,2993.011337164156
"Primary somatosensory area, nose, layer 6b",SSp-n6b,101.0,26.0,127.0,0.02675,0.026875,0.053625,3775.700934579439,967.4418604651164,2368.298368298368
"Primary somatosensory area, barrel field",SSp-bfd,9319.0,2524.0,11843.0,3.145734375,3.144515625,6.29025,2962.42431467215,802.6673424464221,1882.7550574301497
"Primary somatosensory area, barrel field, layer 1",SSp-bfd1,1714.0,460.0,2174.0,0.419375,0.41946875,0.83884375,4087.034277198212,1096.62519555986,2591.6626308534815
"Primary somatosensory area, barrel field, layer 2/3",SSp-bfd2/3,3294.0,942.0,4236.0,0.75821875,0.75809375,1.5163125000000002,4344.392696698676,1242.590378828476,2793.619389143069
"Primary somatosensory area, barrel field, layer 4",SSp-bfd4,1294.0,203.0,1497.0,0.641265625,0.641375,1.282640625,2017.8845544699204,316.50750341064116,1167.123487921646
"Primary somatosensory area, barrel field, layer 5",SSp-bfd5,782.0,206.0,988.0,0.603984375,0.6041875,1.2081718750000001,1294.7354805329194,340.953760215165,817.764442662597
"Primary somatosensory area, barrel field, layer 6a",SSp-bfd6a,2035.0,587.0,2622.0,0.648828125,0.64875,1.297578125,3136.423841059602,904.8169556840076,2020.687579023421
"Primary somatosensory area, barrel field, layer 6b",SSp-bfd6b,200.0,126.0,326.0,0.0740625,0.072640625,0.146703125,2700.42194092827,1734.5665734566574,2222.174885504314
"Primary somatosensory area, lower limb",SSp-ll,2489.0,1360.0,3849.0,1.176484375,1.17609375,2.352578125,2115.625207517099,1156.370399893716,1636.0774416365025
"Primary somatosensory area, lower limb, layer 1",SSp-ll1,1149.0,744.0,1893.0,0.149265625,0.14996875,0.29923437500000005,7697.686590599811,4961.03354865597,6326.144848832958
"Primary somatosensory area, lower limb, layer 2/3",SSp-ll2/3,694.0,297.0,991.0,0.32325,0.32334375,0.64659375,2146.945088940449,918.5271093070456,1532.6470446087671
"Primary somatosensory area, lower limb, layer 4",SSp-ll4,134.0,73.0,207.0,0.1366875,0.13634375,0.27303125,980.3383630544124,535.4114141645656,758.1549731028957
"Primary somatosensory area, lower limb, layer 5",SSp-ll5,192.0,39.0,231.0,0.278,0.2776875,0.5556875,690.6474820143884,140.44564483457123,415.70127094814984
"Primary somatosensory area, lower limb, layer 6a",SSp-ll6a,283.0,182.0,465.0,0.263890625,0.26378125,0.527671875,1072.4139972763337,689.9656438810567,881.2294572266145
"Primary somatosensory area, lower limb, layer 6b",SSp-ll6b,37.0,25.0,62.0,0.025390625,0.02496875,0.050359375,1457.2307692307693,1001.2515644555696,1231.1511014582688
"Primary somatosensory area, mouth",SSp-m,27035.0,13412.0,40447.0,3.105328125,3.1075,6.212828125,8706.004297049929,4316.009654062752,6510.23965032028
"Primary somatosensory area, mouth, layer 1",SSp-m1,2013.0,1155.0,3168.0,0.3904375,0.39221875,0.78265625,5155.754762285897,2944.7852760736196,4047.7540427230983
"Primary somatosensory area, mouth, layer 2/3",SSp-m2/3,9306.0,3717.0,13023.0,0.7490625,0.749703125,1.4987656249999999,12423.529411764706,4957.9625268335385,8689.150446721782
"Primary somatosensory area, mouth, layer 4",SSp-m4,4921.0,1536.0,6457.0,0.4736875,0.473421875,0.9471093749999999,10388.705633988651,3244.4635136473153,6817.586406005114
"Primary somatosensory area, mouth, layer 5",SSp-m5,2302.0,1524.0,3826.0,0.60871875,0.60925,1.2179687499999998,3781.7136403306126,2501.436192039393,3141.2957023733165
"Primary somatosensory area, mouth, layer 6a",SSp-m6a,8178.0,5356.0,13534.0,0.82609375,0.8255625,1.6516562499999998,9899.602799319086,6487.697781815429,8194.199004786862
"Primary somatosensory area, mouth, layer 6b",SSp-m6b,315.0,124.0,439.0,0.057328125,0.05734375,0.114671875,5494.685200327064,2162.3978201634877,3828.314484262161
"Primary somatosensory area, upper limb",SSp-ul,8586.0,4164.0,12750.0,1.88471875,1.88615625,3.770875,4555.586874699475,2207.664396838809,3381.1781085291873
"Primary somatosensory area, upper limb, layer 1",SSp-ul1,922.0,1202.0,2124.0,0.230640625,0.231265625,0.46190624999999996,3997.561140844117,5197.486656307006,4598.335701238077
"Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3,3354.0,1389.0,4743.0,0.4891875,0.48934375,0.9785312500000001,6856.266768876964,2838.4954339357555,4847.060326382013
"Primary somatosensory area, upper limb, layer 4",SSp-ul4,1186.0,356.0,1542.0,0.261640625,0.261640625,0.52328125,4532.935204538668,1360.6449686473572,2946.790086593013
"Primary somatosensory area, upper limb, layer 5",SSp-ul5,878.0,312.0,1190.0,0.395625,0.3961875,0.7918125,2219.273301737757,787.5059157595834,1502.881048227958
"Primary somatosensory area, upper limb, layer 6a",SSp-ul6a,2106.0,845.0,2951.0,0.470546875,0.47053125,0.941078125,4475.643367092811,1795.8424652985325,3135.7651629613642
"Primary somatosensory area, upper limb, layer 6b",SSp-ul6b,140.0,60.0,200.0,0.037078125,0.0371875,0.074265625,3775.811209439528,1613.445378151261,2693.0359772775087
"Primary somatosensory area, trunk",SSp-tr,2119.0,857.0,2976.0,0.700375,0.700359375,1.4007343749999999,3025.5220417633413,1223.657497267028,2124.5998192912202
"Primary somatosensory area, trunk, layer 1",SSp-tr1,702.0,275.0,977.0,0.10228125,0.102109375,0.204390625,6863.428047662695,2693.1905126243305,4780.062686338965
"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,648.0,272.0,920.0,0.21225,0.211515625,0.42376562500000003,3053.0035335689045,1285.9570067223165,2171.0113933851994
"Primary somatosensory area, trunk, layer 4",SSp-tr4,115.0,32.0,147.0,0.07596875,0.076625,0.15259375,1513.780337309749,417.6182707993475,963.3422076592259
"Primary somatosensory area, trunk, layer 5",SSp-tr5,280.0,92.0,372.0,0.17646875,0.176765625,0.353234375,1586.6831946166103,520.4631839476708,1053.1251382315213
"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,340.0,152.0,492.0,0.11621875,0.116234375,0.23245312499999998,2925.5176122613607,1307.702648205404,2116.5557572091147
"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,34.0,34.0,68.0,0.0171875,0.017109375,0.034296875000000004,1978.181818181818,1987.2146118721464,1982.6879271070613
"Primary somatosensory area, unassigned",SSp-un,1592.0,503.0,2095.0,0.63115625,0.63125,1.26240625,2522.354805169085,796.8316831683169,1659.529172958388
"Primary somatosensory area, unassigned, layer 1",SSp-un1,243.0,164.0,407.0,0.08315625,0.083015625,0.166171875,2922.209695603157,1975.5317146621496,2449.2712740949696
"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,406.0,136.0,542.0,0.165390625,0.1659375,0.331328125,2454.794520547945,819.5856873822976,1635.8406036312192
"Primary somatosensory area, unassigned, layer 4",SSp-un4,128.0,19.0,147.0,0.09409375,0.093875,0.18796875000000002,1360.3454001992693,202.39680426098536,782.0448877805486
"Primary somatosensory area, unassigned, layer 5",SSp-un5,149.0,46.0,195.0,0.129125,0.1288125,0.2579375,1153.9206195546951,357.1081999029597,755.9970923188757
"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,617.0,112.0,729.0,0.146953125,0.147421875,0.294375,4198.6177565124935,759.7244303126656,2476.4331210191085
"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,49.0,26.0,75.0,0.0124375,0.0121875,0.024625,3939.698492462311,2133.3333333333335,3045.6852791878173
Supplemental somatosensory area,SSs,34128.0,15682.0,49810.0,4.512671875,4.510578125,9.02325,7562.703636634339,3476.7161914527305,5520.183969190702
"Supplemental somatosensory area, layer 1",SSs1,3474.0,2302.0,5776.0,0.624,0.623453125,1.247453125,5567.307692307692,3692.338537881256,4630.23410198279
"Supplemental somatosensory area, layer 2/3",SSs2/3,11069.0,5681.0,16750.0,1.072484375,1.07234375,2.144828125,10320.896283454014,5297.741512458109,7809.483568759151
"Supplemental somatosensory area, layer 4",SSs4,6289.0,2599.0,8888.0,0.5831875,0.58265625,1.16584375,10783.83881684707,4460.606060606061,7623.663119521805
"Supplemental somatosensory area, layer 5",SSs5,4980.0,2118.0,7098.0,1.092734375,1.09278125,2.185515625,4557.374705083292,1938.1738110898225,3247.7461697396925
"Supplemental somatosensory area, layer 6a",SSs6a,8008.0,2836.0,10844.0,1.037703125,1.03634375,2.0740468749999996,7717.043349946547,2736.5437385037544,5228.42570759159
"Supplemental somatosensory area, layer 6b",SSs6b,308.0,146.0,454.0,0.1025625,0.103,0.20556249999999998,3003.046922608166,1417.47572815534,2208.5740346609914
Gustatory areas,GU,13536.0,6675.0,20211.0,0.884859375,0.883828125,1.7686875,15297.345976585262,7552.373375762398,11427.117565991732
"Gustatory areas, layer 1",GU1,1850.0,819.0,2669.0,0.0978125,0.098875,0.19668750000000002,18913.73801916933,8283.185840707964,13569.748967270416
"Gustatory areas, layer 2/3",GU2/3,4658.0,1726.0,6384.0,0.20109375,0.201015625,0.402109375,23163.325563325565,8586.397201710066,15876.27744317078
"Gustatory areas, layer 4",GU4,911.0,419.0,1330.0,0.0735,0.073796875,0.147296875,12394.557823129251,5677.747194579716,9029.383685159648
"Gustatory areas, layer 5",GU5,3789.0,2270.0,6059.0,0.272515625,0.272171875,0.5446875,13903.789920302735,8340.318043515701,11123.809523809525
"Gustatory areas, layer 6a",GU6a,2282.0,1408.0,3690.0,0.219875,0.2186875,0.43856249999999997,10378.624218305857,6438.410974564161,8413.8520735357
"Gustatory areas, layer 6b",GU6b,46.0,33.0,79.0,0.0200625,0.01928125,0.03934375,2292.834890965732,1711.5072933549434,2007.9428117553616
Visceral area,VISC,14612.0,6735.0,21347.0,1.177078125,1.17634375,2.353421875,12413.7894415462,5725.367266158382,9070.621900291464
"Visceral area, layer 1",VISC1,1849.0,475.0,2324.0,0.171578125,0.16690625,0.338484375,10776.432018941809,2845.9090058041565,6865.900383141762
"Visceral area, layer 2/3",VISC2/3,5107.0,2545.0,7652.0,0.268859375,0.271078125,0.5399375,18995.060149938978,9388.43737391204,14172.010649380716
"Visceral area, layer 4",VISC4,1282.0,600.0,1882.0,0.09134375,0.091109375,0.182453125,14034.89565514882,6585.491339392899,10314.978162199195
"Visceral area, layer 5",VISC5,3491.0,1574.0,5065.0,0.35340625,0.35278125,0.7061875,9878.150145901494,4461.688369208965,7172.316134171166
"Visceral area, layer 6a",VISC6a,2794.0,1498.0,4292.0,0.267125,0.269078125,0.536203125,10459.522695367335,5567.156378839789,8004.429291604744
"Visceral area, layer 6b",VISC6b,89.0,43.0,132.0,0.024765625,0.025390625,0.05015625,3593.6908517350157,1693.5384615384614,2631.7757009345796
Auditory areas,AUD,33205.0,14692.0,47897.0,2.903578125,2.89728125,5.800859375,11435.889984878571,5070.96092241649,8256.880042019637
Dorsal auditory area,AUDd,3682.0,1815.0,5497.0,0.607375,0.60696875,1.2143437499999998,6062.152706318173,2990.2692683931423,4526.724825651716
"Dorsal auditory area, layer 1",AUDd1,937.0,368.0,1305.0,0.098125,0.09871875,0.19684374999999998,9549.044585987262,3727.7619499841726,6629.623749801556
"Dorsal auditory area, layer 2/3",AUDd2/3,1492.0,790.0,2282.0,0.164,0.163453125,0.327453125,9097.560975609756,4833.1899436000385,6968.936393567781
"Dorsal auditory area, layer 4",AUDd4,459.0,245.0,704.0,0.06609375,0.066390625,0.132484375,6944.680851063829,3690.2800658978585,5313.834178558793
"Dorsal auditory area, layer 5",AUDd5,425.0,223.0,648.0,0.17165625,0.17121875,0.34287500000000004,2475.878390679046,1302.4274502646467,1889.9015676266858
"Dorsal auditory area, layer 6a",AUDd6a,321.0,165.0,486.0,0.092265625,0.092140625,0.18440625,3479.085520745131,1790.7410547736135,2635.4855109303508
"Dorsal auditory area, layer 6b",AUDd6b,48.0,24.0,72.0,0.015234375,0.015046875,0.03028125,3150.769230769231,1595.0155763239875,2377.7089783281735
Primary auditory area,AUDp,14866.0,5658.0,20524.0,1.07671875,1.07509375,2.1518125,13806.762443767231,5262.796849111996,9538.005750965754
"Primary auditory area, layer 1",AUDp1,1613.0,653.0,2266.0,0.18984375,0.1886875,0.37853125,8496.460905349793,3460.748592249089,5986.295715347148
"Primary auditory area, layer 2/3",AUDp2/3,4745.0,1839.0,6584.0,0.235625,0.23571875,0.47134375,20137.931034482757,7801.670422908657,13968.573891135715
"Primary auditory area, layer 4",AUDp4,3552.0,1190.0,4742.0,0.117375,0.117359375,0.234734375,30261.980830670927,10139.794967381176,20201.55761166212
"Primary auditory area, layer 5",AUDp5,3506.0,1543.0,5049.0,0.3574375,0.35709375,0.7145312500000001,9808.707816051758,4320.994136693796,7066.171003717472
"Primary auditory area, layer 6a",AUDp6a,1319.0,376.0,1695.0,0.149203125,0.14903125,0.298234375,8840.297413341712,2522.9607884252464,5683.449468224446
"Primary auditory area, layer 6b",AUDp6b,131.0,57.0,188.0,0.027234375,0.027203125,0.0544375,4810.097532989099,2095.347501435956,3453.5017221584385
Posterior auditory area,AUDpo,3453.0,1363.0,4816.0,0.306625,0.3053125,0.6119375,11261.312678353035,4464.2784032753325,7870.084771729139
"Posterior auditory area, layer 1",AUDpo1,598.0,155.0,753.0,0.056703125,0.056125,0.112828125,10546.155965830809,2761.6926503340756,6673.867885334441
"Posterior auditory area, layer 2/3",AUDpo2/3,1173.0,553.0,1726.0,0.073265625,0.07325,0.14651562499999998,16010.23672424824,7549.488054607509,11780.313533112938
"Posterior auditory area, layer 4",AUDpo4,603.0,289.0,892.0,0.0373125,0.0371875,0.0745,16160.804020100502,7771.428571428572,11973.154362416108
"Posterior auditory area, layer 5",AUDpo5,492.0,236.0,728.0,0.0906875,0.090703125,0.181390625,5425.223983459683,2601.894918173988,4013.437849944009
"Posterior auditory area, layer 6a",AUDpo6a,486.0,107.0,593.0,0.039578125,0.0393125,0.07889062499999999,12279.510461902884,2721.7806041335452,7516.735987324223
"Posterior auditory area, layer 6b",AUDpo6b,101.0,23.0,124.0,0.009078125,0.008734375,0.017812500000000002,11125.645438898451,2633.2737030411445,6961.403508771929
Ventral auditory area,AUDv,11204.0,5856.0,17060.0,0.912859375,0.90990625,1.8227656250000002,12273.522414117728,6435.82786688189,9359.404064908234
"Ventral auditory area, layer 1",AUDv1,1083.0,662.0,1745.0,0.145921875,0.14425,0.29017187499999997,7421.779633793768,4589.254766031197,6013.677238705509
"Ventral auditory area, layer 2/3",AUDv2/3,3304.0,1781.0,5085.0,0.19434375,0.1919375,0.38628125,17000.803987779385,9279.062194724846,13163.983496480867
"Ventral auditory area, layer 4",AUDv4,2366.0,1134.0,3500.0,0.10675,0.107203125,0.213953125,22163.93442622951,10578.049846961085,16358.723435331922
"Ventral auditory area, layer 5",AUDv5,3251.0,1533.0,4784.0,0.30221875,0.302015625,0.604234375,10757.10888222521,5075.896321589322,7917.457526311707
"Ventral auditory area, layer 6a",AUDv6a,1134.0,668.0,1802.0,0.141671875,0.141203125,0.282875,8004.411602514613,4730.773486776585,6370.304904993372
"Ventral auditory area, layer 6b",AUDv6b,66.0,78.0,144.0,0.021953125,0.023296875,0.04525,3006.405693950178,3348.0885311871225,3182.3204419889503
Visual areas,VIS,51345.0,21384.0,72729.0,6.73221875,6.726890625,13.459109375,7626.757523290519,3178.8832600500323,5403.7007927948425
Anterolateral visual area,VISal,2486.0,296.0,2782.0,0.37953125,0.377265625,0.756796875,6550.185261424454,784.5930834541313,3676.019407453288
"Anterolateral visual area, layer 1",VISal1,274.0,54.0,328.0,0.058921875,0.058296875,0.11721875,4650.225404402016,926.2932189761458,2798.1871500933084
"Anterolateral visual area, layer 2/3",VISal2/3,895.0,136.0,1031.0,0.099625,0.09903125,0.19865625,8983.688833124215,1373.3038813505837,5189.869435268208
"Anterolateral visual area, layer 4",VISal4,304.0,4.0,308.0,0.051671875,0.0520625,0.10373437499999999,5883.2778953734505,76.83073229291718,2969.1218557011603
"Anterolateral visual area, layer 5",VISal5,540.0,51.0,591.0,0.101765625,0.10153125,0.203296875,5306.310456011055,502.3084025854109,2907.078625778188
"Anterolateral visual area, layer 6a",VISal6a,396.0,38.0,434.0,0.0563125,0.055359375,0.111671875,7032.186459489456,686.4239345187693,3886.3858961802152
"Anterolateral visual area, layer 6b",VISal6b,77.0,13.0,90.0,0.011234375,0.010984375,0.02221875,6853.963838664812,1183.499288762447,4050.6329113924053
Anteromedial visual area,VISam,1399.0,1944.0,3343.0,0.3951875,0.395453125,0.790640625,3540.091728609837,4915.879726579477,4228.216833659414
"Anteromedial visual area, layer 1",VISam1,238.0,424.0,662.0,0.066859375,0.067546875,0.13440625,3559.710212666511,6277.122368725421,4925.366193908393
"Anteromedial visual area, layer 2/3",VISam2/3,693.0,926.0,1619.0,0.104,0.103828125,0.20782812499999997,6663.461538461539,8918.585402558316,7790.090970603715
"Anteromedial visual area, layer 4",VISam4,54.0,113.0,167.0,0.030171875,0.030125,0.060296875,1789.746245468669,3751.03734439834,2769.6294376781548
"Anteromedial visual area, layer 5",VISam5,178.0,228.0,406.0,0.11375,0.11346875,0.22721875,1564.8351648351647,2009.3638116221427,1786.8243707880622
"Anteromedial visual area, layer 6a",VISam6a,212.0,220.0,432.0,0.067796875,0.068171875,0.13596875000000003,3126.9877852039635,3227.137290854916,3177.2006435302224
"Anteromedial visual area, layer 6b",VISam6b,24.0,33.0,57.0,0.012609375,0.0123125,0.024921875000000003,1903.3457249070632,2680.203045685279,2287.147335423197
Lateral visual area,VISl,5112.0,1627.0,6739.0,0.61309375,0.612828125,1.225921875,8338.039655436058,2654.904260472706,5497.087650874979
"Lateral visual area, layer 1",VISl1,495.0,124.0,619.0,0.0928125,0.09240625,0.18521875,5333.333333333333,1341.9005749070004,3341.9942635397338
"Lateral visual area, layer 2/3",VISl2/3,1850.0,779.0,2629.0,0.150609375,0.150921875,0.30153125000000003,12283.43189127503,5161.610932808779,8718.830966939579
"Lateral visual area, layer 4",VISl4,899.0,322.0,1221.0,0.089640625,0.089609375,0.17925000000000002,10028.934983440822,3593.3740191804704,6811.715481171547
"Lateral visual area, layer 5",VISl5,1091.0,235.0,1326.0,0.157,0.15721875,0.31421875,6949.044585987261,1494.732657523355,4219.990054699155
"Lateral visual area, layer 6a",VISl6a,663.0,134.0,797.0,0.10353125,0.10365625,0.20718750000000002,6403.8635677633565,1292.7343985529092,3846.7571644042227
"Lateral visual area, layer 6b",VISl6b,114.0,33.0,147.0,0.0195,0.019015625,0.038515625,5846.153846153846,1735.4149548069022,3816.632860040568
Primary visual area,VISp,31738.0,10290.0,42028.0,3.537703125,3.535171875,7.072875,8971.357651724944,2910.7495657477757,5942.138098015305
"Primary visual area, layer 1",VISp1,3220.0,1373.0,4593.0,0.630546875,0.631125,1.261671875,5106.678230702516,2175.4802931273516,3640.407693165071
"Primary visual area, layer 2/3",VISp2/3,11433.0,4210.0,15643.0,0.99971875,1.000015625,1.999734375,11436.21643587259,4209.934219777816,7822.538930951767
"Primary visual area, layer 4",VISp4,5875.0,1720.0,7595.0,0.5121875,0.5121875,1.024375,11470.408785845028,3358.1452104942036,7414.276998169616
"Primary visual area, layer 5",VISp5,5192.0,1471.0,6663.0,0.776203125,0.77603125,1.5522343749999998,6688.970751051795,1895.542222043249,4292.52186867721
"Primary visual area, layer 6a",VISp6a,5389.0,1349.0,6738.0,0.534015625,0.53453125,1.068546875,10091.465020335314,2523.706518561824,6305.7598666413205
"Primary visual area, layer 6b",VISp6b,629.0,167.0,796.0,0.08503125,0.08128125,0.1663125,7397.2804116133775,2054.5943867743176,4786.170612551672
Posterolateral visual area,VISpl,2295.0,882.0,3177.0,0.397140625,0.39575,0.7928906250000001,5778.809458236613,2228.6797220467465,4006.8578185042857
"Posterolateral visual area, layer 1",VISpl1,366.0,78.0,444.0,0.0949375,0.094359375,0.18929687499999998,3855.1678736010535,826.6269249875808,2345.522080066034
"Posterolateral visual area, layer 2/3",VISpl2/3,604.0,261.0,865.0,0.104203125,0.10425,0.208453125,5796.371270055481,2503.5971223021584,4149.61397196612
"Posterolateral visual area, layer 4",VISpl4,175.0,91.0,266.0,0.0181875,0.017875,0.0360625,9621.993127147767,5090.909090909091,7376.083188908146
"Posterolateral visual area, layer 5",VISpl5,803.0,302.0,1105.0,0.121671875,0.121453125,0.24312499999999998,6599.717477847695,2486.556027273897,4544.987146529564
"Posterolateral visual area, layer 6a",VISpl6a,341.0,145.0,486.0,0.05375,0.05359375,0.10734375,6344.186046511628,2705.539358600583,4527.510917030568
"Posterolateral visual area, layer 6b",VISpl6b,6.0,5.0,11.0,0.004390625,0.00421875,0.008609375,1366.548042704626,1185.1851851851852,1277.676950998185
posteromedial visual area,VISpm,2692.0,1526.0,4218.0,0.522125,0.522546875,1.044671875,5155.853483361265,2920.312172950991,4037.631433314887
"posteromedial visual area, layer 1",VISpm1,445.0,460.0,905.0,0.0939375,0.094328125,0.188265625,4737.192282102462,4876.59433493457,4807.037928458793
"posteromedial visual area, layer 2/3",VISpm2/3,1365.0,764.0,2129.0,0.14671875,0.1465625,0.29328125000000005,9303.514376996804,5212.793176972281,7259.243473628128
"posteromedial visual area, layer 4",VISpm4,195.0,71.0,266.0,0.049328125,0.04925,0.098578125,3953.1200506810264,1441.6243654822335,2698.3674116341735
"posteromedial visual area, layer 5",VISpm5,455.0,137.0,592.0,0.14246875,0.143078125,0.285546875,3193.6828251809607,957.5188380473954,2073.214774281806
"posteromedial visual area, layer 6a",VISpm6a,194.0,81.0,275.0,0.075359375,0.075609375,0.15096875,2574.33132904831,1071.2957222566645,1821.5690333264333
"posteromedial visual area, layer 6b",VISpm6b,38.0,13.0,51.0,0.0143125,0.01371875,0.02803125,2655.0218340611355,947.6082004555808,1819.3979933110368
Laterointermediate area,VISli,1563.0,819.0,2382.0,0.246234375,0.24634375,0.492578125,6347.6108890158,3324.6226056070022,4835.7811260904045
"Laterointermediate area, layer 1",VISli1,192.0,50.0,242.0,0.03734375,0.0373125,0.07465625000000001,5141.422594142259,1340.033500837521,3241.5236500627875
"Laterointermediate area, layer 2/3",VISli2/3,469.0,344.0,813.0,0.05871875,0.0584375,0.11715625,7987.227248536456,5886.63101604278,6939.450520138704
"Laterointermediate area, layer 4",VISli4,200.0,103.0,303.0,0.02853125,0.028546875,0.057078125,7009.85761226725,3608.1007115489874,5308.513550506433
"Laterointermediate area, layer 5",VISli5,348.0,163.0,511.0,0.07396875,0.074296875,0.148265625,4704.689480354879,2193.901156677182,3446.517019707029
"Laterointermediate area, layer 6a",VISli6a,301.0,134.0,435.0,0.03984375,0.03953125,0.079375,7554.509803921569,3389.723320158103,5480.314960629921
"Laterointermediate area, layer 6b",VISli6b,53.0,25.0,78.0,0.007828125,0.00821875,0.016046875000000002,6770.459081836328,3041.825095057034,4860.759493670886
